title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Defender 2000;;;;;PlayStation 4
Defender Chronicles: Legend of the Desert King;;;;;PlayStation 4
Defender II;;;;;PlayStation 4
Defender of the Crown;0.9666666666666667;;;;PlayStation 4
Defender's Quest: Valley of the Forgotten;10;;;;PlayStation 4
Defenders;;;;;PlayStation 4
Defenders of Ardania;6;;;;PlayStation 4
Defenders of Oasis;11;;;;PlayStation 4
Defenders of the Last Colony;0.8666666666666667;;;;PlayStation 4
Defenders of the Mystic Garden;;;;;PlayStation 4
Defense Grid 2;11;;;;PlayStation 4
Defense Grid: The Awakening;11;;;;PlayStation 4
Defense Grid: The Awakening - Borderlands DLC;2.5;;;;PlayStation 4
Defense Grid: The Awakening - Containment DLC;4;;;;PlayStation 4
Defense Grid: The Awakening - You Monster DLC;;;;;PlayStation 4
Defense of Egypt: Cleopatra Mission;;;;;PlayStation 4
Defense of Greece;;;;;PlayStation 4
Defense Technica;;;;;PlayStation 4
Defense Zone;;;;;PlayStation 4
Defense Zone 2;;;;;PlayStation 4
Defense Zone 3;;;;;PlayStation 4
Defiance;;;;;PlayStation 4
Deformers;;;;;PlayStation 4
Defragmented;4;;;;PlayStation 4
Defunct;1.5;;;;PlayStation 4
Defy Gravity;2;;;;PlayStation 4
Deity;;;;;PlayStation 4
Deity Quest;13;;;;PlayStation 4
Deja Vu;6.5;;;;PlayStation 4
Deja Vu II: Lost in Las Vegas;2.5;;;;PlayStation 4
Deja Vu: MacVenture Series;2.5;;;;PlayStation 4
Dekaron;;;;;PlayStation 4
Delaware St. John: Volume 1 - The Curse of Midnight Manor;4;;;;PlayStation 4
Delaware St. John: Volume 2 - The Town with No Name;4;;;;PlayStation 4
Delaweare;0.08333333333333333;;;;PlayStation 4
Delicious 2 Deluxe;;;;;PlayStation 4
Delicious Deluxe;;;;;PlayStation 4
Delicious! Pretty Girls Mahjong Solitaire;;;;;PlayStation 4
Delicious: Emily's Childhood Memories;;;;;PlayStation 4
Delicious: Emily's Christmas Carol;;;;;PlayStation 4
Delicious: Emily's Holiday Season;;;;;PlayStation 4
Delicious: Emily's Honeymoon Cruise;;;;;PlayStation 4
Delicious: Emily's Hopes and Fears;;;;;PlayStation 4
Delicious: Emily's Taste of Fame;;;;;PlayStation 4
Delicious: Emily's Tea Garden;;;;;PlayStation 4
Delicious: Emily's True Love;;;;;PlayStation 4
Delicious: Emily's Wonder Wedding;;;;;PlayStation 4
Deliverance;;;;;PlayStation 4
Delta Force;8;;;;PlayStation 4
Delta Force 2;8.5;;;;PlayStation 4
Delta Force: Black Hawk Down;8;;;;PlayStation 4
Delta Force: Black Hawk Down - Team Sabre;7;;;;PlayStation 4
Delta Force: Land Warrior;6;;;;PlayStation 4
Delta Force: Task Force Dagger;6;;;;PlayStation 4
Delta Force: Urban Warfare;;;;;PlayStation 4
Delta Force: Xtreme;3.5;;;;PlayStation 4
Delta Force: Xtreme 2;;;;;PlayStation 4
Delve Deeper;0.9833333333333333;;;;PlayStation 4
Delver;0.9166666666666666;;;;PlayStation 4
Demented;;;;;PlayStation 4
Demented Pixie;;;;;PlayStation 4
Dementium II;3.5;;;;PlayStation 4
Dementium II HD;5;;;;PlayStation 4
Dementium: Remastered;4.5;;;;PlayStation 4
Dementium: The Ward;4;;;;PlayStation 4
Demetrios: The BIG Cynical Adventure;9;;;;PlayStation 4
Demigod;3;;;;PlayStation 4
DemiKids: Dark Version;17;;;;PlayStation 4
DemiKids: Light Version;10;;;;PlayStation 4
Demise of Nations: Rome;;;;;PlayStation 4
Demise: Ascension;;;;;PlayStation 4
Democracy 2;;;;;PlayStation 4
Democracy 3;;;;;PlayStation 4
Democracy 3: Africa;;;;;PlayStation 4
Demolish & Build 2017;;;;;PlayStation 4
Demolish Fist;4;;;;PlayStation 4
Demolition Company;;;;;PlayStation 4
Demolition Company: Gold;;;;;PlayStation 4
Demolition Derby;;;;;PlayStation 4
Demolition Man;2;;;;PlayStation 4
Demolition Master 3D;;;;;PlayStation 4
Demolition Racer;;;;;PlayStation 4
Demolition, Inc.;3;;;;PlayStation 4
Demolition, Inc.: Level & Weapon DLC;3;;;;PlayStation 4
Demon Attack;0.08333333333333333;;;;PlayStation 4
Demon Chaos;8.5;;;;PlayStation 4
Demon Driver;;;;;PlayStation 4
Demon Front;16.5;;;;PlayStation 4
Demon Gaze;36;;;;PlayStation 4
Demon Hearts;4;;;;PlayStation 4
Demon Horde Master;;;;;PlayStation 4
Demon Hunter 2: New Chapter;2;;;;PlayStation 4
Demon Hunter 3: Revelation;2;;;;PlayStation 4
Demon Hunter: Chronicles from Beyond;3;;;;PlayStation 4
Demon King Box;4.5;;;;PlayStation 4
Demon Master Chris;;;;;PlayStation 4
Demon Peak;;;;;PlayStation 4
Demon Sword;;;;;PlayStation 4
Demon's Crest;4;;;;PlayStation 4
Demon's Souls;32;;;;PlayStation 4
Demon's Winter;;;;;PlayStation 4
Demonic Guest VR;;;;;PlayStation 4
Demonicon;12.5;;;;PlayStation 4
Demonlisher;;;;;PlayStation 4
Demons Land;;;;;PlayStation 4
Demons to Diamonds;;;;;PlayStation 4
Demons vs Fairyland;;;;;PlayStation 4
Demons with Shotguns;;;;;PlayStation 4
Dengeki Bunko: Fighting Climax;2;;;;PlayStation 4
Dengeki Gakuen RPG: Cross of Venus;;;;;PlayStation 4
Dengeki Stryker;7.5;;;;PlayStation 4
Denki Blocks!;;;;;PlayStation 4
Dennis the Menace;;;;;PlayStation 4
Densetsu Kemono no Ana: Monster Complete World Ver. 2;;;;;PlayStation 4
Densetsu no Stafy;2.5;;;;PlayStation 4
Densetsu no Stafy 2;;;;;PlayStation 4
Densetsu no Stafy 4;;;;;PlayStation 4
Densha;;;;;PlayStation 4
Deo;;;;;PlayStation 4
Department 42: The Mystery of the Nine;4;;;;PlayStation 4
Depict1;;;;;PlayStation 4
Deponia;8;;;;PlayStation 4
Deponia Doomsday;11.5;;;;PlayStation 4
Deponia: The Complete Journey;27;;;;PlayStation 4
Depression Quest;0.8833333333333333;;;;PlayStation 4
Depth;;;;;PlayStation 4
Depth Hunter;3;;;;PlayStation 4
Depth Hunter 2: Deep Dive;2;;;;PlayStation 4
Depths of Fear: Knossos;3;;;;PlayStation 4
Depths of Peril;5;;;;PlayStation 4
Deputy Dangle;;;;;PlayStation 4
Der Langrisser;33;;;;PlayStation 4
Deranged Rabbits;;;;;PlayStation 4
Derelict;;;;;PlayStation 4
Deron~n Dero Dero;0.3333333333333333;;;;PlayStation 4
Derrick the Deathfin;1;;;;PlayStation 4
Descending;;;;;PlayStation 4
Descent;16;;;;PlayStation 4
Descent 3;8.5;;;;PlayStation 4
Descent 3: Mercenary;6.5;;;;PlayStation 4
Descent II;15.5;;;;PlayStation 4
Descent to Undermountain;;;;;PlayStation 4
Descent: FreeSpace - Silent Threat;3;;;;PlayStation 4
Descent: FreeSpace - The Great War;11.5;;;;PlayStation 4
Descent: Road to Legend;;;;;PlayStation 4
Descent: Underground;;;;;PlayStation 4
Desert Ashes;;;;;PlayStation 4
Desert Bus;8;;;;PlayStation 4
Desert Commander;;;;;PlayStation 4
Desert Demolition;2.5;;;;PlayStation 4
Desert Falcon;0.36666666666666664;;;;PlayStation 4
Desert Law;;;;;PlayStation 4
Desert Ride Coaster;;;;;PlayStation 4
Desert Speedtrap starring Road Runner and Wile E. Coyote;1;;;;PlayStation 4
Desert Strike: Return to the Gulf;6;;;;PlayStation 4
Desert Thunder;;;;;PlayStation 4
Deserted: The Story of Peter;;;;;PlayStation 4
Deserter Simulator;;;;;PlayStation 4
Desire (1997);;;;;PlayStation 4
Desire (2016);5.5;;;;PlayStation 4
Desktop Dungeons;9;;;;PlayStation 4
Desktop Tower Defense;;;;;PlayStation 4
Desolate Wastes: Vendor Chronicles;;;;;PlayStation 4
Despair;0.9666666666666667;;;;PlayStation 4
Desperados 2: Cooper's Revenge;;;;;PlayStation 4
Desperados: Wanted Dead or Alive;25;;;;PlayStation 4
Despicable Me: The Game;;;;;PlayStation 4
deSPIRIA;;;;;PlayStation 4
Dessert Storm;6;;;;PlayStation 4
Destination Earthstar;;;;;PlayStation 4
Destination Sol;;;;;PlayStation 4
Destinia;;;;;PlayStation 4
Destiny;11.5;;;;PlayStation 4
Destiny 2;12;;;;PlayStation 4
Destiny Fantasia;;;;;PlayStation 4
Destiny of an Emperor;20.5;;;;PlayStation 4
Destiny of Ancient Kingdoms;;;;;PlayStation 4
Destiny of Spirits;248;;;;PlayStation 4
Destiny Warriors;9.5;;;;PlayStation 4
Destiny's Princess: A War Story, A Love Story;;;;;PlayStation 4
Destiny: House of Wolves;3.5;;;;PlayStation 4
Destiny: Rise of Iron;2.5;;;;PlayStation 4
Destiny: The Dark Below;3;;;;PlayStation 4
Destiny: The Taken King;9;;;;PlayStation 4
Destrega;1.5;;;;PlayStation 4
Destroy All Humans!;10;;;;PlayStation 4
Destroy All Humans! 2;11.5;;;;PlayStation 4
Destroy All Humans! Big Willy Unleashed;4.5;;;;PlayStation 4
Destroy All Humans! Path of the Furon;9.5;;;;PlayStation 4
Destroy the Porn;0.25;;;;PlayStation 4
Destroyer: Invasion;;;;;PlayStation 4
Destructamundo;;;;;PlayStation 4
Destruction Derby;5;;;;PlayStation 4
Destruction Derby 2;5;;;;PlayStation 4
Destruction Derby 64;0.35;;;;PlayStation 4
Destruction Derby Raw;;;;;PlayStation 4
Destruction Derby: Arenas;;;;;PlayStation 4
DESYNC;;;;;PlayStation 4
Detached (2017);;;;;PlayStation 4
Detana Twinbee Yahho!;;;;;PlayStation 4
Detana!! TwinBee;1;;;;PlayStation 4
Detective Butler: Maiden Voyage Murder;;;;;PlayStation 4
Detective Case and Clown Bot in: Murder in the Hotel Lisbon;4;;;;PlayStation 4
Detective Grimoire;2.5;;;;PlayStation 4
Detective Hayseed - Hollywood;9;;;;PlayStation 4
Detective Noir;;;;;PlayStation 4
Detective Scarlet;4;;;;PlayStation 4
Detention;3;;;;PlayStation 4
Determinance;;;;;PlayStation 4
Dethroned;;;;;PlayStation 4
Detonator;;;;;PlayStation 4
DETOUR;1.5;;;;PlayStation 4
Detroit: Become Human;;;;;PlayStation 4
Deus;;;;;PlayStation 4
Deus Ex;23.5;;;;PlayStation 4
Deus Ex GO;4;;;;PlayStation 4
Deus Ex Machina;0.7833333333333333;;;;PlayStation 4
Deus Ex Machina 2;1;;;;PlayStation 4
Deus Ex: Breach;;;;;PlayStation 4
Deus Ex: Human Revolution;21;;;;PlayStation 4
Deus Ex: Human Revolution - Director's Cut;24;;;;PlayStation 4
Deus Ex: Human Revolution - The Missing Link DLC;4.5;;;;PlayStation 4
Deus Ex: Invisible War;9.5;;;;PlayStation 4
Deus Ex: Mankind Divided;15;;;;PlayStation 4
Deus Ex: Mankind Divided - A Criminal Past;5;;;;PlayStation 4
Deus Ex: Mankind Divided - Desperate Measures;0.8833333333333333;;;;PlayStation 4
Deus Ex: Mankind Divided - System Rift;3;;;;PlayStation 4
Deus Ex: Revision;17.5;;;;PlayStation 4
Deus Ex: The Conspiracy;25;;;;PlayStation 4
Deus Ex: The Fall;4.5;;;;PlayStation 4
Deus Machina Demonbane;;;;;PlayStation 4
Deus Vult (Doom 2 WAD);2.5;;;;PlayStation 4
Dev Guy;0.6166666666666667;;;;PlayStation 4
Devade (2017);;;;;PlayStation 4
Devastation;9.5;;;;PlayStation 4
Devastator;1;;;;PlayStation 4
DEVICE 6;;;;;PlayStation 4
Device Reign;;;;;PlayStation 4
Devil Daggers;;;;;PlayStation 4
Devil Dice;;;;;PlayStation 4
Devil Hunter Yohko: The Seven Bells;2;;;;PlayStation 4
Devil Kings;2.5;;;;PlayStation 4
Devil May Cry;6.5;;;;PlayStation 4
Devil May Cry 2;6.5;;;;PlayStation 4
Devil May Cry 3: Dante's Awakening;11.5;;;;PlayStation 4
Devil May Cry 3: Dante's Awakening - Special Edition;14;;;;PlayStation 4
Devil May Cry 4;11;;;;PlayStation 4
Devil May Cry 4 Refrain;;;;;PlayStation 4
Devil May Cry 4: Special Edition;10;;;;PlayStation 4
Devil May Cry HD Collection;24.5;;;;PlayStation 4
Devil Sealing Stone;;;;;PlayStation 4
Devil Summoner: Soul Hackers;31.5;;;;PlayStation 4
Devil Whiskey;40;;;;PlayStation 4
Devil World;;;;;PlayStation 4
Devil's Attorney;4;;;;PlayStation 4
Devil's Bluff;;;;;PlayStation 4
Devil's Crush;4;;;;PlayStation 4
Devil's Dare;;;;;PlayStation 4
Devil's Third;9.5;;;;PlayStation 4
Devil's Tuning Fork;1;;;;PlayStation 4
Devilian;;;;;PlayStation 4
Devilish;1;;;;PlayStation 4
Devilry;0.75;;;;PlayStation 4
Devils & Demons;;;;;PlayStation 4
Devils Share;0.31666666666666665;;;;PlayStation 4
Devious Dungeon;7;;;;PlayStation 4
Devious Dungeon 2;;;;;PlayStation 4
Devouring Stars;;;;;PlayStation 4
Dewy's Adventure;7.5;;;;PlayStation 4
Dex;12.5;;;;PlayStation 4
Dexodonex;;;;;PlayStation 4
Dexter's Laboratory: Deesaster Strikes!;;;;;PlayStation 4
Dexter's Laboratory: Mandark's Lab?;4;;;;PlayStation 4
Dexter: The Game;2;;;;PlayStation 4
Dexterity;;;;;PlayStation 4
Dezaemon;;;;;PlayStation 4
DGU;;;;;PlayStation 4
Di-Gata Defenders;;;;;PlayStation 4
Diablo;14;;;;PlayStation 4
Diablo II;34.5;;;;PlayStation 4
Diablo II: Lord of Destruction;19.5;;;;PlayStation 4
Diablo III;18.5;;;;PlayStation 4
Diablo III: Reaper of Souls;8.5;;;;PlayStation 4
Diablo III: Rise of the Necromancer;;;;;PlayStation 4
Diablo III: Ultimate Evil Edition;16;;;;PlayStation 4
Diablo: Hellfire;3.5;;;;PlayStation 4
Diablo: The Hell;14.5;;;;PlayStation 4
Diabolical;;;;;PlayStation 4
Diabolical Pitch;;;;;PlayStation 4
Diabolik: The Original Sin;;;;;PlayStation 4
Diadra Empty;;;;;PlayStation 4
Diamon Jones: Eye of the Dragon;;;;;PlayStation 4
Diamond Dan and the Towers of Treasure;4.5;;;;PlayStation 4
Diamond Deeps;;;;;PlayStation 4
Diamond Hollow II;;;;;PlayStation 4
Diamond Joyce and the Secrets of Crystal Cave;;;;;PlayStation 4
Diamond Trust of London;;;;;PlayStation 4
Diamonds in the Rough;3.5;;;;PlayStation 4
Diaper Dash;;;;;PlayStation 4
Diaries of a Spaceport Janitor;6;;;;PlayStation 4
DICETINY: The Lord of the Dice;;;;;PlayStation 4
Dicewars;0.08333333333333333;;;;PlayStation 4
Dick Tracy;2.5;;;;PlayStation 4
DICKHAND;0.08333333333333333;;;;PlayStation 4
Diddy Kong Racing;13.5;;;;PlayStation 4
Diddy Kong Racing DS;10.5;;;;PlayStation 4
Die by the Sword;1;;;;PlayStation 4
Die by the Sword: Limb from Limb;2;;;;PlayStation 4
Die for the Empire;;;;;PlayStation 4
Die Hard;3;;;;PlayStation 4
Die Hard Arcade;0.7666666666666667;;;;PlayStation 4
Die Hard Trilogy;5.5;;;;PlayStation 4
Die Hard Trilogy 2: Viva Las Vegas;;;;;PlayStation 4
Die Hard: Nakatomi Plaza;11;;;;PlayStation 4
Die Hard: Vendetta;10.5;;;;PlayStation 4
Die Legende der Sindai;3;;;;PlayStation 4
Diehard Dungeon;0.9333333333333333;;;;PlayStation 4
Dies Irae: Amantes Amentes;;;;;PlayStation 4
Diet Go Go;;;;;PlayStation 4
Dig Dug;1;;;;PlayStation 4
Dig Dug Arrangement (2005);0.5333333333333333;;;;PlayStation 4
Dig Dug II;1;;;;PlayStation 4
Dig Dug: Digging Strike;;;;;PlayStation 4
DIG IT!: A Digger Simulator;;;;;PlayStation 4
Dig or Die;10;;;;PlayStation 4
Dig to China;0.3333333333333333;;;;PlayStation 4
Digger HD;2;;;;PlayStation 4
Digger Online;;;;;PlayStation 4
Digger T. Rock: Legend of the Lost City;1;;;;PlayStation 4
Digimon Adventure;;;;;PlayStation 4
Digimon All-Star Rumble;2;;;;PlayStation 4
Digimon Battle Spirit;2.5;;;;PlayStation 4
Digimon Battle Spirit 2;3;;;;PlayStation 4
Digimon Digital Card Battle;10;;;;PlayStation 4
Digimon Masters Online;;;;;PlayStation 4
Digimon Racing;3;;;;PlayStation 4
Digimon Rumble Arena;2;;;;PlayStation 4
Digimon Rumble Arena 2;1;;;;PlayStation 4
Digimon Story: Cyber Sleuth;49;;;;PlayStation 4
Digimon Story: Lost Evolution;;;;;PlayStation 4
Digimon World;38.5;;;;PlayStation 4
Digimon World 2;64;;;;PlayStation 4
Digimon World 3;35;;;;PlayStation 4
Digimon World 4;22.5;;;;PlayStation 4
Digimon World Championship;18;;;;PlayStation 4
Digimon World Data Squad;12.5;;;;PlayStation 4
Digimon World Dawn and Dusk;24.5;;;;PlayStation 4
Digimon World DS;23.5;;;;PlayStation 4
Digimon World Re:Digitize;29.5;;;;PlayStation 4
Digimon World: Next Order;48.5;;;;PlayStation 4
Digital Combat Simulator World;;;;;PlayStation 4
Digital Devil Story: Megami Tensei;24;;;;PlayStation 4
Digital Devil Story: Megami Tensei II;19;;;;PlayStation 4
Digital Monsters - Taichis Story;3;;;;PlayStation 4
Digital Monsters: Yamatos Story;5;;;;PlayStation 4
Digital Pinball: Necronomicon;;;;;PlayStation 4
Digital: A Love Story;2;;;;PlayStation 4
Dikembe Mutombo's 4 1/2 Weeks to Save the World;;;;;PlayStation 4
Dillon's Rolling Western;24;;;;PlayStation 4
Dillon's Rolling Western: The Last Ranger;22;;;;PlayStation 4
Diluvion;21;;;;PlayStation 4
Dimensional (2016);;;;;PlayStation 4
Dimensity;;;;;PlayStation 4
Din's Curse;;;;;PlayStation 4
Diner Dash;4.5;;;;PlayStation 4
Diner Dash 2: Restaurant Rescue;4;;;;PlayStation 4
Diner Dash 5: BOOM!;4;;;;PlayStation 4
Diner Dash: Flo On The Go;;;;;PlayStation 4
Diner Dash: Hometown Hero;16;;;;PlayStation 4
Diner Mania;;;;;PlayStation 4
DinerTown Detective Agency;;;;;PlayStation 4
DinerTown Tycoon;;;;;PlayStation 4
Dink Smallwood;6;;;;PlayStation 4
Dinner Date;0.3333333333333333;;;;PlayStation 4
Dino Crisis;6.5;;;;PlayStation 4
Dino Crisis 2;5;;;;PlayStation 4
Dino Crisis 3;6;;;;PlayStation 4
Dino D-Day;4;;;;PlayStation 4
Dino Eggs: Rebirth;;;;;PlayStation 4
Dino Master;;;;;PlayStation 4
Dino Quake;;;;;PlayStation 4
Dino Run DX;;;;;PlayStation 4
Dino Run SE;;;;;PlayStation 4
Dino Stalker;1;;;;PlayStation 4
Dino Strike;0.75;;;;PlayStation 4
Dinocide;1.5;;;;PlayStation 4
DinoCity;0.8666666666666667;;;;PlayStation 4
DinoOps;;;;;PlayStation 4
Dinosaur;;;;;PlayStation 4
Dinosaur Forest;;;;;PlayStation 4
Dinosaur Hunt: Africa Contract;;;;;PlayStation 4
Dinosaur Island;;;;;PlayStation 4
Dinosaur King;;;;;PlayStation 4
Dinosaur'us;;;;;PlayStation 4
DinoSystem;;;;;PlayStation 4
Dinotopia;;;;;PlayStation 4
Dinotopia: The Sunstone Odyssey;6;;;;PlayStation 4
Dinotopia: The Timestone Pirates;;;;;PlayStation 4
Dionakra;;;;;PlayStation 4
Diorama No.3: The Marchland;;;;;PlayStation 4
Dirge of Cerberus: Final Fantasy VII;12.5;;;;PlayStation 4
Dirt 3;13.5;;;;PlayStation 4
Dirt 3: Complete Edition;14;;;;PlayStation 4
Dirt 4;45;;;;PlayStation 4
Dirt Rally;28.5;;;;PlayStation 4
Dirt: Showdown;9.5;;;;PlayStation 4
Dirty Bomb;;;;;PlayStation 4
Dirty Racing;1;;;;PlayStation 4
Dirty Split;2;;;;PlayStation 4
Disaster Report;5;;;;PlayStation 4
Disaster: Day of Crisis;9.5;;;;PlayStation 4
Disastr_Blastr;;;;;PlayStation 4
Disc Jam;;;;;PlayStation 4
Disc Room;;;;;PlayStation 4
Disciples II: Dark Prophecy;25;;;;PlayStation 4
Disciples II: Gallean's Return;30;;;;PlayStation 4
Disciples II: Gold Edition;121;;;;PlayStation 4
Disciples II: Guardians of the Light;;;;;PlayStation 4
Disciples II: Rise of the Elves;140;;;;PlayStation 4
Disciples II: Servants of the Dark;;;;;PlayStation 4
Disciples III: Reincarnation;;;;;PlayStation 4
Disciples III: Renaissance;;;;;PlayStation 4
Disciples III: Resurrection;47.5;;;;PlayStation 4
Disciples of Steel;;;;;PlayStation 4
Disciples: Sacred Lands;59;;;;PlayStation 4
Disciples: Sacred Lands - Gold;;;;;PlayStation 4
Disco Time 80s VR;0.08333333333333333;;;;PlayStation 4
Disco Zoo;10;;;;PlayStation 4
Discouraged Workers;;;;;PlayStation 4
Discouraged Workers TEEN;;;;;PlayStation 4
Discovery! A Seek and Find Adventure;;;;;PlayStation 4
Discovr Egypt: King Tut's Tomb;;;;;PlayStation 4
Discs of Tron;;;;;PlayStation 4
DiscStorm;;;;;PlayStation 4
Discworld;10;;;;PlayStation 4
Discworld II: Mortality Bytes! (Missing Presumed...!?);11;;;;PlayStation 4
Discworld Noir;14;;;;PlayStation 4
Disgaea 2 PC;;;;;PlayStation 4
Disgaea 2: Cursed Memories;32;;;;PlayStation 4
Disgaea 2: Dark Hero Days;36;;;;PlayStation 4
Disgaea 3: Absence of Detention;34;;;;PlayStation 4
Disgaea 3: Absence of Justice;35.5;;;;PlayStation 4
Disgaea 4: A Promise Revisited;41;;;;PlayStation 4
Disgaea 4: A Promise Unforgotten;38;;;;PlayStation 4
Disgaea 5 Complete;54;;;;PlayStation 4
Disgaea 5: Alliance of Vengeance;43.5;;;;PlayStation 4
Disgaea D2: A Brighter Darkness;23.5;;;;PlayStation 4
Disgaea DS;43.5;;;;PlayStation 4
Disgaea Infinite;5;;;;PlayStation 4
Disgaea PC;39.5;;;;PlayStation 4
Disgaea: Afternoon of Darkness;42;;;;PlayStation 4
Disgaea: Hour of Darkness;47.5;;;;PlayStation 4
Disgraced;;;;;PlayStation 4
Disgraced: Revolutionary's Edition DLC;;;;;PlayStation 4
Disgraced: Role Playing Game DLC;;;;;PlayStation 4
Dishonored;12;;;;PlayStation 4
Dishonored 2;12;;;;PlayStation 4
Dishonored: Death of the Outsider;6.5;;;;PlayStation 4
Dishonored: Definitive Edition;12.5;;;;PlayStation 4
Dishonored: Dunwall City Trials DLC;4.5;;;;PlayStation 4
Dishonored: The Brigmore Witches DLC;4;;;;PlayStation 4
Dishonored: The Knife of Dunwall DLC;4;;;;PlayStation 4
Disillusions Manga Horror;0.4166666666666667;;;;PlayStation 4
Disney Art Academy;;;;;PlayStation 4
Disney Fairies: Tinker Bell's Adventure;;;;;PlayStation 4
Disney Frozen: Olaf's Quest;;;;;PlayStation 4
Disney Golf;;;;;PlayStation 4
Disney Infinity;14;;;;PlayStation 4
Disney Infinity 1.0: Gold Edition;;;;;PlayStation 4
Disney Infinity 2.0;5;;;;PlayStation 4
Disney Infinity 2.0: Gold Edition;;;;;PlayStation 4
Disney Infinity 3.0;4.5;;;;PlayStation 4
Disney Infinity 3.0: Finding Dory;3;;;;PlayStation 4
Disney Infinity 3.0: Gold Edition;;;;;PlayStation 4
Disney Infinity 3.0: Inside Out;;;;;PlayStation 4
Disney Infinity 3.0: Marvel Battlegrounds;1.5;;;;PlayStation 4
Disney Infinity 3.0: Rise Against the Empire;6;;;;PlayStation 4
Disney Infinity 3.0: The Force Awakens;;;;;PlayStation 4
Disney Infinity 3.0: Toy Box Takeover;4;;;;PlayStation 4
Disney Infinity 3.0: Twilight of the Republic;4;;;;PlayStation 4
Disney Magical World;29;;;;PlayStation 4
Disney Magical World 2;33.5;;;;PlayStation 4
Disney Movies VR;;;;;PlayStation 4
Disney Princess (2003);;;;;PlayStation 4
Disney Princess: Enchanted Journey;;;;;PlayStation 4
Disney Princess: My Fairytale Adventure;;;;;PlayStation 4
Disney Sports Basketball;;;;;PlayStation 4
Disney Sports Soccer;;;;;PlayStation 4
Disney Universe;11;;;;PlayStation 4
Disney Winnie the Pooh;1.5;;;;PlayStation 4
Disney's A Christmas Carol;;;;;PlayStation 4
Disney's Aladdin (1993);2;;;;PlayStation 4
Disney's Aladdin (1994);2;;;;PlayStation 4
Disney's Aladdin in Nasira's Revenge;;;;;PlayStation 4
Disney's Ariel: The Little Mermaid;0.7666666666666667;;;;PlayStation 4
Disney's Beauty and the Beast;;;;;PlayStation 4
Disney's Bonkers;1.5;;;;PlayStation 4
Disney's Brother Bear;2.5;;;;PlayStation 4
Disney's Chicken Little: Ace in Action;;;;;PlayStation 4
Disney's Dinosaur;5;;;;PlayStation 4
Disney's Extreme Skate Adventure;10;;;;PlayStation 4
Disney's Hercules Action Game;3;;;;PlayStation 4
Disney's Kim Possible 2: Drakken's Demise;;;;;PlayStation 4
Disney's Kim Possible 3: Team Possible;;;;;PlayStation 4
Disney's Kim Possible: Revenge of Monkey Fist;0.7166666666666667;;;;PlayStation 4
Disney's Lilo & Stitch;2;;;;PlayStation 4
Disney's Magical Mirror Starring Mickey Mouse;4;;;;PlayStation 4
Disney's Magical Quest 3 Starring Mickey & Donald;3;;;;PlayStation 4
Disney's Magical Quest starring Mickey Mouse;2;;;;PlayStation 4
Disney's Mulan;;;;;PlayStation 4
Disney's Party;;;;;PlayStation 4
Disney's PK: Out of the Shadows;3.5;;;;PlayStation 4
Disney's Planes;3.5;;;;PlayStation 4
Disney's Pocahontas;;;;;PlayStation 4
Disney's Stitch: Experiment 626;;;;;PlayStation 4
Disney's Tarzan;7.5;;;;PlayStation 4
Disney's Tarzan: Return to the Jungle;;;;;PlayStation 4
Disney's Tarzan: Untamed;4;;;;PlayStation 4
Disney's The Lion King 1 1/2;;;;;PlayStation 4
Disney's Treasure Planet;;;;;PlayStation 4
Disorder;1.5;;;;PlayStation 4
Disoriented;;;;;PlayStation 4
Dispatcher;;;;;PlayStation 4
Disposable Heroes;;;;;PlayStation 4
Disruptor;5;;;;PlayStation 4
Dissidia 012 Final Fantasy;30;;;;PlayStation 4
Dissidia 012 Prologus Final Fantasy;0.25;;;;PlayStation 4
Dissidia: Final Fantasy;22.5;;;;PlayStation 4
Distance;1.5;;;;PlayStation 4
Distant Nightmare;;;;;PlayStation 4
Distant Star: Revenant Fleet;;;;;PlayStation 4
Distant Worlds: Universe;;;;;PlayStation 4
Distraint;2;;;;PlayStation 4
District 187;;;;;PlayStation 4
Disturbed;0.8333333333333334;;;;PlayStation 4
Dive Alert: Matt's Version;;;;;PlayStation 4
Dive to the Titanic;;;;;PlayStation 4
Divekick;0.85;;;;PlayStation 4
Divide By Sheep;4.5;;;;PlayStation 4
Divide By ZerO;1;;;;PlayStation 4
Divine Divinity;35.5;;;;PlayStation 4
Divine Sealing;0.5833333333333334;;;;PlayStation 4
Divine Slice of Life;0.6;;;;PlayStation 4
Divine Souls;;;;;PlayStation 4
Divinia Chronicles: Relics of Gan-Ti;;;;;PlayStation 4
Divinity II: Developer's Cut;29;;;;PlayStation 4
Divinity II: Ego Draconis;26.5;;;;PlayStation 4
Divinity II: The Dragon Knight Saga;44.5;;;;PlayStation 4
Divinity: Dragon Commander;10.5;;;;PlayStation 4
Divinity: Original Sin;65.5;;;;PlayStation 4
Divinity: Original Sin - Enhanced Edition;61.5;;;;PlayStation 4
Divinity: Original Sin II;56;;;;PlayStation 4
Divo;;;;;PlayStation 4
Dizzel;;;;;PlayStation 4
DJ Boy;;;;;PlayStation 4
DJ Hero;7;;;;PlayStation 4
DJ Hero 2;7;;;;PlayStation 4
DJ Max Fever;8;;;;PlayStation 4
DJMax Portable;;;;;PlayStation 4
DJMax Portable 2;;;;;PlayStation 4
DJMax Portable 3;6;;;;PlayStation 4
DJMax Portable Black Square;;;;;PlayStation 4
