title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Cities in Motion;22.5;;;;PlayStation 3
Cities in Motion 2;33.5;;;;PlayStation 3
Cities XL;;;;;PlayStation 3
Cities XL 2011;;;;;PlayStation 3
Cities XL 2012;;;;;PlayStation 3
Cities XL Platinum;20;;;;PlayStation 3
Cities XXL;;;;;PlayStation 3
Cities: Skylines;25;;;;PlayStation 3
Citizens of Earth;14;;;;PlayStation 3
City Car Driving;;;;;PlayStation 3
City Connection;2;;;;PlayStation 3
City Crisis;2;;;;PlayStation 3
City Life;30;;;;PlayStation 3
City Life 2008;;;;;PlayStation 3
City Life Deluxe;;;;;PlayStation 3
City of Chains;;;;;PlayStation 3
City of Fools;;;;;PlayStation 3
City of Heroes;;;;;PlayStation 3
City of Heroes: Going Rogue;;;;;PlayStation 3
City of Secrets;;;;;PlayStation 3
City of Steam: Arkadia;;;;;PlayStation 3
City Quest;;;;;PlayStation 3
City Racer;;;;;PlayStation 3
City Z;;;;;PlayStation 3
CivCity: Rome;9;;;;PlayStation 3
CivClicker;;;;;PlayStation 3
Civil Engineering Simulator;1;;;;PlayStation 3
Civil War II;;;;;PlayStation 3
Civil War: 1863;;;;;PlayStation 3
Civil War: Battle of Petersburg;;;;;PlayStation 3
CJ's Elephant Antics;0.9166666666666666;;;;PlayStation 3
Cladun X2;;;;;PlayStation 3
Cladun: This is an RPG;16;;;;PlayStation 3
Claire;2.5;;;;PlayStation 3
Clan of Champions;;;;;PlayStation 3
Clandestine;6.5;;;;PlayStation 3
Clandestinity of Elsie;3.5;;;;PlayStation 3
Clandestiny;;;;;PlayStation 3
Clannad;70.5;;;;PlayStation 3
CLANNAD: Side Stories;;;;;PlayStation 3
Clans;;;;;PlayStation 3
CLARC;7.5;;;;PlayStation 3
Clash (2016);;;;;PlayStation 3
Clash at Demonhead;2;;;;PlayStation 3
Clash of Clans;18.5;;;;PlayStation 3
Clash of Puppets;;;;;PlayStation 3
Clash of the Monsters;;;;;PlayStation 3
Clash of the Olympians;;;;;PlayStation 3
Clash of the Titans;13.5;;;;PlayStation 3
Clash Royale;;;;;PlayStation 3
Clash'N Slash;5;;;;PlayStation 3
Class of Heroes;40;;;;PlayStation 3
Class of Heroes 2;26;;;;PlayStation 3
Class of Heroes 2G;;;;;PlayStation 3
Classic Car Racing;;;;;PlayStation 3
Classic Concentration;;;;;PlayStation 3
Classic Fun Collection: 5 in 1;;;;;PlayStation 3
Classified: The Sentinel Crisis;3;;;;PlayStation 3
Classroom Aquatic;;;;;PlayStation 3
Claustrophobia: The Downward Struggle;;;;;PlayStation 3
Claw (1997);5;;;;PlayStation 3
Claws & Feathers;;;;;PlayStation 3
Claws & Feathers 2;;;;;PlayStation 3
Clay Agent;;;;;PlayStation 3
ClayFighter;1;;;;PlayStation 3
ClayFighter 63 1/3;0.5333333333333333;;;;PlayStation 3
ClayFighter: Tournament Edition;1.5;;;;PlayStation 3
Claymates;4.5;;;;PlayStation 3
Claymore: Gingan no Majo;;;;;PlayStation 3
Clean'Em Up;;;;;PlayStation 3
Clear Vision;0.35;;;;PlayStation 3
Cleopatra Fortune;4;;;;PlayStation 3
Cleopatra: Queen of the Nile;100;;;;PlayStation 3
Clergy Splode;;;;;PlayStation 3
Clever & Smart;;;;;PlayStation 3
Click the Frog;0.08333333333333333;;;;PlayStation 3
Clickdraw Clicker;;;;;PlayStation 3
Clicker Guild;;;;;PlayStation 3
Clicker Heroes;;;;;PlayStation 3
Clickr;4;;;;PlayStation 3
Cliff Diving (2012);;;;;PlayStation 3
Cliffhanger;0.8666666666666667;;;;PlayStation 3
Climbey;1.5;;;;PlayStation 3
Climbtime;;;;;PlayStation 3
Clive Barker's Jericho;7;;;;PlayStation 3
Clive Barker's Undying;10;;;;PlayStation 3
Clock Head;;;;;PlayStation 3
Clock Simulator;;;;;PlayStation 3
Clock Tower (1995);2.5;;;;PlayStation 3
Clock Tower (1996);2.5;;;;PlayStation 3
Clock Tower 3;5;;;;PlayStation 3
Clock Tower II: The Struggle Within;2;;;;PlayStation 3
ClockWerx;;;;;PlayStation 3
Clockwise (2017);2;;;;PlayStation 3
Clockwork;;;;;PlayStation 3
Clockwork Empires;1;;;;PlayStation 3
Clockwork Knight;2;;;;PlayStation 3
Clockwork Knight 2;1.5;;;;PlayStation 3
Clockwork Tales: Of Glass and Ink;3;;;;PlayStation 3
Clockwork: Three Tapes;0.5;;;;PlayStation 3
Clone Drone in the Danger Zone;;;;;PlayStation 3
Clones;;;;;PlayStation 3
Cloney;;;;;PlayStation 3
Cloning Clyde;5;;;;PlayStation 3
Close Combat;;;;;PlayStation 3
Close Combat: A Bridge Too Far;11;;;;PlayStation 3
Close Combat: Gateway to Caen;;;;;PlayStation 3
Close Combat: Panthers in the Fog;;;;;PlayStation 3
Close Order;;;;;PlayStation 3
Close Your Eyes;2.5;;;;PlayStation 3
Closure;6;;;;PlayStation 3
Cloud;1.5;;;;PlayStation 3
Cloud Chamber;;;;;PlayStation 3
Cloud Chasers - A Journey of Hope;;;;;PlayStation 3
Cloud Knights;;;;;PlayStation 3
Cloud Master;2;;;;PlayStation 3
Cloud Pirates;;;;;PlayStation 3
Cloudberry Kingdom;7.5;;;;PlayStation 3
Cloudbuilt;5.5;;;;PlayStation 3
Cloudlands: VR Minigolf;;;;;PlayStation 3
cloudphobia;;;;;PlayStation 3
Cloudy with a Chance of Meatballs;5;;;;PlayStation 3
Cloudy with a Chance of Meatballs 2;;;;;PlayStation 3
Clover Tale;;;;;PlayStation 3
Clown House;0.08333333333333333;;;;PlayStation 3
Clown2Beat;;;;;PlayStation 3
Clu Clu Land;0.5;;;;PlayStation 3
Club Drive;;;;;PlayStation 3
Club Life;2;;;;PlayStation 3
Club Manager 2015;;;;;PlayStation 3
Club Manager 2016;;;;;PlayStation 3
Club Naughty;;;;;PlayStation 3
Club Nintendo Picross;;;;;PlayStation 3
Club Nintendo Picross Plus;;;;;PlayStation 3
Club Penguin: Elite Penguin Force;3;;;;PlayStation 3
Clubby The Seal;;;;;PlayStation 3
Clubhouse Games;;;;;PlayStation 3
Cluck Yegger in Escape From The Planet of the Poultroid;;;;;PlayStation 3
Clue (1992);0.25;;;;PlayStation 3
Clue (1998);;;;;PlayStation 3
Clumsy Moose Season;;;;;PlayStation 3
Clumsy Runners;;;;;PlayStation 3
ClusterPuck 99;0.4;;;;PlayStation 3
Clustertruck;3.5;;;;PlayStation 3
Clutch;8.5;;;;PlayStation 3
CMYW;;;;;PlayStation 3
CO-OP: Decrypted;;;;;PlayStation 3
Coast Guard;;;;;PlayStation 3
Coaster Works;;;;;PlayStation 3
Coated;;;;;PlayStation 3
Cobalt;;;;;PlayStation 3
Cobi Treasure;0.3333333333333333;;;;PlayStation 3
Cobra;;;;;PlayStation 3
Cobra Command (1988);;;;;PlayStation 3
Cobra Mission: Panic in Cobra City;;;;;PlayStation 3
Cobra Triangle;1;;;;PlayStation 3
Cockroach Simulator;;;;;PlayStation 3
Cocona World;12.5;;;;PlayStation 3
Coconut Dodge Revitalised;;;;;PlayStation 3
Coconut Queen;6;;;;PlayStation 3
Cocoron;2;;;;PlayStation 3
Cocoto Fishing Master;;;;;PlayStation 3
Cocoto Kart Racer;;;;;PlayStation 3
Cocoto Platform Jumper;;;;;PlayStation 3
CoD of Duty;0.25;;;;PlayStation 3
Code Fred: Survival Mode;0.08333333333333333;;;;PlayStation 3
Code Lyoko;6.5;;;;PlayStation 3
Code Lyoko: Fall of X.A.N.A.;15;;;;PlayStation 3
Code Lyoko: Quest for Infinity;6;;;;PlayStation 3
Code Name S.T.E.A.M.;21;;;;PlayStation 3
Code Name: Viper;2;;;;PlayStation 3
Code of Honor 2: Conspiracy Island;2;;;;PlayStation 3
Code of Honor 3: Desperate Measures;3;;;;PlayStation 3
Code of Honor: The French Foreign Legion;2;;;;PlayStation 3
Code of Princess;6;;;;PlayStation 3
Code of the Samurai;;;;;PlayStation 3
Code: Realize - Guardian of Rebirth;10.5;;;;PlayStation 3
Coded Arms;5;;;;PlayStation 3
Coded Arms: Contagion;10.5;;;;PlayStation 3
Codename CURE;;;;;PlayStation 3
Codename: Gordon;1;;;;PlayStation 3
Codename: ICEMAN;;;;;PlayStation 3
Codename: Kids Next Door - Operation: V.I.D.E.O.G.A.M.E.;6;;;;PlayStation 3
Codename: Outbreak;;;;;PlayStation 3
Codename: Panzers;14;;;;PlayStation 3
Codename: Panzers - Cold War;;;;;PlayStation 3
Codename: Panzers - Phase II;19.5;;;;PlayStation 3
Codename: Rogue Fleet;;;;;PlayStation 3
Codename: Tenka;;;;;PlayStation 3
Coderunner;2;;;;PlayStation 3
CodeSpells;;;;;PlayStation 3
Coffee Pot Terrarium;;;;;PlayStation 3
Coffeetime Crosswords;;;;;PlayStation 3
Coffin Dodgers;1.5;;;;PlayStation 3
Coffin of Ashes;;;;;PlayStation 3
Cogito;;;;;PlayStation 3
Cognition Episode 1: The Hangman;5;;;;PlayStation 3
Cognition Episode 2: The Wise Monkey;3;;;;PlayStation 3
Cognition Episode 3: The Oracle;3.5;;;;PlayStation 3
Cognition Episode 4: The Cain Killer;2.5;;;;PlayStation 3
Cognition: An Erica Reed Thriller;;;;;PlayStation 3
Cogs;5;;;;PlayStation 3
Coil;0.25;;;;PlayStation 3
Coin Crypt;5;;;;PlayStation 3
Coin Dozer;;;;;PlayStation 3
CoLab;;;;;PlayStation 3
Cold Case Files;2.5;;;;PlayStation 3
Cold Contract;;;;;PlayStation 3
Cold Dreams;;;;;PlayStation 3
Cold Fear;7.5;;;;PlayStation 3
Cold War;7;;;;PlayStation 3
Cold Winter;6.5;;;;PlayStation 3
Cold Zero: No Mercy;;;;;PlayStation 3
Coldfire Keep;;;;;PlayStation 3
Colin McRae Rally (1998);11;;;;PlayStation 3
Colin McRae Rally (2014);10;;;;PlayStation 3
Colin McRae Rally 04;3.5;;;;PlayStation 3
Colin McRae Rally 2.0;6.5;;;;PlayStation 3
Colin McRae Rally 2005;4;;;;PlayStation 3
Colin McRae Rally 3;8;;;;PlayStation 3
Colin McRae: Dirt;13;;;;PlayStation 3
Colin McRae: Dirt 2;15;;;;PlayStation 3
Collapse (2008);10;;;;PlayStation 3
Collapse!;;;;;PlayStation 3
Collapse: The Rage;3.5;;;;PlayStation 3
Collar x Malice;;;;;PlayStation 3
Collateral;;;;;PlayStation 3
College Hoops 2K6;;;;;PlayStation 3
College Hoops 2K7;;;;;PlayStation 3
College Hoops 2K8;;;;;PlayStation 3
College Slam;;;;;PlayStation 3
Collider;;;;;PlayStation 3
Collisions;0.85;;;;PlayStation 3
Colonial Conquest;;;;;PlayStation 3
Colonies Online;;;;;PlayStation 3
Colony 7;;;;;PlayStation 3
Colony Assault;;;;;PlayStation 3
Colony Wars;9;;;;PlayStation 3
Colony Wars: Red Sun;10;;;;PlayStation 3
Colony Wars: Vengeance;8;;;;PlayStation 3
Color Assembler;;;;;PlayStation 3
Color Bombs;0.65;;;;PlayStation 3
Color Chaos;;;;;PlayStation 3
Color Chemistry;;;;;PlayStation 3
Color Guardians;5;;;;PlayStation 3
Color Switch;;;;;PlayStation 3
Color Symphony;1.5;;;;PlayStation 3
Color Symphony 2;;;;;PlayStation 3
Color Syndrome;;;;;PlayStation 3
Color Zen;2;;;;PlayStation 3
Colorblind;;;;;PlayStation 3
Colors! 3D;1;;;;PlayStation 3
ColorSpill Ball;;;;;PlayStation 3
Colossal Cave Adventure;;;;;PlayStation 3
Colossal Kaiju Combat: Kaijuland Battles;;;;;PlayStation 3
Colosse;;;;;PlayStation 3
Colosseum: Road to Freedom;21;;;;PlayStation 3
Colour Bind;8;;;;PlayStation 3
Colour Cross;;;;;PlayStation 3
Colours of Magic: Aqua Teeter;;;;;PlayStation 3
Columns;1.5;;;;PlayStation 3
Columns Crown;;;;;PlayStation 3
Columns III;;;;;PlayStation 3
Coma;0.36666666666666664;;;;PlayStation 3
Coma:Mortuary;0.9833333333333333;;;;PlayStation 3
Comanche 3;;;;;PlayStation 3
Comanche 4;;;;;PlayStation 3
Comanche: Maximum Overkill;12.5;;;;PlayStation 3
Combat;1;;;;PlayStation 3
Combat Arms;;;;;PlayStation 3
Combat Cars;;;;;PlayStation 3
Combat Cats;;;;;PlayStation 3
Combat Chess;;;;;PlayStation 3
Combat Elite: WWII Paratroopers;;;;;PlayStation 3
Combat Flight Simulator 2: WWII Pacific Theater;;;;;PlayStation 3
Combat Flight Simulator 3: Battle for Europe;28;;;;PlayStation 3
Combat Flight Simulator: WWII Europe Series;;;;;PlayStation 3
Combat Mission II: Barbarossa to Berlin;;;;;PlayStation 3
Combat Mission: Beyond Overlord;;;;;PlayStation 3
Combat Monsters;;;;;PlayStation 3
Combat of Giants: Dinosaurs 3D;5.5;;;;PlayStation 3
Combat of Giants: Dragons;;;;;PlayStation 3
Combat Racers;;;;;PlayStation 3
Combat Task Force 121;2.5;;;;PlayStation 3
Combat Wings: Battle of Britain;3;;;;PlayStation 3
Comedy Quest;1.5;;;;PlayStation 3
Comet Crash;7.5;;;;PlayStation 3
Comic Book Hero: The Greatest Cape;;;;;PlayStation 3
Comic Jumper: The Adventures of Captain Smiley;5.5;;;;PlayStation 3
Coming Out on Top;1;;;;PlayStation 3
Coming Out Simulator 2014;0.3;;;;PlayStation 3
Comit the Astrodian;;;;;PlayStation 3
Comit the Astrodian 2;;;;;PlayStation 3
Comix Zone;2;;;;PlayStation 3
ComixPlay #1: The Endless Incident;;;;;PlayStation 3
Command & Conquer;19.5;;;;PlayStation 3
Command & Conquer 3: Kane's Wrath;8.5;;;;PlayStation 3
Command & Conquer 3: Tiberium Wars;24;;;;PlayStation 3
Command & Conquer 4: Tiberian Twilight;8;;;;PlayStation 3
Command & Conquer: Generals;14.5;;;;PlayStation 3
Command & Conquer: Generals - Zero Hour;14.5;;;;PlayStation 3
Command & Conquer: Red Alert;30;;;;PlayStation 3
Command & Conquer: Red Alert - Counterstrike;19;;;;PlayStation 3
Command & Conquer: Red Alert - Retaliation;32;;;;PlayStation 3
Command & Conquer: Red Alert - The Aftermath;20.5;;;;PlayStation 3
Command & Conquer: Red Alert 2;15.5;;;;PlayStation 3
Command & Conquer: Red Alert 3;21.5;;;;PlayStation 3
Command & Conquer: Red Alert 3 - Commander's Challenge;;;;;PlayStation 3
Command & Conquer: Red Alert 3 - Uprising;10;;;;PlayStation 3
Command & Conquer: Renegade;9.5;;;;PlayStation 3
Command & Conquer: The Covert Operations;4;;;;PlayStation 3
Command & Conquer: The First Decade;;;;;PlayStation 3
Command & Conquer: Tiberian Sun;24;;;;PlayStation 3
Command & Conquer: Tiberian Sun - Firestorm;14.5;;;;PlayStation 3
Command & Conquer: Yuri's Revenge;15;;;;PlayStation 3
Command H.Q.;;;;;PlayStation 3
Command Ops 2;;;;;PlayStation 3
Command: Modern Air Naval Operations;;;;;PlayStation 3
Command: Northern Inferno;;;;;PlayStation 3
Commander Blood;10;;;;PlayStation 3
Commander Cool;;;;;PlayStation 3
Commander Cool 2;;;;;PlayStation 3
Commander Keen 1: Marooned on Mars;1.5;;;;PlayStation 3
Commander Keen 2: The Earth Explodes;;;;;PlayStation 3
Commander Keen 3.5: Keen Dreams;2;;;;PlayStation 3
Commander Keen 3: Keen Must Die!;;;;;PlayStation 3
Commander Keen 4: Secret of the Oracle;2.5;;;;PlayStation 3
Commander Keen 5: The Armageddon Machine;2;;;;PlayStation 3
Commander Keen 6: Aliens Ate My Baby Sitter!;3;;;;PlayStation 3
Commander Keen Collection (Ep. 1-5);;;;;PlayStation 3
Commander Keen in Goodbye Galaxy!;;;;;PlayStation 3
Commander Keen in Invasion of the Vorticons;;;;;PlayStation 3
Commander: Conquest of the Americas;;;;;PlayStation 3
Commander: Conquest of the Americas - Gold Edition;14;;;;PlayStation 3
Commander: The Great War;;;;;PlayStation 3
Commanders: Attack of the Genos;;;;;PlayStation 3
Commando;0.48333333333333334;;;;PlayStation 3
Commando Jack;;;;;PlayStation 3
Commando Raid;;;;;PlayStation 3
Commando: Steel Disaster;;;;;PlayStation 3
Commandos 2: Men of Courage;22;;;;PlayStation 3
Commandos 3: Destination Berlin;12;;;;PlayStation 3
Commandos: Behind Enemy Lines;22;;;;PlayStation 3
Commandos: Beyond the Call of Duty;12;;;;PlayStation 3
Commandos: Strike Force;9.5;;;;PlayStation 3
Community College Hero: Trial by Fire;;;;;PlayStation 3
Community Pom;;;;;PlayStation 3
Comotion;;;;;PlayStation 3
Companions of Xanth;;;;;PlayStation 3
Company of Heroes;19;;;;PlayStation 3
Company of Heroes 2;15;;;;PlayStation 3
Company of Heroes 2: Ardennes Assault;8;;;;PlayStation 3
Company of Heroes: Eastern Front;;;;;PlayStation 3
Company of Heroes: Far East War;;;;;PlayStation 3
Company of Heroes: Opposing Fronts;14;;;;PlayStation 3
Company of Heroes: Tales of Valor;5.5;;;;PlayStation 3
Company of Heroes: The Great War 1918;;;;;PlayStation 3
ComPet;;;;;PlayStation 3
Competitie Manager 98/99;;;;;PlayStation 3
Comyu - Black Dragon in a Gentle Kingdom;26;;;;PlayStation 3
Con Amore;;;;;PlayStation 3
Conan (2004);;;;;PlayStation 3
Conan (2007);6;;;;PlayStation 3
Conan Exiles;;;;;PlayStation 3
Conan the Mighty Pig;;;;;PlayStation 3
Conan: The Mysteries of Time;0.6;;;;PlayStation 3
Conarium;3;;;;PlayStation 3
Conception II: Children of the Seven Stars;39;;;;PlayStation 3
Conception: Ore no Kodomo o Undekure!;;;;;PlayStation 3
Conclave;;;;;PlayStation 3
Conclusion;0.5833333333333334;;;;PlayStation 3
Concrete Jungle;16.5;;;;PlayStation 3
Concursion;0.4;;;;PlayStation 3
Condemned 2: Bloodshot;9;;;;PlayStation 3
Condemned: Criminal Origins;7;;;;PlayStation 3
Conduit 2;6.5;;;;PlayStation 3
Confess My Love;2;;;;PlayStation 3
Confidential Mission;0.5;;;;PlayStation 3
Conflicks: Revolutionary Space Battles;;;;;PlayStation 3
Conflict: Denied Ops;6;;;;PlayStation 3
Conflict: Desert Storm;6.5;;;;PlayStation 3
Conflict: Desert Storm II;6;;;;PlayStation 3
Conflict: Global Storm;10;;;;PlayStation 3
Conflict: Middle East Political Simulator;;;;;PlayStation 3
Conflict: Vietnam;9.5;;;;PlayStation 3
ConflictCraft;;;;;PlayStation 3
Confrontation;;;;;PlayStation 3
Conga Master;;;;;PlayStation 3
Congestion 1024;3;;;;PlayStation 3
Congestion 64;0.08333333333333333;;;;PlayStation 3
Congo (2016);;;;;PlayStation 3
Congo Bongo;0.3333333333333333;;;;PlayStation 3
Congo's Caper;2;;;;PlayStation 3
Coniclysm;;;;;PlayStation 3
Conker's Bad Fur Day;10.5;;;;PlayStation 3
Conker's Big Reunion;0.9166666666666666;;;;PlayStation 3
Conker's Pocket Tales;4.5;;;;PlayStation 3
Conker: Live & Reloaded;11;;;;PlayStation 3
Connected Hearts;0.36666666666666664;;;;PlayStation 3
Conquering The Queen;;;;;PlayStation 3
Conqueror A.D. 1086;;;;;PlayStation 3
Conquest of Champions;;;;;PlayStation 3
Conquest of Elysium 3;;;;;PlayStation 3
Conquest of Elysium 4;;;;;PlayStation 3
Conquest of the Crystal Palace;;;;;PlayStation 3
Conquest of the New World;;;;;PlayStation 3
Conquest: Frontier Wars;;;;;PlayStation 3
Conquests of Camelot: The Search for the Grail;6;;;;PlayStation 3
Conquests of the Longbow: The Legend of Robin Hood;5;;;;PlayStation 3
Consortium;4.5;;;;PlayStation 3
Conspiracy: Weapons of Mass Destruction;;;;;PlayStation 3
Conspirocracy;3.5;;;;PlayStation 3
Constant C;8;;;;PlayStation 3
Constantine;6;;;;PlayStation 3
Constellation Distantia;10;;;;PlayStation 3
Constricting Cubes;;;;;PlayStation 3
Construct: Embers of Life;;;;;PlayStation 3
Construct: Escape the System;;;;;PlayStation 3
Construction Machines 2014;8;;;;PlayStation 3
Construction Simulator 2015;60;;;;PlayStation 3
Constructor (1997);;;;;PlayStation 3
Constructor (2017);;;;;PlayStation 3
Contact;11.5;;;;PlayStation 3
Contagion;3;;;;PlayStation 3
Containment Protocol;;;;;PlayStation 3
Containment: The Zombie Puzzler;3;;;;PlayStation 3
CONTASION 2;;;;;PlayStation 3
Contender 2;;;;;PlayStation 3
Continent of the Ninth Seal;;;;;PlayStation 3
Continental Circus;;;;;PlayStation 3
Continue?9876543210;1.5;;;;PlayStation 3
Continuously;7.5;;;;PlayStation 3
Continuum;;;;;PlayStation 3
Contra;1;;;;PlayStation 3
Contra 4;3.5;;;;PlayStation 3
Contra Advance: The Alien Wars EX;0.5166666666666667;;;;PlayStation 3
Contra Force;1.5;;;;PlayStation 3
Contra III: The Alien Wars;1.5;;;;PlayStation 3
Contra ReBirth;1;;;;PlayStation 3
Contra: Hard Corps;1.5;;;;PlayStation 3
Contra: Legacy of War;0.7166666666666667;;;;PlayStation 3
Contra: Shattered Soldier;2;;;;PlayStation 3
Contract (2016);1;;;;PlayStation 3
Contract J.A.C.K.;5;;;;PlayStation 3
Contract Killer;;;;;PlayStation 3
Contract With The Devil;4;;;;PlayStation 3
CONTRACTED (2017);;;;;PlayStation 3
Contradiction;6.5;;;;PlayStation 3
Contraption Maker;12.5;;;;PlayStation 3
Contrast;3.5;;;;PlayStation 3
Contre Jour;;;;;PlayStation 3
Control Craft 2;;;;;PlayStation 3
Control Craft 3;;;;;PlayStation 3
Convoy;5.5;;;;PlayStation 3
Cook, Serve, Delicious!;17.5;;;;PlayStation 3
Cook, Serve, Delicious! 2!!;25;;;;PlayStation 3
Cookie Clicker;;;;;PlayStation 3
Cookie Dozer;;;;;PlayStation 3
Cooking Academy Fire and Knives;;;;;PlayStation 3
Cooking Dash;12.5;;;;PlayStation 3
Cooking Dash 3: Thrills & Spills;7;;;;PlayStation 3
Cooking Mama;8;;;;PlayStation 3
Cooking Mama 2: Dinner with Friends;5;;;;PlayStation 3
Cooking Mama 3: Shop & Chop;20;;;;PlayStation 3
Cooking Mama 4;7;;;;PlayStation 3
Cooking Mama 5: Bon App̩tit!;;;;;PlayStation 3
Cooking Mama: Cook Off;3.5;;;;PlayStation 3
Cooking Mama: World Kitchen;;;;;PlayStation 3
Cooking Witch;;;;;PlayStation 3
Cool Boarders;;;;;PlayStation 3
Cool Boarders 2;5;;;;PlayStation 3
Cool Boarders 2001;;;;;PlayStation 3
Cool Boarders 3;5;;;;PlayStation 3
Cool Boarders 4;;;;;PlayStation 3
Cool Cool Toon;;;;;PlayStation 3
Cool Spot;2.5;;;;PlayStation 3
Cool World;;;;;PlayStation 3
Copa Petrobras de Marcas;;;;;PlayStation 3
Copoka;1;;;;PlayStation 3
Cops 'n' Robbers;;;;;PlayStation 3
Copter and Sky;;;;;PlayStation 3
Copy Kitty;;;;;PlayStation 3
Coraline;;;;;PlayStation 3
Core of Innocence;;;;;PlayStation 3
Corgi Warlock;3;;;;PlayStation 3
Corinne Cross's Dead & Breakfast;3;;;;PlayStation 3
Cornerstone: The Song of Tyrim;9;;;;PlayStation 3
Corona Blossom: Vol.1 - Gift From the Galaxy;;;;;PlayStation 3
Corona MotorSport;;;;;PlayStation 3
Corporate Lifestyle Simulator;2;;;;PlayStation 3
Corporation;;;;;PlayStation 3
Corpse Killer;;;;;PlayStation 3
Corpse of Discovery;2.5;;;;PlayStation 3
Corpse Party;10;;;;PlayStation 3
Corpse Party -Rebuilt-;4;;;;PlayStation 3
Corpse Party The Anthology: Sachiko's Game of Love Hysteric Birthday 2U;;;;;PlayStation 3
Corpse Party Zero;1;;;;PlayStation 3
Corpse Party: Blood Drive;14;;;;PlayStation 3
Corpse Party: Book of Shadows;13;;;;PlayStation 3
Corridor 7: Alien Invasion;6.5;;;;PlayStation 3
Corridor Z;;;;;PlayStation 3
Corril Slayer;;;;;PlayStation 3
Corrosion: Cold Winter Waiting;;;;;PlayStation 3
Corrypt;2;;;;PlayStation 3
Corsairs Gold;;;;;PlayStation 3
Cortex Command;0.4166666666666667;;;;PlayStation 3
CortexGear:AngryDroids;;;;;PlayStation 3
Corto Maltese: Secrets of Venice;;;;;PlayStation 3
Corvette;3;;;;PlayStation 3
Cory in the House;;;;;PlayStation 3
Coryoon: Child of Dragon;0.8666666666666667;;;;PlayStation 3
Cosmic Ark;;;;;PlayStation 3
Cosmic Carnage;0.75;;;;PlayStation 3
Cosmic Cavern 3671;;;;;PlayStation 3
Cosmic Commuter;;;;;PlayStation 3
Cosmic Conflict;0.06666666666666667;;;;PlayStation 3
Cosmic DJ;1;;;;PlayStation 3
Cosmic Dust & Rust;;;;;PlayStation 3
Cosmic Express;;;;;PlayStation 3
Cosmic Fantasy 2;14.5;;;;PlayStation 3
Cosmic Leap;;;;;PlayStation 3
Cosmic Osmo and the Worlds Beyond the Mackerel;0.9666666666666667;;;;PlayStation 3
Cosmic Rocket Defender;;;;;PlayStation 3
Cosmic Smash;1;;;;PlayStation 3
Cosmic Star Heroine;11;;;;PlayStation 3
Cosmic Sugar VR;;;;;PlayStation 3
Cosmic Trip;;;;;PlayStation 3
Cosmo Gang: The Puzzle;;;;;PlayStation 3
Cosmo Gang: The Video;;;;;PlayStation 3
Cosmo Tank;2.5;;;;PlayStation 3
Cosmo's Cosmic Adventure;;;;;PlayStation 3
Cosmochoria;;;;;PlayStation 3
CosmoLands;;;;;PlayStation 3
Cosmonautica;;;;;PlayStation 3
Cosmophony;;;;;PlayStation 3
Cosplay Fetish Academy;;;;;PlayStation 3
Cosplay Maker;;;;;PlayStation 3
Cossacks 3;;;;;PlayStation 3
Cossacks II: Battle for Europe;34;;;;PlayStation 3
Cossacks II: Napoleonic Wars;32.5;;;;PlayStation 3
Cossacks: Art of War;25;;;;PlayStation 3
Cossacks: Back to War;25;;;;PlayStation 3
Cossacks: European Wars;;;;;PlayStation 3
Costume Quest;5.5;;;;PlayStation 3
Costume Quest 2;6.5;;;;PlayStation 3
Costume Quest Prototype;0.31666666666666665;;;;PlayStation 3
Costume Quest: Grubbins on Ice DLC;2;;;;PlayStation 3
Cottage Of Doom;;;;;PlayStation 3
Cotton Original;0.4166666666666667;;;;PlayStation 3
Cotton: Fantastic Night Dreams;4.5;;;;PlayStation 3
Countdown;;;;;PlayStation 3
CountDown (2016);;;;;PlayStation 3
Countdown Vampires;8.5;;;;PlayStation 3
Counter Agents;;;;;PlayStation 3
Counter Force;;;;;PlayStation 3
Counter-Strike;;;;;PlayStation 3
Counter-Strike (Xbox);;;;;PlayStation 3
Counter-Strike Nexon: Zombies;;;;;PlayStation 3
Counter-Strike: Condition Zero;;;;;PlayStation 3
Counter-Strike: Condition Zero Deleted Scenes;7;;;;PlayStation 3
Counter-Strike: Global Offensive;;;;;PlayStation 3
Counter-Strike: Source;;;;;PlayStation 3
CounterAttack;;;;;PlayStation 3
Counterfeit Monkey;;;;;PlayStation 3
Countermeasure;;;;;PlayStation 3
CounterSpy;2.5;;;;PlayStation 3
Countless Rooms of Death;;;;;PlayStation 3
Courier Crisis;;;;;PlayStation 3
Courier of the Crypts;;;;;PlayStation 3
Covenant of Solitude;;;;;PlayStation 3
Cover Orange;;;;;PlayStation 3
Covert Action;;;;;PlayStation 3
Covert Ops: Nuclear Dawn;;;;;PlayStation 3
Covert Syndrome;;;;;PlayStation 3
Covetous;0.08333333333333333;;;;PlayStation 3
Cowboy Bebop (1998);;;;;PlayStation 3
Cowboy Kid;2;;;;PlayStation 3
Cowboy Zombie;;;;;PlayStation 3
CPU Invaders;;;;;PlayStation 3
Crab Cakes Rescue;;;;;PlayStation 3
Crab Dub;;;;;PlayStation 3
Crabs and Penguins;;;;;PlayStation 3
Crack Down;0.6166666666666667;;;;PlayStation 3
Crack'ed;;;;;PlayStation 3
Crackdown;10.5;;;;PlayStation 3
Crackdown 2;7;;;;PlayStation 3
