title;main_story_length;mainextra_length;completionist_length;combined_length;platform
7th Dragon 2020;34;;;;Browser
7th Dragon 2020-II;;;;;Browser
7th Dragon III Code: VFD;32;;;;Browser
7th Legion;;;;;Browser
8 Ball Pool Multiplayer;;;;;Browser
8 Eyes;2.5;;;;Browser
8-Bit Adventures: The Forgotten Journey;;;;;Browser
8-bit Armies;;;;;Browser
8-Bit Armies: Arena;;;;;Browser
8-Bit Bayonetta;0.2833333333333333;;;;Browser
8-Bit Commando;0.8666666666666667;;;;Browser
8-bit Hordes;;;;;Browser
8-Bit Invaders!;25;;;;Browser
8-Bit Killer;;;;;Browser
8-bit Mario World - Desert Mario;0.08333333333333333;;;;Browser
80 Days;3;;;;Browser
80 Days: Around the World Adventure;8;;;;Browser
868-HACK;2;;;;Browser
88 Heroes;;;;;Browser
8Ball Allstars;;;;;Browser
8Bit Fiesta;2;;;;Browser
8BitBoy;4.5;;;;Browser
8BitMMO;;;;;Browser
8DAYS;;;;;Browser
8i;;;;;Browser
8infinity;;;;;Browser
9 Clues 2: The Ward;3;;;;Browser
9 Clues: The Secret of Serpent Creek;2.5;;;;Browser
9.03m;;;;;Browser
90 Minute Fever;;;;;Browser
90 Minutes;;;;;Browser
911 Operator;8.5;;;;Browser
99 Levels to Hell;8;;;;Browser
99 Waves to Die;;;;;Browser
999: Nine Hours, Nine Persons, Nine Doors;9.5;;;;Browser
99Vidas;2.5;;;;Browser
9:05;0.25;;;;Browser
9th Company: Roots of Terror;4;;;;Browser
9th Dawn;;;;;Browser
:the game:;0.4166666666666667;;;;Browser
A Bastard's Tale;;;;;Browser
A Bird Story;;;;;Browser
A Blind Legend;2;;;;Browser
A Box Full Of Joy;;;;;Browser
A Boy and His Blob;9;;;;Browser
A Boy and His Blob: Trouble on Blobolonia;0.8666666666666667;;;;Browser
A Bug's Life;5.5;;;;Browser
A Bug's Life (GBC);3;;;;Browser
A Camp in the Woods;;;;;Browser
A Chair in a Room: Greenwater;2;;;;Browser
A City Sleeps;1;;;;Browser
A Collection of Activision Classic Games for the Atari 2600;;;;;Browser
A Cosmic Forest;;;;;Browser
A Dark Room;3.5;;;;Browser
A Date in the Park;0.6166666666666667;;;;Browser
A Dead World's Dream;;;;;Browser
A Demon's Game - Episode 1;;;;;Browser
A Detective's Novel;1.5;;;;Browser
A Druid's Duel;13;;;;Browser
A Duck Has An Adventure;;;;;Browser
A Fairy Tale;;;;;Browser
A Family of Grave Diggers;;;;;Browser
A Farewell to Dragons;;;;;Browser
A Fistful of Gun;3;;;;Browser
A Flipping Good Time;;;;;Browser
A Foretold Affair;4;;;;Browser
A Game of Changes;;;;;Browser
A Game of Dwarves;30;;;;Browser
A Game of Thrones: Genesis;11.5;;;;Browser
A Girls Fabric Face;;;;;Browser
A Goddess for Free;0.7166666666666667;;;;Browser
A Golden Wake;5;;;;Browser
A Goo Adventure;;;;;Browser
A Good Snowman is Hard to Build;1.5;;;;Browser
A Grande Bagunca Espacial - The Big Space Mess;;;;;Browser
A Hat in Time;8;;;;Browser
A Healer Only Lives Twice;3;;;;Browser
A Hole New World;;;;;Browser
A House of Many Doors;20;;;;Browser
A Jax;;;;;Browser
A Kappa's Trail;6;;;;Browser
A King's Tale: Final Fantasy XV;1.5;;;;Browser
A Kingdom for Keflings;6;;;;Browser
A Kiss for the Petals: Remembering How We Met;;;;;Browser
A Land Fit For Heroes;;;;;Browser
A Legend of Luca;;;;;Browser
A Lenda do Heroi;;;;;Browser
A Little Lily Princess;6.5;;;;Browser
A Lonely Moon;0.08333333333333333;;;;Browser
A Long Road Home;;;;;Browser
A Long Way Home;;;;;Browser
