title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Bubble Bobble Double Shot;;;;;PlayStation 2
Bubble Bobble Evolution;;;;;PlayStation 2
Bubble Bobble Neo!;1.5;;;;PlayStation 2
Bubble Bobble Old & New;;;;;PlayStation 2
Bubble Bobble Part 2;1.5;;;;PlayStation 2
Bubble Bobble Revolution;;;;;PlayStation 2
Bubble Ghost;0.36666666666666664;;;;PlayStation 2
Bubble Symphony;1;;;;PlayStation 2
Bubble Trubble;;;;;PlayStation 2
Bubbles (1982);;;;;PlayStation 2
Bubsy 3D;4;;;;PlayStation 2
Bubsy 3D: Bubsy Visits The James Turrell Retrospective;0.25;;;;PlayStation 2
Bubsy II;2.5;;;;PlayStation 2
Bubsy in Fractured Furry Tales;;;;;PlayStation 2
Bubsy in: Claws Encounters of the Furred Kind;4.5;;;;PlayStation 2
Bubsy Two-Fur;;;;;PlayStation 2
Buccaneer: The Pursuit of Infamy;15;;;;PlayStation 2
Buck Bumble;10;;;;PlayStation 2
Buck Rogers: Countdown to Doomsday;10.5;;;;PlayStation 2
Buck Rogers: Matrix Cubed;;;;;PlayStation 2
Buck Rogers: Planet of Zoom;;;;;PlayStation 2
Bucket Detective;;;;;PlayStation 2
Bucky O'Hare (Arcade);2.5;;;;PlayStation 2
Bucky O'Hare (NES);2;;;;PlayStation 2
Bud Tucker in Double Trouble;;;;;PlayStation 2
Buddy;3;;;;PlayStation 2
Budokan: The Martial Spirit;;;;;PlayStation 2
Buff Knight Advanced;;;;;PlayStation 2
Buffers Evolution;;;;;PlayStation 2
Buffy the Vampire Slayer;7.5;;;;PlayStation 2
Buffy the Vampire Slayer (2000);2;;;;PlayStation 2
Buffy the Vampire Slayer: Chaos Bleeds;8.5;;;;PlayStation 2
Buffy the Vampire Slayer: Sacrifice;;;;;PlayStation 2
Buffy the Vampire Slayer: Wrath of the Darkhul King;;;;;PlayStation 2
Bug N Out;;;;;PlayStation 2
Bug Too!;5;;;;PlayStation 2
Bug!;4.5;;;;PlayStation 2
Bugdom;;;;;PlayStation 2
Buggy;;;;;PlayStation 2
Buggy Boy;;;;;PlayStation 2
Buggy Run;;;;;PlayStation 2
Bugs Bunny;;;;;PlayStation 2
Bugs Bunny & Taz: Time Busters;10;;;;PlayStation 2
Bugs Bunny in Double Trouble;;;;;PlayStation 2
Bugs Bunny Rabbit Rampage;6;;;;PlayStation 2
Bugs Bunny: Crazy Castle 3;4.5;;;;PlayStation 2
Bugs Bunny: Lost in Time;13;;;;PlayStation 2
Bugs Vs. Tanks!;3;;;;PlayStation 2
Build 'N Bump;;;;;PlayStation 2
Build-A-Lot;5.5;;;;PlayStation 2
Build-A-Lot 2: Town of the Year;;;;;PlayStation 2
Build-A-Lot 3: Passport to Europe;;;;;PlayStation 2
Build-A-Lot 4: Power Source;;;;;PlayStation 2
Bujingai: The Forsaken City;5.5;;;;PlayStation 2
Buku Sudoku;;;;;PlayStation 2
Bulb Boy;2;;;;PlayStation 2
Bulby: Diamond Course;;;;;PlayStation 2
Bulk Slash;0.6666666666666666;;;;PlayStation 2
Bullet Candy;;;;;PlayStation 2
Bullet Candy Perfect;0.8666666666666667;;;;PlayStation 2
Bullet Dodge;;;;;PlayStation 2
Bullet Girls;10;;;;PlayStation 2
Bullet Heaven 2;;;;;PlayStation 2
Bullet Life (2010);;;;;PlayStation 2
Bullet Run;;;;;PlayStation 2
Bullet Soul;0.5833333333333334;;;;PlayStation 2
Bullet Witch;6.5;;;;PlayStation 2
Bulletstorm;7.5;;;;PlayStation 2
Bulls vs Lakers and the NBA Playoffs;;;;;PlayStation 2
Bullshot;;;;;PlayStation 2
Bully;14.5;;;;PlayStation 2
Bully: Scholarship Edition;14;;;;PlayStation 2
Bumbledore;0.5833333333333334;;;;PlayStation 2
Bump 'n' Jump;;;;;PlayStation 2
Bumper (2016);;;;;PlayStation 2
Bunch of Heroes;8;;;;PlayStation 2
Bundesliga Manager Hattrick;;;;;PlayStation 2
Bundesliga Manager Professional;;;;;PlayStation 2
Bunker 58;;;;;PlayStation 2
Bunker Constructor;;;;;PlayStation 2
Bunker Punks;;;;;PlayStation 2
Bunker: The Underground Game;2.5;;;;PlayStation 2
Bunny & Piggy;2;;;;PlayStation 2
Bunny Black;;;;;PlayStation 2
Bunny Bounce;0.9666666666666667;;;;PlayStation 2
Bunny Hop League;;;;;PlayStation 2
Bunny Must Die!;12.5;;;;PlayStation 2
Bunny Must Die! Chelsea and the 7 Devils;7;;;;PlayStation 2
Bunny Swordmaster Story;;;;;PlayStation 2
Bunnyrama;;;;;PlayStation 2
Burai Fighter;0.9;;;;PlayStation 2
Burai: Hachigyoku no Yuushi Densetsu;;;;;PlayStation 2
Bureau - Agent Kendall;;;;;PlayStation 2
Bureau 13;;;;;PlayStation 2
Bureaucracy;;;;;PlayStation 2
Burger Island;;;;;PlayStation 2
Burger Island 2: The Missing Ingredient;;;;;PlayStation 2
Burgers;1;;;;PlayStation 2
Burgers 2;2;;;;PlayStation 2
BurgerTime;0.38333333333333336;;;;PlayStation 2
BurgerTime Deluxe;2;;;;PlayStation 2
Buried: An Interactive Story;3;;;;PlayStation 2
Burly Men at Sea;0.43333333333333335;;;;PlayStation 2
Burn It Down;;;;;PlayStation 2
Burn Zombie Burn;9.5;;;;PlayStation 2
Burn:Cycle;2.5;;;;PlayStation 2
Burning Cars;;;;;PlayStation 2
Burning Fight;0.5833333333333334;;;;PlayStation 2
Burning Force;;;;;PlayStation 2
Burning Rangers;2;;;;PlayStation 2
Burning Rival;0.25;;;;PlayStation 2
Burning Road;4;;;;PlayStation 2
Burning Soldier;;;;;PlayStation 2
Burnout;9;;;;PlayStation 2
Burnout 2: Point of Impact;12;;;;PlayStation 2
Burnout 3: Takedown;13.5;;;;PlayStation 2
Burnout Crash!;;;;;PlayStation 2
Burnout Dominator;12.5;;;;PlayStation 2
Burnout Legends;7.5;;;;PlayStation 2
Burnout Paradise;14;;;;PlayStation 2
Burnout Paradise - Big Surf Island;8.5;;;;PlayStation 2
Burnout Paradise: The Ultimate Box;11.5;;;;PlayStation 2
Burnout Revenge;19;;;;PlayStation 2
Burnstar;;;;;PlayStation 2
Burntime;;;;;PlayStation 2
Burokku Girls;;;;;PlayStation 2
Burrito Bison: Launcha Libre;6.5;;;;PlayStation 2
Burst;;;;;PlayStation 2
Burstfire;;;;;PlayStation 2
Bus Driver;;;;;PlayStation 2
Bus Simulator 16;;;;;PlayStation 2
Bus Tycoon ND (Night and Day);;;;;PlayStation 2
Bus-Simulator 2012;;;;;PlayStation 2
Bushi Seiryuuden: Futari no Yuusha;;;;;PlayStation 2
Bushido Blade;2.5;;;;PlayStation 2
Bushido Blade 2;2;;;;PlayStation 2
Business Tour;;;;;PlayStation 2
Bust a Groove;2.5;;;;PlayStation 2
Bust a Groove 2;5.5;;;;PlayStation 2
Bust a Move '99;0.7333333333333333;;;;PlayStation 2
Bust-A-Bloc;;;;;PlayStation 2
Bust-A-Move 2: Arcade Edition;0.6666666666666666;;;;PlayStation 2
Bust-A-Move 3000;1;;;;PlayStation 2
Bust-a-Move 4;2.5;;;;PlayStation 2
Bust-A-Move Bash!;3.5;;;;PlayStation 2
Bust-a-Move Deluxe;;;;;PlayStation 2
Bust-a-Move DS;;;;;PlayStation 2
Bust-a-Move Universe;2.5;;;;PlayStation 2
BUSTER;4;;;;PlayStation 2
Buster Bros.;0.8833333333333333;;;;PlayStation 2
But to Paint a Universe;4;;;;PlayStation 2
Butcher (2016);2;;;;PlayStation 2
Butcher (Rzeźnik);;;;;PlayStation 2
Butsbal;;;;;PlayStation 2
Button Tales;;;;;PlayStation 2
BUTTS;;;;;PlayStation 2
Buzz Aldrin's Space Program Manager;11.5;;;;PlayStation 2
Buzz Aldrin: Cycling Pathways to Mars;;;;;PlayStation 2
Buzz Lightyear of Star Command;;;;;PlayStation 2
Buzz! Junior: Monster Rally;;;;;PlayStation 2
Buzz! Junior: Robo Jam;;;;;PlayStation 2
Buzz!: Brain of the World;;;;;PlayStation 2
Buzz!: Master Quiz;2;;;;PlayStation 2
Buzz!: Quiz Player;;;;;PlayStation 2
Buzz!: Quiz TV;2;;;;PlayStation 2
Buzz!: Quiz World;;;;;PlayStation 2
Buzz!: The Big Quiz;;;;;PlayStation 2
Buzz!: The Hollywood Quiz;;;;;PlayStation 2
Buzz!: The Mega Quiz;;;;;PlayStation 2
Buzz!: The Ultimate Music Quiz;;;;;PlayStation 2
BYE-BYE BOXBOY!;5;;;;PlayStation 2
Bye-Bye, Wacky Planet;;;;;PlayStation 2
C O S M;;;;;PlayStation 2
C-12: Final Resistance;4;;;;PlayStation 2
C-RUSH;0.5833333333333334;;;;PlayStation 2
C-Wars;;;;;PlayStation 2
C. Kane;2;;;;PlayStation 2
C.A.T.: Cyber Attack Team;;;;;PlayStation 2
C.O.P. The Recruit;;;;;PlayStation 2
C.O.R.E.;;;;;PlayStation 2
C.R.E.E.P.S;;;;;PlayStation 2
C2: Judgement Clay;0.7833333333333333;;;;PlayStation 2
C: The Contra Adventure;2;;;;PlayStation 2
Cabal;0.5833333333333334;;;;PlayStation 2
Cabal Online;;;;;PlayStation 2
Cabbage Patch Kids: The Patch Puppy Rescue;;;;;PlayStation 2
Cabela's 4x4 Off-Road Adventure 3;;;;;PlayStation 2
Cabela's Adventure Camp;;;;;PlayStation 2
Cabela's African Adventures;4;;;;PlayStation 2
Cabela's African Safari;;;;;PlayStation 2
Cabela's Alaskan Adventures;;;;;PlayStation 2
Cabela's Big Game Hunter (2002);;;;;PlayStation 2
Cabela's Big Game Hunter (2007);;;;;PlayStation 2
Cabela's Big Game Hunter 2006 Trophy Season;;;;;PlayStation 2
Cabela's Big Game Hunter 2010;;;;;PlayStation 2
Cabela's Big Game Hunter 2012;4;;;;PlayStation 2
Cabela's Big Game Hunter: 2005 Adventures;;;;;PlayStation 2
Cabela's Big Game Hunter: Pro Hunts;11;;;;PlayStation 2
Cabela's Dangerous Adventures;;;;;PlayStation 2
Cabela's Dangerous Hunts;;;;;PlayStation 2
Cabela's Dangerous Hunts 2;;;;;PlayStation 2
Cabela's Dangerous Hunts 2011;4;;;;PlayStation 2
Cabela's Dangerous Hunts 2013;2.5;;;;PlayStation 2
Cabela's Deer Hunt: 2004 Season;;;;;PlayStation 2
Cabela's Deer Hunt: 2005 Season;;;;;PlayStation 2
Cabela's Hunting Expeditions;;;;;PlayStation 2
Cabela's North American Adventures;8.5;;;;PlayStation 2
Cabela's Outdoor Adventures;7;;;;PlayStation 2
Cabela's Survival: Shadows of Katmai;2;;;;PlayStation 2
Cabela's Trophy Bucks;;;;;PlayStation 2
Cacoma Knight in Bizyland;;;;;PlayStation 2
Cadash;1;;;;PlayStation 2
Cadaver;;;;;PlayStation 2
Cadence;;;;;PlayStation 2
Cadillacs and Dinosaurs;1.5;;;;PlayStation 2
Cadillacs and Dinosaurs: The Second Cataclysm;;;;;PlayStation 2
Caesar;;;;;PlayStation 2
Caesar II;6;;;;PlayStation 2
Caesar III;33.5;;;;PlayStation 2
Caesar IV;15;;;;PlayStation 2
Caesar's Day Off;0.016666666666666666;;;;PlayStation 2
CaesarIA;;;;;PlayStation 2
Caesars Palace;;;;;PlayStation 2
Cafe 0 ~The Drowned Mermaid~;;;;;PlayStation 2
CAFE 0: The Sleeping Beast;;;;;PlayStation 2
Caffeine;;;;;PlayStation 2
CAGE (2016);;;;;PlayStation 2
Cahors Sunset;0.5;;;;PlayStation 2
Cake Mania;5.5;;;;PlayStation 2
Cake Mania 2;;;;;PlayStation 2
Cake Mania 3;10;;;;PlayStation 2
Cake Mania: Main Street;;;;;PlayStation 2
Caketomino;;;;;PlayStation 2
Cal Ripken Jr. Baseball;;;;;PlayStation 2
Caladrius;0.6666666666666666;;;;PlayStation 2
Caladrius Blaze;1;;;;PlayStation 2
Calcu-Late;0.6833333333333333;;;;PlayStation 2
Calculords;;;;;PlayStation 2
Calendula;0.8166666666666667;;;;PlayStation 2
Caliber .50;;;;;PlayStation 2
Calibre 10 Racing Series;;;;;PlayStation 2
California Games;2;;;;PlayStation 2
California Games II;0.3333333333333333;;;;PlayStation 2
California Gold Rush;;;;;PlayStation 2
California Speed;;;;;PlayStation 2
Californium;2.5;;;;PlayStation 2
Caligo;1.5;;;;PlayStation 2
Call of Atlantis;;;;;PlayStation 2
Call of Cthulhu: Dark Corners of the Earth;12;;;;PlayStation 2
Call of Cthulhu: Prisoner of Ice;4;;;;PlayStation 2
Call of Cthulhu: Shadow of the Comet;6;;;;PlayStation 2
Call of Cthulhu: The Wasted Land;9;;;;PlayStation 2
Call of Duty;7.5;;;;PlayStation 2
Call of Duty 2;8.5;;;;PlayStation 2
Call of Duty 2: Big Red One;7.5;;;;PlayStation 2
Call of Duty 3;8;;;;PlayStation 2
Call of Duty 4: Modern Warfare;7;;;;PlayStation 2
Call of Duty Classic;8.5;;;;PlayStation 2
Call of Duty: Advanced Warfare;7;;;;PlayStation 2
Call of Duty: Advanced Warfare - Ascendance;;;;;PlayStation 2
Call of Duty: Advanced Warfare - Havoc;;;;;PlayStation 2
Call of Duty: Advanced Warfare - Reckoning;;;;;PlayStation 2
Call of Duty: Advanced Warfare - Supremacy;;;;;PlayStation 2
Call of Duty: Black Ops;7;;;;PlayStation 2
Call of Duty: Black Ops II;7;;;;PlayStation 2
Call of Duty: Black Ops II - Apocalypse DLC;;;;;PlayStation 2
Call of Duty: Black Ops II - Revolution DLC;;;;;PlayStation 2
Call of Duty: Black Ops II - Uprising DLC;;;;;PlayStation 2
Call of Duty: Black Ops II - Vengeance DLC;;;;;PlayStation 2
Call of Duty: Black Ops III;9;;;;PlayStation 2
Call of Duty: Black Ops III - Awakening DLC Pack;;;;;PlayStation 2
Call of Duty: Black Ops III - Eclipse DLC Pack;;;;;PlayStation 2
Call of Duty: Black Ops: Declassified;1.5;;;;PlayStation 2
Call of Duty: Finest Hour;7;;;;PlayStation 2
Call of Duty: Ghosts;6;;;;PlayStation 2
Call of Duty: Heroes;;;;;PlayStation 2
Call of Duty: Infinite Warfare;7;;;;PlayStation 2
Call of Duty: Modern Warfare - Mobilized;7;;;;PlayStation 2
Call of Duty: Modern Warfare - Reflex Edition;6.5;;;;PlayStation 2
Call of Duty: Modern Warfare - Remastered;6;;;;PlayStation 2
Call of Duty: Modern Warfare 2;6.5;;;;PlayStation 2
Call of Duty: Modern Warfare 3;6;;;;PlayStation 2
Call of Duty: Modern Warfare 3 - Collection 1 DLC;;;;;PlayStation 2
Call of Duty: Modern Warfare 3 - Collection 2 DLC;;;;;PlayStation 2
Call of Duty: Modern Warfare 3 - Collection 3 DLC;;;;;PlayStation 2
Call of Duty: Modern Warfare 3 - Defiance;5.5;;;;PlayStation 2
Call of Duty: Roads to Victory;5;;;;PlayStation 2
Call of Duty: Strike Team;;;;;PlayStation 2
Call of Duty: United Offensive;5;;;;PlayStation 2
Call of Duty: World at War;8;;;;PlayStation 2
Call of Duty: World at War - Final Fronts;5;;;;PlayStation 2
Call of Duty: WWII;;;;;PlayStation 2
Call of Juarez;8;;;;PlayStation 2
Call of Juarez: Bound in Blood;8;;;;PlayStation 2
Call of Juarez: Gunslinger;5;;;;PlayStation 2
Call of Juarez: The Cartel;7;;;;PlayStation 2
Call of the Mighty Warriors;;;;;PlayStation 2
Call of the Ninja!;;;;;PlayStation 2
Call of Tomsk-7;;;;;PlayStation 2
Call to 10;0.9;;;;PlayStation 2
Call to Arms;;;;;PlayStation 2
Call to Power II;;;;;PlayStation 2
Calling;9;;;;PlayStation 2
Calling All Cars!;3;;;;PlayStation 2
Cally's Caves 3;6;;;;PlayStation 2
Cally's Trials;4.5;;;;PlayStation 2
Calm Down, Stalin;;;;;PlayStation 2
Calm Waters;;;;;PlayStation 2
Calvino Noir;3.5;;;;PlayStation 2
Cameltry;;;;;PlayStation 2
Camera Obscura;5;;;;PlayStation 2
Camp Sunshine;;;;;PlayStation 2
Campaign Clicker;;;;;PlayStation 2
Campus Notes: Forget Me Not;;;;;PlayStation 2
Can You Escape;2;;;;PlayStation 2
Can You Escape 2;;;;;PlayStation 2
Can You Escape 5;;;;;PlayStation 2
Can't Drive This;;;;;PlayStation 2
Canabalt;0.55;;;;PlayStation 2
Candle;8.5;;;;PlayStation 2
Candlelight;;;;;PlayStation 2
Candleman;;;;;PlayStation 2
Candles;0.25;;;;PlayStation 2
Candy Blast;;;;;PlayStation 2
Candy Box 2;2;;;;PlayStation 2
Candy Box!;;;;;PlayStation 2
Candy Crush Saga;;;;;PlayStation 2
Candy Crush Soda Saga;;;;;PlayStation 2
Candy Kingdom;;;;;PlayStation 2
Candy Smash VR;;;;;PlayStation 2
Candy Thieves - Tale of Gnomes;;;;;PlayStation 2
Cannon Brawl;2;;;;PlayStation 2
Cannon Fodder;3;;;;PlayStation 2
Cannon Fodder 2;;;;;PlayStation 2
Cannon Fodder 3;10;;;;PlayStation 2
Cannon Spike;6;;;;PlayStation 2
Cannons Defenders;;;;;PlayStation 2
Cannons Lasers Rockets;;;;;PlayStation 2
Canvaleon;8;;;;PlayStation 2
Canvas The Gallery;;;;;PlayStation 2
Canyon Bomber;;;;;PlayStation 2
Canyon Capers;8.5;;;;PlayStation 2
Capcom Arcade Cabinet;;;;;PlayStation 2
Capcom Classics Collection - Volume 1;;;;;PlayStation 2
Capcom Classics Collection - Volume 2;;;;;PlayStation 2
Capcom Classics Collection Reloaded;;;;;PlayStation 2
Capcom Classics Collection Remixed;;;;;PlayStation 2
Capcom Classics Mini-Mix;;;;;PlayStation 2
Capcom Fighting Evolution;4.5;;;;PlayStation 2
Capcom Puzzle World;;;;;PlayStation 2
Capcom Sports Club;;;;;PlayStation 2
Capcom vs. SNK 2 EO;0.7166666666666667;;;;PlayStation 2
Capcom vs. SNK 2: Mark of the Millennium 2001;1;;;;PlayStation 2
Capcom vs. SNK: Millennium Fight 2000;0.3333333333333333;;;;PlayStation 2
Capcom vs. SNK: Millennium Fight 2000 Pro;0.4166666666666667;;;;PlayStation 2
Capitalism;;;;;PlayStation 2
Capitalism II;;;;;PlayStation 2
Capitalism Plus;;;;;PlayStation 2
Capsized;3.5;;;;PlayStation 2
Capsule;1.5;;;;PlayStation 2
Capsule Force;;;;;PlayStation 2
Capt'n Havoc;3;;;;PlayStation 2
Captain America and The Avengers;1.5;;;;PlayStation 2
Captain America: Super Soldier;6;;;;PlayStation 2
Captain Blood;;;;;PlayStation 2
Captain Commando;0.75;;;;PlayStation 2
Captain Curve's Intergalactic Space Adventure;;;;;PlayStation 2
Captain Forever;;;;;PlayStation 2
Captain Forever Remix;;;;;PlayStation 2
Captain Kaon;;;;;PlayStation 2
Captain Lycop: Invasion of the Heters;;;;;PlayStation 2
Captain Morgane and the Golden Turtle;7;;;;PlayStation 2
Captain Planet and The Planeteers;;;;;PlayStation 2
Captain Quazar;;;;;PlayStation 2
Captain Rainbow;;;;;PlayStation 2
Captain Scarlet;;;;;PlayStation 2
Captain Silver;;;;;PlayStation 2
Captain Skyhawk;2.5;;;;PlayStation 2
Captain Toad: Treasure Tracker;7;;;;PlayStation 2
Captain Tsubasa;;;;;PlayStation 2
Captain Tsubasa 3: Koutei no Chousen;9;;;;PlayStation 2
Captain Tsubasa J;;;;;PlayStation 2
Captain Tsubasa J: Get In The Tomorrow;;;;;PlayStation 2
Captain Tsubasa Vol. II: Super Striker;15.5;;;;PlayStation 2
Captain Tsubasa: Aratanaru Densetsu Joshou;;;;;PlayStation 2
Captive;;;;;PlayStation 2
Captivity (2016);;;;;PlayStation 2
Car Battler Joe;14;;;;PlayStation 2
Car Mechanic Manager;;;;;PlayStation 2
Car Mechanic Simulator 2014;10;;;;PlayStation 2
Car Mechanic Simulator 2015;6;;;;PlayStation 2
Car Mechanic Simulator 2018;;;;;PlayStation 2
Car Washer: Summer of the Ninja;;;;;PlayStation 2
Caravan;9;;;;PlayStation 2
Caravanserail;0.6666666666666666;;;;PlayStation 2
Carcassonne;3.5;;;;PlayStation 2
Carcassonne (2011);0.3333333333333333;;;;PlayStation 2
Card City Nights;10;;;;PlayStation 2
Card Crawl;;;;;PlayStation 2
Card Dungeon;;;;;PlayStation 2
Card Hunter;;;;;PlayStation 2
Cardfight!! Vanguard G: Stride to Victory!!;;;;;PlayStation 2
Cardfight!! Vanguard: Lock on Victory!!;;;;;PlayStation 2
Cardfight!! Vanguard: Ride to Victory!!;;;;;PlayStation 2
Cardinal Quest;1;;;;PlayStation 2
Cardinal Quest II;4;;;;PlayStation 2
Cardinal Syn;5;;;;PlayStation 2
Cards and Castles;;;;;PlayStation 2
Cards of Cthulhu;;;;;PlayStation 2
Caretaker Sacrifice;;;;;PlayStation 2
Cargo 3;;;;;PlayStation 2
Cargo Commander;12;;;;PlayStation 2
Cargo Cult: Shoot'n'Loot VR;;;;;PlayStation 2
Cargo! - The Quest for Gravity;6.5;;;;PlayStation 2
Caribbean Odyssey;;;;;PlayStation 2
Caribbean!;;;;;PlayStation 2
Carmageddon;11;;;;PlayStation 2
Carmageddon 64;;;;;PlayStation 2
Carmageddon II: Carpocalypse Now;9.5;;;;PlayStation 2
Carmageddon TDR 2000;12;;;;PlayStation 2
Carmageddon: Max Damage;14;;;;PlayStation 2
Carmageddon: Max Pack;;;;;PlayStation 2
Carmageddon: Reincarnation;18;;;;PlayStation 2
Carmageddon: Splat Pack;;;;;PlayStation 2
Carmen Sandiego: The Secret of the Stolen Drums;8.5;;;;PlayStation 2
Carnage Heart;;;;;PlayStation 2
Carnage Heart EXA;;;;;PlayStation 2
Carnage Racing;;;;;PlayStation 2
CarnEvil;0.7166666666666667;;;;PlayStation 2
Carnival;;;;;PlayStation 2
Carnival Games;0.75;;;;PlayStation 2
Carnival Games VR;;;;;PlayStation 2
Carnival Island;;;;;PlayStation 2
Carnivores;;;;;PlayStation 2
Carnivores 2;;;;;PlayStation 2
Carnivores: Dinosaur Hunter Reborn;1.5;;;;PlayStation 2
Caromble!;;;;;PlayStation 2
Carp Fishing Simulator;;;;;PlayStation 2
Carpe Diem;0.25;;;;PlayStation 2
Carrie's Order Up;;;;;PlayStation 2
Carrier;10;;;;PlayStation 2
Carrier Air Wing;;;;;PlayStation 2
Carrier Command;;;;;PlayStation 2
Carrier Command: Gaea Mission;15;;;;PlayStation 2
Carrier Deck;;;;;PlayStation 2
Cars (2006);6;;;;PlayStation 2
Cars 2;5;;;;PlayStation 2
Cars 3: Driven to Win;5.5;;;;PlayStation 2
Cars: Mater-National Championship;4;;;;PlayStation 2
Cars: Race-O-Rama;4.5;;;;PlayStation 2
Cars: Radiator Springs Adventures;3;;;;PlayStation 2
Cars: Toon - Mater's Tall Tales;;;;;PlayStation 2
Cart Life;4;;;;PlayStation 2
Cartagra ~Tsuki kurui no Yamai~;;;;;PlayStation 2
Carte Blanche: First Episode - For a Fistful of Teeth;;;;;PlayStation 2
Cartesian;;;;;PlayStation 2
Carton;;;;;PlayStation 2
Cartoon Network Racing;;;;;PlayStation 2
Cartoon Network Speedway;0.9333333333333333;;;;PlayStation 2
Cartoon Network: Battle Crashers;3.5;;;;PlayStation 2
Cartoon Network: Punch Time Explosion;2.5;;;;PlayStation 2
Carwash Tycoon;0.3333333333333333;;;;PlayStation 2
Case #8;1;;;;PlayStation 2
CASE: Animatronics;;;;;PlayStation 2
Casey Powell Lacrosse 16;;;;;PlayStation 2
Cash Guns Chaos;;;;;PlayStation 2
Cashtronauts;;;;;PlayStation 2
Casino Kid;;;;;PlayStation 2
Casino Noir;;;;;PlayStation 2
Casper;;;;;PlayStation 2
Casper: Friends Around the World;;;;;PlayStation 2
Casper: Spirit Dimensions;5;;;;PlayStation 2
Cast of the Seven Godsends;;;;;PlayStation 2
Castaway Paradise;;;;;PlayStation 2
Castelian;;;;;PlayStation 2
Caster;2;;;;PlayStation 2
Castle (2015);;;;;PlayStation 2
Castle Chaos;;;;;PlayStation 2
Castle Clash;12.5;;;;PlayStation 2
Castle Clicker;;;;;PlayStation 2
Castle Crashers;7;;;;PlayStation 2
Castle Doombad;;;;;PlayStation 2
Castle Dracula;;;;;PlayStation 2
Castle Fantasia;;;;;PlayStation 2
Castle in the Darkness;6;;;;PlayStation 2
Castle of Dr. Brain;4;;;;PlayStation 2
Castle of Dragon;0.5;;;;PlayStation 2
Castle of Illusion Starring Mickey Mouse;2;;;;PlayStation 2
Castle of Illusion Starring Mickey Mouse (2013);2.5;;;;PlayStation 2
Castle of Magic;;;;;PlayStation 2
Castle of No Escape;;;;;PlayStation 2
Castle of no Escape 2;;;;;PlayStation 2
Castle of Shikigami III;0.3333333333333333;;;;PlayStation 2
Castle of the Winds;;;;;PlayStation 2
Castle Shikigami 2;0.6833333333333333;;;;PlayStation 2
Castle Story;;;;;PlayStation 2
Castle Torgeath: Descent into Darkness;;;;;PlayStation 2
Castle Wars VR;;;;;PlayStation 2
Castle Werewolf;2.5;;;;PlayStation 2
Castle Wolfenstein;2.5;;;;PlayStation 2
Castle: Never Judge a Book by Its Cover;;;;;PlayStation 2
CastleAbra;;;;;PlayStation 2
CastleMiner Z;11.5;;;;PlayStation 2
Castlequest;1.5;;;;PlayStation 2
Castles (1992);16;;;;PlayStation 2
Castles (2015);1.5;;;;PlayStation 2
Castles II: Siege and Conquest;8;;;;PlayStation 2
Castles in the Sky;0.25;;;;PlayStation 2
CastleStorm;7;;;;PlayStation 2
Castlevania;3;;;;PlayStation 2
Castlevania (Nintendo 64);10;;;;PlayStation 2
Castlevania Chronicles;3;;;;PlayStation 2
Castlevania II: Belmont's Revenge;1.5;;;;PlayStation 2
Castlevania II: Simon's Quest;4;;;;PlayStation 2
Castlevania III: Dracula's Curse;3.5;;;;PlayStation 2
Castlevania Judgment;7;;;;PlayStation 2
Castlevania Legends;1.5;;;;PlayStation 2
Castlevania Remix;;;;;PlayStation 2
Castlevania Special: I'm Kid Dracula!;1;;;;PlayStation 2
Castlevania: Aria of Sorrow;7.5;;;;PlayStation 2
Castlevania: Bloodlines;2;;;;PlayStation 2
Castlevania: Circle of the Moon;10;;;;PlayStation 2
Castlevania: Curse of Darkness;14;;;;PlayStation 2
Castlevania: Dawn of Sorrow;11;;;;PlayStation 2
Castlevania: Double Pack;;;;;PlayStation 2
Castlevania: Dracula X;3;;;;PlayStation 2
Castlevania: Harmony of Despair;10;;;;PlayStation 2
Castlevania: Harmony of Dissonance;8;;;;PlayStation 2
Castlevania: Lament of Innocence;8.5;;;;PlayStation 2
Castlevania: Legacy of Darkness;16;;;;PlayStation 2
Castlevania: Lords of Shadow;18;;;;PlayStation 2
Castlevania: Lords of Shadow - Mirror of Fate;9;;;;PlayStation 2
Castlevania: Lords of Shadow - Mirror of Fate HD;8;;;;PlayStation 2
Castlevania: Lords of Shadow - Resurrection DLC;2;;;;PlayStation 2
Castlevania: Lords of Shadow - Reverie DLC;2;;;;PlayStation 2
Castlevania: Lords of Shadow - Ultimate Edition;19;;;;PlayStation 2
Castlevania: Lords of Shadow 2;15.5;;;;PlayStation 2
Castlevania: Lords of Shadow 2 - Revelations DLC;2.5;;;;PlayStation 2
Castlevania: Order of Ecclesia;11;;;;PlayStation 2
Castlevania: Order of Shadows;1;;;;PlayStation 2
Castlevania: Portrait of Ruin;10.5;;;;PlayStation 2
Castlevania: Rondo of Blood;3.5;;;;PlayStation 2
Castlevania: Symphony of the Night;8.5;;;;PlayStation 2
Castlevania: The Adventure;1.5;;;;PlayStation 2
Castlevania: The Adventure ReBirth;5;;;;PlayStation 2
Castlevania: The Dracula X Chronicles;7;;;;PlayStation 2
Castrol Honda Superbike 2000;;;;;PlayStation 2
Cat Girl Without Salad: Amuse-Bouche;1;;;;PlayStation 2
Cat Goes Fishing;;;;;PlayStation 2
Cat Goes Platform;;;;;PlayStation 2
CAT Interstellar;1;;;;PlayStation 2
