title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Blast Works: Build, Trade, Destroy;;;;;Xbox One
Blast-off;;;;;Xbox One
Blasted Fortress;;;;;Xbox One
Blaster;;;;;Xbox One
Blaster Master;3;;;;Xbox One
Blaster Master 2;3;;;;Xbox One
Blaster Master Boy;1;;;;Xbox One
Blaster Master Zero;6.5;;;;Xbox One
Blaster Master: Blasting Again;8;;;;Xbox One
Blaster Master: Enemy Below;;;;;Xbox One
Blaster Master: Overdrive;;;;;Xbox One
Blaster Shooter GunGuy;;;;;Xbox One
Blaster Simulator;1.5;;;;Xbox One
Blasteroids;;;;;Xbox One
Blasters of the Universe;;;;;Xbox One
Blasting Agent: Ultimate Edition;;;;;Xbox One
Blasto;10;;;;Xbox One
BlastZone 2;0.43333333333333335;;;;Xbox One
Blayzbloo: Super Melee Action Battle Royale;0.25;;;;Xbox One
BlazBlue Centralfiction;7;;;;Xbox One
BlazBlue: Calamity Trigger;14;;;;Xbox One
BlazBlue: Calamity Trigger Portable;23.5;;;;Xbox One
BlazBlue: Central Fiction;13;;;;Xbox One
BlazBlue: Chrono Phantasma;19;;;;Xbox One
BlazBlue: Chrono Phantasma Extend;30;;;;Xbox One
BlazBlue: Continuum Shift;17.5;;;;Xbox One
BlazBlue: Continuum Shift Extend;8.5;;;;Xbox One
Blazblue: Continuum Shift II;1;;;;Xbox One
Blaze and Blade: Eternal Quest;;;;;Xbox One
Blaze Union: Story to Reach the Future;;;;;Xbox One
BlaZeon;3;;;;Xbox One
BlazeRush;7;;;;Xbox One
Blazing Angels 2: Secret Missions of WWII;10;;;;Xbox One
Blazing Angels: Squadrons of WWII;;;;;Xbox One
Blazing Birds;;;;;Xbox One
Blazing Dragons;9;;;;Xbox One
Blazing Heroes;38;;;;Xbox One
Blazing Lazers;2;;;;Xbox One
Blazing Souls: Accelate;;;;;Xbox One
Blazing Star;1;;;;Xbox One
Blbej Den;1.5;;;;Xbox One
Bleach: Blade Battlers;;;;;Xbox One
Bleach: Blade Battlers 2nd;;;;;Xbox One
Bleach: Dark Souls;10.5;;;;Xbox One
Bleach: Erabareshi Tamashii;;;;;Xbox One
Bleach: Hanatareshi Yabou;;;;;Xbox One
Bleach: Heat the Soul;6;;;;Xbox One
Bleach: Heat the Soul 2;6;;;;Xbox One
Bleach: Heat the Soul 3;;;;;Xbox One
Bleach: Heat the Soul 4;5;;;;Xbox One
Bleach: Heat the Soul 5;4;;;;Xbox One
Bleach: Heat the Soul 6;6;;;;Xbox One
Bleach: Heat the Soul 7;;;;;Xbox One
Bleach: Shattered Blade;2.5;;;;Xbox One
Bleach: Soul Carnival;;;;;Xbox One
Bleach: Soul Carnival 2;;;;;Xbox One
Bleach: Soul ResurrecciÃ³n;4.5;;;;Xbox One
Bleach: The 3rd Phantom;53;;;;Xbox One
Bleach: The Blade of Fate;5.5;;;;Xbox One
Bleach: Versus Crusade;2;;;;Xbox One
BLEAK: Welcome to Glimmer;;;;;Xbox One
Bleed;1.5;;;;Xbox One
Bleed 2;1;;;;Xbox One
Bleeding Blocks;;;;;Xbox One
Bleeding Border;;;;;Xbox One
Blek;2;;;;Xbox One
Blender Bros.;;;;;Xbox One
Blendimals;;;;;Xbox One
Blessed Ones: The Magic Wolves;;;;;Xbox One
Blight of the Immortals;;;;;Xbox One
Blind Love;1;;;;Xbox One
Blind Trust;;;;;Xbox One
Blinding Dark;;;;;Xbox One
BlindSide;;;;;Xbox One
Blink the Bulb;1.5;;;;Xbox One
Blinx 2: Masters of Time and Space;3.5;;;;Xbox One
Blinx: The Time Sweeper;9;;;;Xbox One
Bliss;2.5;;;;Xbox One
Bliss Island;;;;;Xbox One
Blitz Breaker;4.5;;;;Xbox One
Blitz Meet;;;;;Xbox One
Blitz: The League;15;;;;Xbox One
Blitz: The League II;17.5;;;;Xbox One
Blitzkrieg;34;;;;Xbox One
Blitzkrieg 2;20;;;;Xbox One
Blob From Space;0.25;;;;Xbox One
Blobby Volley 2;;;;;Xbox One
Block Block;1;;;;Xbox One
Block Blowout;;;;;Xbox One
Block Buster;;;;;Xbox One
Block Kuzushi;2;;;;Xbox One
Block Legend DX;;;;;Xbox One
Block N Load;;;;;Xbox One
Block Story;;;;;Xbox One
Block Survival: Legend of the Lost Islands;;;;;Xbox One
Block Zombies;;;;;Xbox One
Block'hood;9.5;;;;Xbox One
Blockade 3D;;;;;Xbox One
BlockAid;;;;;Xbox One
Blockids;;;;;Xbox One
Blockland;;;;;Xbox One
Blockout;;;;;Xbox One
Blocks (2017);;;;;Xbox One
Blocks That Matter;5.5;;;;Xbox One
Blockscape;;;;;Xbox One
Blockstorm;;;;;Xbox One
Blockwick 2;9;;;;Xbox One
Blocky Roads;4;;;;Xbox One
Blogger;0.5833333333333334;;;;Xbox One
Blok Drop U;;;;;Xbox One
Blokus;;;;;Xbox One
Bloo Kid 2;3;;;;Xbox One
Blood;9.5;;;;Xbox One
Blood & Gold: Caribbean!;;;;;Xbox One
Blood & Laurels;;;;;Xbox One
Blood & Magic;;;;;Xbox One
Blood Alloy: Reborn;;;;;Xbox One
Blood and Bacon;3;;;;Xbox One
Blood Bowl (1995);;;;;Xbox One
Blood Bowl (2009);5;;;;Xbox One
Blood Bowl 2;16.5;;;;Xbox One
Blood Bowl: Chaos Edition;36.5;;;;Xbox One
Blood Brothers;;;;;Xbox One
Blood Code;;;;;Xbox One
Blood Drive;;;;;Xbox One
Blood Feed;;;;;Xbox One
Blood Gear;;;;;Xbox One
Blood II: The Chosen;9;;;;Xbox One
Blood II: The Chosen + Expansion;;;;;Xbox One
Blood II: The Chosen - The Nightmare Levels;2;;;;Xbox One
Blood Knights;4;;;;Xbox One
Blood Money;;;;;Xbox One
Blood of Bahamut;;;;;Xbox One
Blood of Magic;;;;;Xbox One
Blood of Old;;;;;Xbox One
Blood of the Werewolf;4.5;;;;Xbox One
Blood Omen 2: Legacy of Kain;12;;;;Xbox One
Blood Omen: Legacy of Kain;12.5;;;;Xbox One
Blood Star;;;;;Xbox One
Blood Wake;8;;;;Xbox One
Blood Will Tell;14;;;;Xbox One
Blood: One Unit Whole Blood;;;;;Xbox One
Blood: Plasma Pak;2;;;;Xbox One
Bloodbath;;;;;Xbox One
Bloodbath Kavkaz;5;;;;Xbox One
Bloodborne;35;;;;Xbox One
Bloodborne: Game of the Year Edition;33;;;;Xbox One
Bloodborne: The Old Hunters;9;;;;Xbox One
Bloodforge;6;;;;Xbox One
BloodGate;;;;;Xbox One
Bloodline (2005);;;;;Xbox One
Bloodline Champions;;;;;Xbox One
BloodLust Shadowhunter;;;;;Xbox One
BloodNet;;;;;Xbox One
BloodRayne;7;;;;Xbox One
BloodRayne 2;9;;;;Xbox One
BloodRayne: Betrayal;4.5;;;;Xbox One
BloodRealm: Battlegrounds;;;;;Xbox One
Bloodsports.TV;;;;;Xbox One
Bloodstained: Ritual of the Night;;;;;Xbox One
Bloodstone: An Epic Dwarven Tale;;;;;Xbox One
Bloodwood Reload;1;;;;Xbox One
Bloodwych;;;;;Xbox One
Bloody Boobs;0.65;;;;Xbox One
Bloody Good Time;2;;;;Xbox One
Bloody Laugh;0.43333333333333335;;;;Xbox One
Bloody Laugh 2;0.5833333333333334;;;;Xbox One
Bloody Roar;1.5;;;;Xbox One
Bloody Roar 2;2;;;;Xbox One
Bloody Roar 3;0.4166666666666667;;;;Xbox One
Bloody Roar 4;0.55;;;;Xbox One
Bloody Roar: Primal Fury;0.8;;;;Xbox One
Bloody Streets;1.5;;;;Xbox One
Bloody Trapland;12;;;;Xbox One
Bloody Vampire;;;;;Xbox One
Bloody Walls;0.7333333333333333;;;;Xbox One
Bloody Wolf;2.5;;;;Xbox One
Bloom;;;;;Xbox One
Bloons;1;;;;Xbox One
Bloons 2;1;;;;Xbox One
Bloons TD;7.5;;;;Xbox One
Bloons TD 5;19.5;;;;Xbox One
Bloons TD Battles;;;;;Xbox One
Bloonz Toonz;;;;;Xbox One
Bloop;;;;;Xbox One
Bloop Reloaded;;;;;Xbox One
Blossom Tales: The Sleeping King;;;;;Xbox One
Blossoms Bloom Brightest;0.08333333333333333;;;;Xbox One
BlowOut;;;;;Xbox One
Blowy Fish;;;;;Xbox One
Bloxitivity;;;;;Xbox One
Blue Almanac;;;;;Xbox One
Blue Breaker: Ken Yori Bishoumi o;;;;;Xbox One
Blue Dragon;45;;;;Xbox One
Blue Dragon Plus;14.5;;;;Xbox One
Blue Dragon: Awakened Shadow;21;;;;Xbox One
Blue Estate: The Game;3;;;;Xbox One
Blue Force;;;;;Xbox One
Blue Hawk;2;;;;Xbox One
Blue Horizon;;;;;Xbox One
Blue Lightning;0.5;;;;Xbox One
Blue Print;;;;;Xbox One
Blue Reflection;;;;;Xbox One
Blue Revolver;2.5;;;;Xbox One
Blue Rider;3;;;;Xbox One
Blue Rose;;;;;Xbox One
Blue Roses;;;;;Xbox One
Blue Roses: Yousei to Aoi Hitomi no Senshitachi;;;;;Xbox One
Blue Seed;;;;;Xbox One
Blue Sheep;;;;;Xbox One
Blue Stinger;9;;;;Xbox One
Blue Tear;;;;;Xbox One
Blue Toad Murder Files: The Mysteries of Little Riddle;6;;;;Xbox One
Blue Wing Blitz;;;;;Xbox One
Blue Wish Resurrection Plus;;;;;Xbox One
Blue's Journey;;;;;Xbox One
Blue-Collar Astronaut;;;;;Xbox One
Blue: Will to Power;;;;;Xbox One
Blueberry Garden;1;;;;Xbox One
Blueprint 3D;;;;;Xbox One
Blueprint Tycoon;5.5;;;;Xbox One
Blues and Bullets;;;;;Xbox One
Blues and Bullets - Episode 1: The End of Peace;;;;;Xbox One
Blues and Bullets - Episode 2: Shaking the Hive;;;;;Xbox One
Blues Brothers 2000;;;;;Xbox One
Blueshift;;;;;Xbox One
Blur;9;;;;Xbox One
BMW M3 Challenge;4;;;;Xbox One
BMX XXX;;;;;Xbox One
Bo Jackson Baseball;;;;;Xbox One
Board Defenders;;;;;Xbox One
Board Game Top Shop;;;;;Xbox One
Boarder Zone;;;;;Xbox One
Bob Came in Pieces;4;;;;Xbox One
Bob Was Hungry;7;;;;Xbox One
Bobby;;;;;Xbox One
Bobby is Going Home;15;;;;Xbox One
Bode Miller Alpine Skiing;;;;;Xbox One
Body and Brain Connection;;;;;Xbox One
Body Count;0.75;;;;Xbox One
Body Harvest;;;;;Xbox One
Bodycount;6;;;;Xbox One
Boggle (2007);;;;;Xbox One
Bohemian Killing;2;;;;Xbox One
Boid;;;;;Xbox One
Boiling Point: Road to Hell;;;;;Xbox One
Boing!;;;;;Xbox One
Boing! Docomodake DS;;;;;Xbox One
Bokida - Heartfelt Reunion;;;;;Xbox One
Bokosuka Wars;;;;;Xbox One
Boktai 2: Solar Boy Django;12.5;;;;Xbox One
Boktai 3: Sabata's Counterattack;11;;;;Xbox One
Boktai: The Sun Is in Your Hand;8.5;;;;Xbox One
Boku no Natsuyasumi 2;;;;;Xbox One
Boku no Natsuyasumi 4;14;;;;Xbox One
Boku wa Tomodachi ga Sukunai Portable;;;;;Xbox One
Bold New World;;;;;Xbox One
bOllO;;;;;Xbox One
Bollywood Wannabe;;;;;Xbox One
Bolt;6;;;;Xbox One
Bolt Riley: A Reggae Adventure - Chapter 1;;;;;Xbox One
BOMB (2015);;;;;Xbox One
Bomb Defense (2017);;;;;Xbox One
Bomb Jack;0.6333333333333333;;;;Xbox One
Bomb Squad Academy;0.8833333333333333;;;;Xbox One
Bomb the Monsters!;;;;;Xbox One
Bomb U!;0.5;;;;Xbox One
Bombastic;;;;;Xbox One
Bomber Raid;;;;;Xbox One
Bomberman;3.5;;;;Xbox One
Bomberman '93;;;;;Xbox One
Bomberman 2;;;;;Xbox One
Bomberman 64;4;;;;Xbox One
Bomberman 64: The Second Attack;6;;;;Xbox One
Bomberman B-Daman;;;;;Xbox One
Bomberman Blast;1;;;;Xbox One
Bomberman Blitz;;;;;Xbox One
Bomberman DS;5;;;;Xbox One
Bomberman Fantasy Race;2;;;;Xbox One
Bomberman GB;4.5;;;;Xbox One
Bomberman GB 3;2;;;;Xbox One
Bomberman Generation;10;;;;Xbox One
Bomberman Hardball;;;;;Xbox One
Bomberman Hero;6;;;;Xbox One
Bomberman II;2;;;;Xbox One
Bomberman Jetters;8;;;;Xbox One
Bomberman Kart;9;;;;Xbox One
Bomberman Land;;;;;Xbox One
Bomberman Land (Wii);;;;;Xbox One
Bomberman Land 2;;;;;Xbox One
Bomberman Land Portable;;;;;Xbox One
Bomberman Land Touch!;15;;;;Xbox One
Bomberman Land Touch! 2;6;;;;Xbox One
Bomberman Live;;;;;Xbox One
Bomberman Live: Battlefest;;;;;Xbox One
Bomberman Max;3.5;;;;Xbox One
Bomberman Max 2;3.5;;;;Xbox One
Bomberman Online;;;;;Xbox One
Bomberman Party Edition;;;;;Xbox One
Bomberman PSP;5;;;;Xbox One
Bomberman Quest;4;;;;Xbox One
Bomberman Story DS;;;;;Xbox One
Bomberman Tournament;7;;;;Xbox One
Bomberman Ultra;;;;;Xbox One
Bomberman Wars;;;;;Xbox One
Bomberman World;1;;;;Xbox One
Bomberman: Act Zero;;;;;Xbox One
Bomberman: Panic Bomber;;;;;Xbox One
Bombernauts;;;;;Xbox One
BomberZone;;;;;Xbox One
Bombinator;;;;;Xbox One
Bombing Bastards;;;;;Xbox One
Bombshell;12;;;;Xbox One
Bonanza Bros.;0.5666666666666667;;;;Xbox One
Bonds of the Skies;;;;;Xbox One
Bone: Out from Boneville;2;;;;Xbox One
Bone: The Great Cow Race;2.5;;;;Xbox One
BoneBone: Rise of the Deathlord;2.5;;;;Xbox One
Boneless Zombie;;;;;Xbox One
BoneStagE;0.35;;;;Xbox One
Bonetown: The Power of Death;;;;;Xbox One
Bonk 3: Bonk's Big Adventure;2;;;;Xbox One
Bonk's Adventure;1.5;;;;Xbox One
Bonk's Adventure (Game Boy);0.5833333333333334;;;;Xbox One
Bonk's Revenge;2.5;;;;Xbox One
Bonk's Revenge (Game Boy);0.6666666666666666;;;;Xbox One
Bonsai;;;;;Xbox One
Bonsai Barber;;;;;Xbox One
Bonze Adventure;;;;;Xbox One
Boo Bunny Plague;2.5;;;;Xbox One
Boob Wars: Big Breasts vs Flat Chests;2;;;;Xbox One
Boogerman: A Pick and Flick Adventure;2;;;;Xbox One
Boogeyman;0.8333333333333334;;;;Xbox One
Boogie;;;;;Xbox One
Boogie Bunnies;;;;;Xbox One
Book of Demons;7.5;;;;Xbox One
Book of Legends (2008);;;;;Xbox One
Book of Potentia 2;;;;;Xbox One
Book Series - Alice in Wonderland;;;;;Xbox One
Bookstore Dream;5;;;;Xbox One
Bookworm;6;;;;Xbox One
Bookworm Adventures;5.5;;;;Xbox One
Bookworm Adventures: Volume 2;;;;;Xbox One
Bookworm Deluxe;3;;;;Xbox One
Boom Beach;;;;;Xbox One
Boom Blox;5;;;;Xbox One
Boom Blox Bash Party;9;;;;Xbox One
Boom Boom Rocket;1.5;;;;Xbox One
Boom-Bahh;;;;;Xbox One
BoomBots;;;;;Xbox One
Boomer's Adventure in ASMIK World;;;;;Xbox One
BoomTown! Deluxe;;;;;Xbox One
BOOR;;;;;Xbox One
Boost Beast;48;;;;Xbox One
Booster Trooper;;;;;Xbox One
Boot Hill;;;;;Xbox One
Boot Hill Heroes;;;;;Xbox One
Boot Hill Heroes - The Hangman's Ballad;;;;;Xbox One
Bootombaa;;;;;Xbox One
Boozed n Busted;;;;;Xbox One
Boppin';;;;;Xbox One
Border Down;0.8333333333333334;;;;Xbox One
Borderlands;22.5;;;;Xbox One
Borderlands 2;30.5;;;;Xbox One
Borderlands 2: Captain Scarlett and Her Pirate's Booty DLC;4.5;;;;Xbox One
Borderlands 2: Creature Slaughter Dome DLC;0.9666666666666667;;;;Xbox One
Borderlands 2: Game of the Year Edition;33;;;;Xbox One
Borderlands 2: How Marcus Saved Mercenary Day DLC;0.8333333333333334;;;;Xbox One
Borderlands 2: Mad Moxxi and the Wedding Day Massacre DLC;0.6;;;;Xbox One
Borderlands 2: Mr. Torgue's Campaign of Carnage DLC;3;;;;Xbox One
Borderlands 2: Sir Hammerlock vs. the Son of Crawmerax DLC;0.75;;;;Xbox One
Borderlands 2: Sir Hammerlock's Big Game Hunt DLC;4;;;;Xbox One
Borderlands 2: T.K. Baha's Bloody Harvest DLC;0.75;;;;Xbox One
Borderlands 2: The Horrible Hunger of the Ravenous Wattle Gobbler DLC;0.95;;;;Xbox One
Borderlands 2: Tiny Tina's Assault on Dragon Keep DLC;6;;;;Xbox One
Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2: Digistruct Peak Challenge;0.75;;;;Xbox One
Borderlands Triple Pack;;;;;Xbox One
Borderlands: Claptrap's New Robot Revolution;4.5;;;;Xbox One
Borderlands: Game of the Year;29;;;;Xbox One
Borderlands: Mad Moxxi's Underdome Riot DLC;3;;;;Xbox One
Borderlands: The Handsome Collection;;;;;Xbox One
Borderlands: The Pre-Sequel;17.5;;;;Xbox One
Borderlands: The Pre-Sequel! - Claptastic Voyage;4.5;;;;Xbox One
Borderlands: The Pre-Sequel! - The Holodome Onslaught;1.5;;;;Xbox One
Borderlands: The Secret Armory of General Knoxx DLC;6.5;;;;Xbox One
Borderlands: The Zombie Island of Dr. Ned DLC;4.5;;;;Xbox One
BorderZone;;;;;Xbox One
Borealis;0.8166666666666667;;;;Xbox One
Boring Man: Online Tactical Stickman Combat;;;;;Xbox One
BOROS;;;;;Xbox One
Borstal;0.5166666666666667;;;;Xbox One
Bosch's Damnation;2.5;;;;Xbox One
Boson X;2.5;;;;Xbox One
Boss;0.3;;;;Xbox One
Boss Monster;4.5;;;;Xbox One
BossConstructor;;;;;Xbox One
Bot Colony;;;;;Xbox One
Bot Vice;2.5;;;;Xbox One
Botanicula;3.5;;;;Xbox One
Botology;;;;;Xbox One
Bottle;1;;;;Xbox One
Bottle Rockets;0.11666666666666667;;;;Xbox One
Boulder Dash;7.5;;;;Xbox One
Boulder Dash EX;4;;;;Xbox One
Bounce;;;;;Xbox One
Bounce Tales;;;;;Xbox One
Bound;2.5;;;;Xbox One
Bound by Flame;12.5;;;;Xbox One
Boundary Gate: Daughter of Kingdom;;;;;Xbox One
Boundel;;;;;Xbox One
Bounders and Cads;;;;;Xbox One
Boundless;;;;;Xbox One
Bounty Bob Strikes Back!;;;;;Xbox One
Bounty Hounds;;;;;Xbox One
Bounty Sword;;;;;Xbox One
Bounty Train;13;;;;Xbox One
Bourin;1;;;;Xbox One
Bowl Bound College Football;;;;;Xbox One
Bowling (1979);;;;;Xbox One
Box Maze;;;;;Xbox One
Box Out!;;;;;Xbox One
BoxBoxBoy!;4.5;;;;Xbox One
BOXBOY!;5.5;;;;Xbox One
BoxesWithGuns;;;;;Xbox One
Boximals Bounce;;;;;Xbox One
Boxing;0.08333333333333333;;;;Xbox One
Boxing Legends of the Ring;;;;;Xbox One
Boxlife;0.3;;;;Xbox One
Boxxle;;;;;Xbox One
Boyz Don't Cry;4.5;;;;Xbox One
BRAHMA Force: The Assault on Beltlogger 9;;;;;Xbox One
Braid;5;;;;Xbox One
BRAIN / OUT;;;;;Xbox One
Brain Age 2: More Training in Minutes a Day!;1;;;;Xbox One
Brain Age Express: Sudoku;;;;;Xbox One
Brain Age: Concentration Training;5;;;;Xbox One
Brain Age: Train Your Brain in Minutes a Day!;0.9333333333333333;;;;Xbox One
Brain Age: Train Your Brain in Minutes a Day!;;;;;Xbox One
Brain Bender;;;;;Xbox One
Brain Boost: Beta Wave;;;;;Xbox One
Brain Booster;;;;;Xbox One
Brain Challenge;;;;;Xbox One
Brain Guzzler;;;;;Xbox One
Brain In My Head;;;;;Xbox One
Brain Lord;8;;;;Xbox One
Brain Spa;;;;;Xbox One
BrainBread 2;;;;;Xbox One
Brainpipe : A Plunge To Unhumanity;0.5;;;;Xbox One
Bram Stoker's Dracula;2;;;;Xbox One
Brandish;;;;;Xbox One
Brandish 2: The Planet Buster;13;;;;Xbox One
Brandish 4;;;;;Xbox One
Brandish: The Dark Revenant;18;;;;Xbox One
Branmarker;;;;;Xbox One
Bravada;5;;;;Xbox One
Brave;5;;;;Xbox One
Brave Dungeon (2016);14;;;;Xbox One
Brave Dungeon (2017);14;;;;Xbox One
Brave Dungeon + Dark Witch Story:COMBAT;;;;;Xbox One
Brave Fencer Musashi;14.5;;;;Xbox One
Brave Frontier;;;;;Xbox One
Brave Furries;;;;;Xbox One
Brave Prove;;;;;Xbox One
Brave Story: New Traveler;23.5;;;;Xbox One
Brave: A Warrior's Tale;8;;;;Xbox One
Brave: The Search for Spirit Dancer;6;;;;Xbox One
Braveheart;;;;;Xbox One
Braveland;3.5;;;;Xbox One
Braveland Pirate;7.5;;;;Xbox One
Braveland Wizard;4.5;;;;Xbox One
Bravely Default;57.5;;;;Xbox One
Bravely Default Demo;6.5;;;;Xbox One
Bravely Second: Demo Version - The Ballad of the Three Cavaliers;4.5;;;;Xbox One
Bravely Second: End Layer;42;;;;Xbox One
Bravery: Rise of The Last Hero;;;;;Xbox One
Bravo Air Race;;;;;Xbox One
BRAWL;;;;;Xbox One
Brawl Brothers;1.5;;;;Xbox One
Brawl Busters;;;;;Xbox One
Brawl of Ages;;;;;Xbox One
Brawlhalla;;;;;Xbox One
Brawlout;;;;;Xbox One
BRAZEN Prototype;0.25;;;;Xbox One
Breach;;;;;Xbox One
Breach & Clear;10;;;;Xbox One
Breach & Clear: Deadline;9.5;;;;Xbox One
Breach 2;;;;;Xbox One
Breached;2;;;;Xbox One
Break 'Em All;;;;;Xbox One
Break Blocks;;;;;Xbox One
Break Into Zatwor;0.8;;;;Xbox One
Break the Cube;;;;;Xbox One
Break Through: Artificial Maze;;;;;Xbox One
Breakdown;9.5;;;;Xbox One
Breakers (1996);0.25;;;;Xbox One
Breakers Revenge;0.25;;;;Xbox One
Breakout (1976);0.8166666666666667;;;;Xbox One
Breakout (2000);;;;;Xbox One
Breakout Invaders;;;;;Xbox One
BreakQuest;;;;;Xbox One
BreakQuest: Extra Evolution;3;;;;Xbox One
BreakThru;0.5;;;;Xbox One
Break_In;;;;;Xbox One
Breath of Death VII: The Beginning;5;;;;Xbox One
Breath of Fire;25.5;;;;Xbox One
Breath of Fire II;38.5;;;;Xbox One
Breath of Fire III;39.5;;;;Xbox One
Breath of Fire IV;37;;;;Xbox One
Breath of Fire: Dragon Quarter;20;;;;Xbox One
Breathing Fear;;;;;Xbox One
Breed;;;;;Xbox One
Breeze;;;;;Xbox One
Breezeblox;;;;;Xbox One
Bret Airborne;4.5;;;;Xbox One
Bretonne Lays;;;;;Xbox One
Brian Jacks Uchi Mata;;;;;Xbox One
Brian Lara Cricket;;;;;Xbox One
Brian Lara International Cricket 2007;;;;;Xbox One
Bric (2016);;;;;Xbox One
Brick Rigs;;;;;Xbox One
Brick-Force;;;;;Xbox One
Bridge Constructor;5;;;;Xbox One
Bridge Constructor Stunts;;;;;Xbox One
Bridge Constructor: Medieval;3.5;;;;Xbox One
Bridge Constructor: Playground;2;;;;Xbox One
Bridge Crosser;0.2833333333333333;;;;Xbox One
Bridge Deluxe 2 With Omar Sharif;;;;;Xbox One
Bridge It +;7;;;;Xbox One
Bridge Project;5.5;;;;Xbox One
Bridge to Nowhere;;;;;Xbox One
Brief Karate Foolish;;;;;Xbox One
Brigade E5: New Jagged Union;55.5;;;;Xbox One
Brigador;8.5;;;;Xbox One
Brigandine: The Legend of Forsena;;;;;Xbox One
Brighter Day;;;;;Xbox One
Brilliant Bob;;;;;Xbox One
Brilliant Shadows - Part One of the Book of Gray Magic;4;;;;Xbox One
Brink;;;;;Xbox One
Brink of Consciousness: Dorian Gray Syndrome;3.5;;;;Xbox One
Brink of Consciousness: The Lonely Hearts Murders;3;;;;Xbox One
Brink: Agents of Change DLC;;;;;Xbox One
Britney's Dance Beat;1.5;;;;Xbox One
Broadside;;;;;Xbox One
Broadsword: Age of Chivalry;3.5;;;;Xbox One
Broadsword: Age of Chivalry;;;;;Xbox One
Broforce;6.5;;;;Xbox One
Brogue;;;;;Xbox One
Broken Age;10;;;;Xbox One
Broken Age: Act 1;3.5;;;;Xbox One
Broken Age: Act 2;6;;;;Xbox One
Broken Armor;;;;;Xbox One
Broken Blue;;;;;Xbox One
Broken Bots;;;;;Xbox One
Broken Dreams;0.6666666666666666;;;;Xbox One
Broken Sword 2.5: The Return of the Templars;4;;;;Xbox One
Broken Sword 5: The Serpent's Curse;10.5;;;;Xbox One
Broken Sword 5: The Serpent's Curse - Episode 1;6.5;;;;Xbox One
Broken Sword 5: The Serpent's Curse - Episode 2;3.5;;;;Xbox One
Broken Sword II: The Smoking Mirror;9;;;;Xbox One
Broken Sword II: The Smoking Mirror - Remastered;6.5;;;;Xbox One
Broken Sword: The Angel of Death;11.5;;;;Xbox One
Broken Sword: The Shadow of the Templars;10;;;;Xbox One
Broken Sword: The Shadow of the Templars - Director's Cut;10;;;;Xbox One
Broken Sword: The Sleeping Dragon;9.5;;;;Xbox One
Brooktown High;;;;;Xbox One
Broomball;;;;;Xbox One
Brother Wings;;;;;Xbox One
Brothers in Arms DS;5;;;;Xbox One
Brothers in Arms: D-Day;8;;;;Xbox One
Brothers in Arms: Double Time;;;;;Xbox One
Brothers in Arms: Earned in Blood;7.5;;;;Xbox One
Brothers in Arms: Hell's Highway;8;;;;Xbox One
Brothers in Arms: Road to Hill 30;8;;;;Xbox One
Brothers: A Tale of Two Sons;3;;;;Xbox One
Bruce Lee;0.3333333333333333;;;;Xbox One
Bruce Lee: Quest of the Dragon;5.5;;;;Xbox One
Bruce Lee: Return of the Legend;;;;;Xbox One
Brunch Panic;4;;;;Xbox One
Brunswick Pro Bowling;;;;;Xbox One
Brushwood Buddies;;;;;Xbox One
Brutal Doom: Hell on Earth Starter Pack (Doom 2 Wad);;;;;Xbox One
Brutal Fantasy: The Orcs of Undermountain;;;;;Xbox One
Brutal Force;;;;;Xbox One
Brutal Legend;9;;;;Xbox One
Brutal Sports Football;;;;;Xbox One
Brutal Unleashed: Above the Claw;;;;;Xbox One
Brutal: Paws of Fury;2;;;;Xbox One
Brute (2017);;;;;Xbox One
Brute Force;7;;;;Xbox One
BS Zelda no Densetsu;10.5;;;;Xbox One
BS Zelda no Densetsu: Inishie no Sekiban;4;;;;Xbox One
BS Zelda no Densetsu: MAP2;;;;;Xbox One
Bubba 'n' Stix;;;;;Xbox One
Bubble and Squeak;;;;;Xbox One
Bubble Blowout;;;;;Xbox One
Bubble Bobble;2.5;;;;Xbox One
Bubble Bobble Double Shot;;;;;Xbox One
Bubble Bobble Evolution;;;;;Xbox One
Bubble Bobble Neo!;1.5;;;;Xbox One
Bubble Bobble Old & New;;;;;Xbox One
Bubble Bobble Part 2;1.5;;;;Xbox One
Bubble Bobble Revolution;;;;;Xbox One
Bubble Ghost;0.36666666666666664;;;;Xbox One
Bubble Symphony;1;;;;Xbox One
Bubble Trubble;;;;;Xbox One
Bubbles (1982);;;;;Xbox One
Bubsy 3D;4;;;;Xbox One
Bubsy 3D: Bubsy Visits The James Turrell Retrospective;0.25;;;;Xbox One
Bubsy II;2.5;;;;Xbox One
Bubsy in Fractured Furry Tales;;;;;Xbox One
Bubsy in: Claws Encounters of the Furred Kind;4.5;;;;Xbox One
Bubsy Two-Fur;;;;;Xbox One
Buccaneer: The Pursuit of Infamy;15;;;;Xbox One
Buck Bumble;10;;;;Xbox One
Buck Rogers: Countdown to Doomsday;10.5;;;;Xbox One
Buck Rogers: Matrix Cubed;;;;;Xbox One
Buck Rogers: Planet of Zoom;;;;;Xbox One
Bucket Detective;;;;;Xbox One
Bucky O'Hare (Arcade);2.5;;;;Xbox One
Bucky O'Hare (NES);2;;;;Xbox One
Bud Tucker in Double Trouble;;;;;Xbox One
Buddy;3;;;;Xbox One
Budokan: The Martial Spirit;;;;;Xbox One
