title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Sir, You Are Being Hunted;4;;;;PlayStation 3
Siralim;;;;;PlayStation 3
Siralim 2;30;;;;PlayStation 3
Siren;15.5;;;;PlayStation 3
Siren: Blood Curse;11.5;;;;PlayStation 3
Sirius Online;;;;;PlayStation 3
Sissy's Magical Ponycorn Adventure;0.08333333333333333;;;;PlayStation 3
Sister's Secrecy: Arcanum Bloodlines;4;;;;PlayStation 3
Sisters (2016);;;;;PlayStation 3
Sisters in hotel;;;;;PlayStation 3
Sisyphus Reborn;0.4166666666666667;;;;PlayStation 3
Sitting Ducks;;;;;PlayStation 3
Six Feet Under;;;;;PlayStation 3
Six Sides of the World;;;;;PlayStation 3
Sixth Grade Detective;;;;;PlayStation 3
Sixtieth Kilometer;5.5;;;;PlayStation 3
Sixty Second Shooter Prime;0.5;;;;PlayStation 3
SizeBlock;;;;;PlayStation 3
Skara: The Blade Remains;;;;;PlayStation 3
Skate;12;;;;PlayStation 3
Skate 2;17;;;;PlayStation 3
Skate 3;8;;;;PlayStation 3
Skate Attack;;;;;PlayStation 3
Skate Boardin';0.06666666666666667;;;;PlayStation 3
Skate It;;;;;PlayStation 3
Skate or Die 2: The Search for Double Trouble;;;;;PlayStation 3
Skate or Die!;0.36666666666666664;;;;PlayStation 3
Skate or Die: Bad 'N Rad;2;;;;PlayStation 3
Skaut Kwatermaster;;;;;PlayStation 3
SkÃ¼ljagger: Revolt of the Westicans;2;;;;PlayStation 3
Skeet: VR Target Shooting;;;;;PlayStation 3
Skelemania;;;;;PlayStation 3
Skeleton Krew;2;;;;PlayStation 3
Skeleton Warriors;;;;;PlayStation 3
Sketch Tales;;;;;PlayStation 3
Sketchbook: Schoolgirls in Love and Other Assorted Heartbreak;;;;;PlayStation 3
Sketchfab VR;;;;;PlayStation 3
Ski or Die;0.2833333333333333;;;;PlayStation 3
Ski Park Tycoon;;;;;PlayStation 3
Ski Region Simulator;;;;;PlayStation 3
Ski Sniper;;;;;PlayStation 3
Ski-Doo: Snowmobile Challenge;;;;;PlayStation 3
Ski-World Simulator;;;;;PlayStation 3
Skies;2;;;;PlayStation 3
Skies of Arcadia;46;;;;PlayStation 3
Skies of Arcadia Legends;43;;;;PlayStation 3
SkiFree;;;;;PlayStation 3
Skiing (1980);0.08333333333333333;;;;PlayStation 3
Skilltree Saga;12;;;;PlayStation 3
Skinny;;;;;PlayStation 3
Skitchin';;;;;PlayStation 3
Skool Daze;;;;;PlayStation 3
Skrillex Quest;0.25;;;;PlayStation 3
Skull Fang;0.5833333333333334;;;;PlayStation 3
Skull Rush;;;;;PlayStation 3
Skullduggery!;;;;;PlayStation 3
SkullFace;0.95;;;;PlayStation 3
Skullgirls 2nd Encore;;;;;PlayStation 3
Skullgirls Encore;3;;;;PlayStation 3
Skullmonkeys;6;;;;PlayStation 3
Skulls of the Shogun;9;;;;PlayStation 3
Sky Battles;;;;;PlayStation 3
Sky Break;;;;;PlayStation 3
Sky Chasers;;;;;PlayStation 3
Sky Climbers;;;;;PlayStation 3
Sky Dancers;;;;;PlayStation 3
Sky Destroyer;;;;;PlayStation 3
Sky Force;;;;;PlayStation 3
Sky Force Anniversary;9;;;;PlayStation 3
Sky Gamblers: Storm Raiders;;;;;PlayStation 3
Sky Jac;;;;;PlayStation 3
Sky Kid;;;;;PlayStation 3
Sky Mercenaries;;;;;PlayStation 3
Sky Nations;;;;;PlayStation 3
Sky Odyssey;3.5;;;;PlayStation 3
Sky Rogue;10;;;;PlayStation 3
Sky Shark;0.7166666666666667;;;;PlayStation 3
Sky Skipper;;;;;PlayStation 3
Sky to Fly: Faster than Wind;;;;;PlayStation 3
Sky To Fly: Soulless Leviathan;;;;;PlayStation 3
Sky Valley;;;;;PlayStation 3
Skyblazer;2.5;;;;PlayStation 3
SkyBoats;;;;;PlayStation 3
Skyborn;8;;;;PlayStation 3
Skydiving Extreme;;;;;PlayStation 3
SkyDrift;3.5;;;;PlayStation 3
SkyFighter;3.5;;;;PlayStation 3
Skyflower;;;;;PlayStation 3
Skyforge;;;;;PlayStation 3
SkyGunner;3;;;;PlayStation 3
Skyhill;3;;;;PlayStation 3
Skyhook;;;;;PlayStation 3
Skylanders: Giants;10;;;;PlayStation 3
Skylanders: Imaginators;8;;;;PlayStation 3
Skylanders: Spyro's Adventure;10;;;;PlayStation 3
Skylanders: SuperChargers;12;;;;PlayStation 3
Skylanders: Swap Force;8.5;;;;PlayStation 3
Skylanders: Trap Team;9;;;;PlayStation 3
Skylar & Plux: Adventure On Clover Island;2.5;;;;PlayStation 3
Skylight;;;;;PlayStation 3
SKYPEACE;1;;;;PlayStation 3
Skyreach;;;;;PlayStation 3
SkyRoads;;;;;PlayStation 3
Skyscraper;;;;;PlayStation 3
Skyscraper Simulator;;;;;PlayStation 3
SkyScrappers;;;;;PlayStation 3
Skyshine's BEDLAM;11;;;;PlayStation 3
SkyTime;;;;;PlayStation 3
Skytorn;;;;;PlayStation 3
Skyward Collapse;2.5;;;;PlayStation 3
Skyward Collapse: Nihon no Mura;3;;;;PlayStation 3
Slain!;5.5;;;;PlayStation 3
Slain: Back from Hell;;;;;PlayStation 3
Slalom;1.5;;;;PlayStation 3
Slam (2016);;;;;PlayStation 3
Slam Bolt Scrappers;1.5;;;;PlayStation 3
Slam City with Scottie Pippen;;;;;PlayStation 3
SlamIt Pinball: Big Score;;;;;PlayStation 3
Slammed!;6;;;;PlayStation 3
Slap Fight;;;;;PlayStation 3
Slap The Fly;;;;;PlayStation 3
Slap Village: Reality Slap;;;;;PlayStation 3
Slash It;2;;;;PlayStation 3
Slash It 2;2;;;;PlayStation 3
Slash or Die;;;;;PlayStation 3
Slashy Souls;;;;;PlayStation 3
Slave of God;0.43333333333333335;;;;PlayStation 3
Slave Zero;6.5;;;;PlayStation 3
Slaves to Armok II: Dwarf Fortress;32;;;;PlayStation 3
Slavistan;;;;;PlayStation 3
Slayaway Camp;7.5;;;;PlayStation 3
Slayer Shock;6;;;;PlayStation 3
Slayers;;;;;PlayStation 3
Slayers Royal;;;;;PlayStation 3
Slayers Royal 2;;;;;PlayStation 3
Slayers Wonderful;;;;;PlayStation 3
Slayin;;;;;PlayStation 3
Sled Storm (PS);8.5;;;;PlayStation 3
Sled Storm (PS2);;;;;PlayStation 3
Sledgehammer;3;;;;PlayStation 3
Sleengster;;;;;PlayStation 3
Sleengster 2;;;;;PlayStation 3
Sleengster 3;;;;;PlayStation 3
Sleep Attack;;;;;PlayStation 3
Sleep Is Death;;;;;PlayStation 3
Sleeping Dogs;15.5;;;;PlayStation 3
Sleeping Dogs: Definitive Edition;13.5;;;;PlayStation 3
Sleeping Dogs: Dragon Master Pack DLC;;;;;PlayStation 3
Sleeping Dogs: Nightmare in North Point DLC;1.5;;;;PlayStation 3
Sleeping Dogs: Street Racer Pack DLC;;;;;PlayStation 3
Sleeping Dogs: The SWAT Pack DLC;;;;;PlayStation 3
Sleeping Dogs: The Year of the Snake DLC;2;;;;PlayStation 3
Sleeping Dogs: Wheels of Fury DLC;0.9166666666666666;;;;PlayStation 3
Sleeping Dogs: Zodiac Tournament DLC;1;;;;PlayStation 3
Sleeping Valley;;;;;PlayStation 3
Sleepwalker's Journey;2.5;;;;PlayStation 3
Sleight (2016);;;;;PlayStation 3
Slender (2012);0.25;;;;PlayStation 3
Slender: The Arrival;2;;;;PlayStation 3
Slice, Dice & Rice;;;;;PlayStation 3
Slicks ânâ Slide;;;;;PlayStation 3
Slightly Magic;;;;;PlayStation 3
Slime Rancher;14;;;;PlayStation 3
Slime-san;10;;;;PlayStation 3
Slingshot People;;;;;PlayStation 3
Slinki;1.5;;;;PlayStation 3
Slip;;;;;PlayStation 3
Slipstream 5000;1;;;;PlayStation 3
slither.io;;;;;PlayStation 3
Sloth Patrol;0.75;;;;PlayStation 3
Slow Down, Bull;;;;;PlayStation 3
Slowdrive;;;;;PlayStation 3
Sly 2: Band of Thieves;15.5;;;;PlayStation 3
Sly 3: Honor Among Thieves;12.5;;;;PlayStation 3
Sly Cooper and the Thievius Raccoonus;7;;;;PlayStation 3
Sly Cooper: Thieves in Time;13;;;;PlayStation 3
Sly Mini Games;;;;;PlayStation 3
Slybots: Frantic Zone;;;;;PlayStation 3
Slydris;;;;;PlayStation 3
Small Arms;;;;;PlayStation 3
Small Radios Big Televisions;1.5;;;;PlayStation 3
Small Soldiers;;;;;PlayStation 3
Small Town Terrors: Galdor's Bluff;;;;;PlayStation 3
Small Town Terrors: Livingston;2.5;;;;PlayStation 3
Small Town Terrors: Pilgrim's Hook;3;;;;PlayStation 3
Small World 2;5.5;;;;PlayStation 3
Smart As...;13;;;;PlayStation 3
Smart Ball;1;;;;PlayStation 3
Smash Cars;2;;;;PlayStation 3
Smash Cat Heroes;;;;;PlayStation 3
Smash Cops;;;;;PlayStation 3
Smash Court Tennis 3;;;;;PlayStation 3
Smash Court Tennis Pro Tournament;;;;;PlayStation 3
Smash Court Tennis Pro Tournament 2;10.5;;;;PlayStation 3
Smash Hit;4;;;;PlayStation 3
Smash Party VR;;;;;PlayStation 3
Smash Pixel Racing;;;;;PlayStation 3
Smash Tennis;;;;;PlayStation 3
Smash TV;1.5;;;;PlayStation 3
Smash Up;;;;;PlayStation 3
Smashball;;;;;PlayStation 3
Smashbox Arena;;;;;PlayStation 3
Smashing Drive;0.6333333333333333;;;;PlayStation 3
Smashing Pumpkins into Small Piles of Putrid Debris;;;;;PlayStation 3
Smashing the Battle;;;;;PlayStation 3
Smashing Toys;;;;;PlayStation 3
Smashmuck Champions;;;;;PlayStation 3
SmashZombies;0.016666666666666666;;;;PlayStation 3
Smell of Death;;;;;PlayStation 3
Smite;;;;;PlayStation 3
Smithy;;;;;PlayStation 3
Smooth Operators: Call Center Chaos;;;;;PlayStation 3
Smoots Tennis Survival Zombie;;;;;PlayStation 3
Smuggler's Run;;;;;PlayStation 3
Smuggler's Run 2;;;;;PlayStation 3
Smuggler's Run: Warzones;10;;;;PlayStation 3
Smugglers 3;2;;;;PlayStation 3
Smugglers 5: Invasion;;;;;PlayStation 3
Smugglers V;12;;;;PlayStation 3
Smurf Racer!;0.75;;;;PlayStation 3
Smurf: Rescue in Gargamel's Castle;;;;;PlayStation 3
Snail Bob 2: Tiny Troubles;1;;;;PlayStation 3
Snake (1998);;;;;PlayStation 3
Snake Blocks;4;;;;PlayStation 3
Snake Party;;;;;PlayStation 3
Snake Pass;6;;;;PlayStation 3
Snake Rattle 'n' Roll;2;;;;PlayStation 3
Snake's Revenge;3;;;;PlayStation 3
Snakeball;;;;;PlayStation 3
Snakebird;;;;;PlayStation 3
SnakEscape;;;;;PlayStation 3
Snapshot;5;;;;PlayStation 3
SnarfQuest Tales, Episode 1: The Beginning;;;;;PlayStation 3
Snark Busters: Welcome to the Club;3.5;;;;PlayStation 3
Snatcher;7.5;;;;PlayStation 3
Sneak King;3;;;;PlayStation 3
Sneak Thief;;;;;PlayStation 3
Sneakers;;;;;PlayStation 3
Sneaky Sneaky;2.5;;;;PlayStation 3
Sneezies;;;;;PlayStation 3
Snik;;;;;PlayStation 3
Sniper Elite;14;;;;PlayStation 3
Sniper Elite 4;10;;;;PlayStation 3
Sniper Elite III;8.5;;;;PlayStation 3
Sniper Elite III - Hunt the Grey Wolf DLC;0.6666666666666666;;;;PlayStation 3
Sniper Elite III - Save Churchill Part 1: In Shadows DLC;0.4;;;;PlayStation 3
Sniper Elite III - Save Churchill Part 2: Belly of the Beast DLC;0.6;;;;PlayStation 3
Sniper Elite III - Save Churchill Part 3: Confrontation DLC;0.6833333333333333;;;;PlayStation 3
Sniper Elite V2;7;;;;PlayStation 3
Sniper Elite V2: Assassinate The Fuhrer DLC;0.35;;;;PlayStation 3
Sniper Elite V2: St. Pierre DLC;0.4;;;;PlayStation 3
Sniper Elite V2: The Landwehr Canal DLC;1;;;;PlayStation 3
Sniper Elite V2: The Neudorf Outpost DLC;0.43333333333333335;;;;PlayStation 3
Sniper Elite: Nazi Zombie Army;6.5;;;;PlayStation 3
Sniper Elite: Nazi Zombie Army 2;6;;;;PlayStation 3
Sniper Fury;;;;;PlayStation 3
Sniper Ghost Warrior 2: Siberian Strike;2;;;;PlayStation 3
Sniper: Art of Victory;2.5;;;;PlayStation 3
Sniper: Ghost Warrior;6;;;;PlayStation 3
Sniper: Ghost Warrior - Second Strike DLC;0.9166666666666666;;;;PlayStation 3
Sniper: Ghost Warrior 2;5;;;;PlayStation 3
Sniper: Ghost Warrior 3;11.5;;;;PlayStation 3
Sniper: Path of Vengeance;;;;;PlayStation 3
Snipperclips;3.5;;;;PlayStation 3
SnipZ;;;;;PlayStation 3
SNK Arcade Classics Vol. 1;;;;;PlayStation 3
SNK Gals' Fighters;1;;;;PlayStation 3
SNK vs. Capcom: Card Fighters Clash;;;;;PlayStation 3
SNK vs. Capcom: Card Fighters DS;10;;;;PlayStation 3
SNK vs. Capcom: SVC Chaos;4;;;;PlayStation 3
SNK vs. Capcom: The Match of the Millennium;2.5;;;;PlayStation 3
Sno-Cross Championship Racing;2;;;;PlayStation 3
Snobow Kids Plus;;;;;PlayStation 3
SnoCross 2;2.5;;;;PlayStation 3
Snood;;;;;PlayStation 3
Snooker Nation Championship 2016;;;;;PlayStation 3
SnookerWorld;;;;;PlayStation 3
Snoopy and the Red Baron;;;;;PlayStation 3
Snoopy Flying Ace;;;;;PlayStation 3
Snoopy Tennis;;;;;PlayStation 3
Snoopy vs. the Red Baron;6;;;;PlayStation 3
Snoopy's Grand Adventure;3;;;;PlayStation 3
Snoopy's Magic Show;3;;;;PlayStation 3
SNOW;;;;;PlayStation 3
Snow Bros;1;;;;PlayStation 3
Snow Light;3;;;;PlayStation 3
Snow Line;;;;;PlayStation 3
Snowball!;0.38333333333333336;;;;PlayStation 3
Snowboard Kids;3.5;;;;PlayStation 3
Snowboard Kids 2;20;;;;PlayStation 3
Snowboard Racer 2;;;;;PlayStation 3
Snowcat Simulator;;;;;PlayStation 3
Snowman From Russion;;;;;PlayStation 3
Snowpack Park;;;;;PlayStation 3
Snuggle Truck;2;;;;PlayStation 3
So Blonde;10;;;;PlayStation 3
So Long Earth;;;;;PlayStation 3
So Many Cubes;;;;;PlayStation 3
So Many Me;10;;;;PlayStation 3
So Much Blood;;;;;PlayStation 3
Soccer (1985);;;;;PlayStation 3
Soccer (1985);;;;;PlayStation 3
Soccer Kid;;;;;PlayStation 3
Soccer Manager;;;;;PlayStation 3
Soccer Manager 2015;;;;;PlayStation 3
Soccer Manager 2016;;;;;PlayStation 3
Soccer Manager 2017;;;;;PlayStation 3
Soccer Manager Arena;;;;;PlayStation 3
Soccer Pinball Thrills;;;;;PlayStation 3
Soccer Rage;;;;;PlayStation 3
Soccer Spirits;;;;;PlayStation 3
Soccertron;;;;;PlayStation 3
Social Interaction Trainer;;;;;PlayStation 3
Social Justice Warriors;;;;;PlayStation 3
SOCOM 3: U.S. Navy SEALs;8;;;;PlayStation 3
SOCOM 4: U.S. Navy SEALs / Special Forces;8.5;;;;PlayStation 3
SOCOM II: U.S. Navy SEALs;6;;;;PlayStation 3
SOCOM: U.S. Navy SEALs;13.5;;;;PlayStation 3
SOCOM: U.S. Navy SEALs Combined Assault;7;;;;PlayStation 3
SOCOM: U.S. Navy SEALs Confrontation;10;;;;PlayStation 3
SOCOM: U.S. Navy SEALs Fireteam Bravo;8.5;;;;PlayStation 3
SOCOM: U.S. Navy SEALs Fireteam Bravo 2;4;;;;PlayStation 3
SOCOM: U.S. Navy SEALs Fireteam Bravo 3;4;;;;PlayStation 3
SOCOM: U.S. Navy SEALs Tactical Strike;;;;;PlayStation 3
Socxel: Pixel Soccer;;;;;PlayStation 3
Soda Drinker Pro;0.25;;;;PlayStation 3
Soda Dungeon;3;;;;PlayStation 3
Soda Star;;;;;PlayStation 3
SodaCity;;;;;PlayStation 3
Soft Body;2;;;;PlayStation 3
Softporn Adventure;3;;;;PlayStation 3
Software Inc.;;;;;PlayStation 3
Soko Match;;;;;PlayStation 3
Sokoban;;;;;PlayStation 3
Sokobond;7;;;;PlayStation 3
Sol 0: Mars Colonization;;;;;PlayStation 3
Sol Divide;;;;;PlayStation 3
Sol Survivor;7.5;;;;PlayStation 3
Sol Trader;;;;;PlayStation 3
Sol Trigger;19;;;;PlayStation 3
Sol-Feace;0.7333333333333333;;;;PlayStation 3
SOL: Exodus;2.5;;;;PlayStation 3
Solace;;;;;PlayStation 3
Solar;;;;;PlayStation 3
Solar 2;2;;;;PlayStation 3
Solar Eclipse;8;;;;PlayStation 3
Solar Flux;3;;;;PlayStation 3
Solar Fox;;;;;PlayStation 3
Solar Jetman: Hunt for the Golden Warpship;0.7333333333333333;;;;PlayStation 3
Solar Shifter EX;;;;;PlayStation 3
Solar Striker;0.55;;;;PlayStation 3
Solar Struggle;2.5;;;;PlayStation 3
Solar War;;;;;PlayStation 3
SolarGun;3;;;;PlayStation 3
Solaright;;;;;PlayStation 3
Solaris;1.5;;;;PlayStation 3
Solarium;;;;;PlayStation 3
Solarix;9;;;;PlayStation 3
Solatorobo: Red The Hunter;18.5;;;;PlayStation 3
Soldat;;;;;PlayStation 3
Soldier Blade;2;;;;PlayStation 3
Soldier Front;;;;;PlayStation 3
Soldier Front 2;;;;;PlayStation 3
Soldier of Fortune;7.5;;;;PlayStation 3
Soldier of Fortune II: Double Helix;10;;;;PlayStation 3
Soldier of Fortune: Payback;3.5;;;;PlayStation 3
Soldiers of Fortune;2;;;;PlayStation 3
Soldiers: Heroes of World War II;30.5;;;;PlayStation 3
Soldner-X 2: Final Prototype;4;;;;PlayStation 3
Soldner-X 2: Final Prototype - The Last Chapter;1;;;;PlayStation 3
Soldner-X: Himmelssturmer;5;;;;PlayStation 3
Soldner: Secret Wars;;;;;PlayStation 3
Soldnerschild;;;;;PlayStation 3
SolForge;;;;;PlayStation 3
Solid Runner;;;;;PlayStation 3
Solitaire (NES);;;;;PlayStation 3
Solitaire (Windows);0.08333333333333333;;;;PlayStation 3
Solitaire Beach Season;;;;;PlayStation 3
Solitaire Christmas: Match 2 Cards;10.5;;;;PlayStation 3
Solitaire DS;;;;;PlayStation 3
Solitaire Dungeon Escape;;;;;PlayStation 3
Solitaire Mystery: Stolen Power;;;;;PlayStation 3
Solitaire Royale;;;;;PlayStation 3
Solitairica;7;;;;PlayStation 3
SOLITUNE;;;;;PlayStation 3
Solomon's Club;2.5;;;;PlayStation 3
Solomon's Key;8;;;;PlayStation 3
SOLRAVEN;;;;;PlayStation 3
Solstice (2016);4.5;;;;PlayStation 3
Solstice Arena;;;;;PlayStation 3
Solstice: The Quest for the Staff of Demnos;2.5;;;;PlayStation 3
Soltrio Solitaire;;;;;PlayStation 3
Soltys;;;;;PlayStation 3
Soma;9;;;;PlayStation 3
Soma Bringer;28.5;;;;PlayStation 3
Soma Spirits: Rebalance;;;;;PlayStation 3
SOMBRERO: Spaghetti Western Mayhem;;;;;PlayStation 3
Sombreros;;;;;PlayStation 3
Somer Assault;1;;;;PlayStation 3
Sometimes;0.25;;;;PlayStation 3
Son Korsan;;;;;PlayStation 3
Son of Nor;10;;;;PlayStation 3
Song Blaster;0.5;;;;PlayStation 3
Song of the Deep;6;;;;PlayStation 3
Song of the Myrne: What Lies Beneath;;;;;PlayStation 3
Song Summoner: The Unsung Heroes;;;;;PlayStation 3
Songbringer;;;;;PlayStation 3
SongPop;;;;;PlayStation 3
Songs2See;;;;;PlayStation 3
Sonic & All-Stars Racing Transformed;7.5;;;;PlayStation 3
Sonic & All-Stars Racing Transformed: Metal Sonic & Outrun DLC;;;;;PlayStation 3
Sonic & Knuckles;3;;;;PlayStation 3
Sonic & Sega All-Stars Racing;6;;;;PlayStation 3
Sonic 3 & Knuckles;4.5;;;;PlayStation 3
Sonic 3D Blast;4;;;;PlayStation 3
Sonic Advance;2;;;;PlayStation 3
Sonic Advance 2;3;;;;PlayStation 3
Sonic Advance 3;4;;;;PlayStation 3
Sonic Adventure;9;;;;PlayStation 3
Sonic Adventure 2;10;;;;PlayStation 3
Sonic Adventure 2 Battle;10;;;;PlayStation 3
Sonic Adventure DX;9.5;;;;PlayStation 3
Sonic and the Black Knight;2.5;;;;PlayStation 3
Sonic and the Secret Rings;8.5;;;;PlayStation 3
Sonic Battle;11;;;;PlayStation 3
Sonic Blast;0.9666666666666667;;;;PlayStation 3
Sonic Blast Man;;;;;PlayStation 3
Sonic Blast Man II;1;;;;PlayStation 3
Sonic Boom: Fire & Ice;4.5;;;;PlayStation 3
Sonic Boom: Rise of Lyric;8;;;;PlayStation 3
Sonic Boom: Shattered Crystal;8;;;;PlayStation 3
Sonic CD;2;;;;PlayStation 3
Sonic Chaos;1;;;;PlayStation 3
Sonic Chronicles: The Dark Brotherhood;13;;;;PlayStation 3
Sonic Classic Collection;;;;;PlayStation 3
Sonic Classic Heroes;2.5;;;;PlayStation 3
Sonic Colors;5;;;;PlayStation 3
Sonic Crackers;;;;;PlayStation 3
Sonic Dash;;;;;PlayStation 3
Sonic Dash 2: Sonic Boom;;;;;PlayStation 3
Sonic Drift;2;;;;PlayStation 3
Sonic Drift 2;4;;;;PlayStation 3
Sonic Eraser;;;;;PlayStation 3
Sonic Forces;;;;;PlayStation 3
Sonic Free Riders;;;;;PlayStation 3
Sonic Gems Collection;;;;;PlayStation 3
Sonic Generations;5.5;;;;PlayStation 3
Sonic Heroes;11;;;;PlayStation 3
Sonic Ironstorm: Fatal Attack;;;;;PlayStation 3
Sonic Jam;;;;;PlayStation 3
Sonic Jump;;;;;PlayStation 3
Sonic Labyrinth;1.5;;;;PlayStation 3
Sonic Lost World;7.5;;;;PlayStation 3
Sonic Mania;5;;;;PlayStation 3
Sonic Mega Collection;;;;;PlayStation 3
Sonic Mega Collection Plus;;;;;PlayStation 3
Sonic Pinball Party;;;;;PlayStation 3
Sonic R;1.5;;;;PlayStation 3
Sonic Riders;6;;;;PlayStation 3
Sonic Riders: Zero Gravity;3;;;;PlayStation 3
Sonic Rivals;6;;;;PlayStation 3
Sonic Rivals 2;;;;;PlayStation 3
Sonic Robo Blast 2;1;;;;PlayStation 3
Sonic Rush;5;;;;PlayStation 3
Sonic Rush Adventure;7;;;;PlayStation 3
Sonic Shuffle;11;;;;PlayStation 3
Sonic the Fighters;0.9166666666666666;;;;PlayStation 3
Sonic the Hedgehog (1991);2;;;;PlayStation 3
Sonic the Hedgehog (2006);18;;;;PlayStation 3
Sonic the Hedgehog (8-bit);1.5;;;;PlayStation 3
Sonic the Hedgehog - The Lost Worlds;;;;;PlayStation 3
Sonic the Hedgehog 2 (16-bit);2.5;;;;PlayStation 3
Sonic the Hedgehog 2 (8-bit);1.5;;;;PlayStation 3
Sonic the Hedgehog 3;3;;;;PlayStation 3
Sonic the Hedgehog 4: Episode 1;2.5;;;;PlayStation 3
Sonic the Hedgehog 4: Episode 2;3;;;;PlayStation 3
Sonic the Hedgehog 4: Episode Metal;0.5;;;;PlayStation 3
Sonic the Hedgehog Megamix;3;;;;PlayStation 3
Sonic the Hedgehog Pocket Adventure;1.5;;;;PlayStation 3
Sonic the Hedgehog Spinball;3;;;;PlayStation 3
Sonic the Hedgehog: Triple Trouble;1.5;;;;PlayStation 3
Sonic Unleashed;13;;;;PlayStation 3
Sonic Wings Special;;;;;PlayStation 3
Sonic's Ultimate Genesis Collection;;;;;PlayStation 3
Sonic: Before the Sequel;3;;;;PlayStation 3
SoniComi: Communication with Sonico;6;;;;PlayStation 3
Sonny's Race for the Chocolatey Taste;;;;;PlayStation 3
Sono Hanabira ni Kuchizuke o;;;;;PlayStation 3
Sono Hanabira ni Kuchizuke o: Watashi no Ouji-sama;;;;;PlayStation 3
SonSon;;;;;PlayStation 3
SonSon 2;;;;;PlayStation 3
Sonya: The Great Adventure;;;;;PlayStation 3
Soosiz;9;;;;PlayStation 3
Sophie's Curse;;;;;PlayStation 3
Sora;;;;;PlayStation 3
Sorcerer;;;;;PlayStation 3
Sorcerer King;13;;;;PlayStation 3
Sorcerer King: Rivals;;;;;PlayStation 3
Sorcerer's Kingdom;11;;;;PlayStation 3
Sorcerer's Maze;;;;;PlayStation 3
Sorcerian;;;;;PlayStation 3
Sorcerian: Shichisei Mahou no Shito;;;;;PlayStation 3
Sorcery;6.5;;;;PlayStation 3
Sorcery Saga: Curse of the Great Curry God;20.5;;;;PlayStation 3
Sorcery!;2;;;;PlayStation 3
Sorcery! 2;5;;;;PlayStation 3
Sorcery! 3;7.5;;;;PlayStation 3
Sorcery! 4;5.5;;;;PlayStation 3
Sorcery! Parts 1 & 2;7.5;;;;PlayStation 3
Soreyuke! Burunyan-man Portable;1.5;;;;PlayStation 3
Sort the Court;;;;;PlayStation 3
Sorvice;;;;;PlayStation 3
SOS;;;;;PlayStation 3
Soukaigi;;;;;PlayStation 3
Soul;1;;;;PlayStation 3
Soul Axiom;;;;;PlayStation 3
Soul Blade;1.5;;;;PlayStation 3
Soul Blazer;10.5;;;;PlayStation 3
Soul Bubbles;6;;;;PlayStation 3
Soul Eater: Battle Resonance;;;;;PlayStation 3
Soul Fighter;;;;;PlayStation 3
Soul Gambler;0.9;;;;PlayStation 3
Soul Historica;;;;;PlayStation 3
Soul Link;;;;;PlayStation 3
Soul Locus;;;;;PlayStation 3
Soul Nomad & the World Eaters;29.5;;;;PlayStation 3
Soul of Darkness;2.5;;;;PlayStation 3
Soul of the Devil;;;;;PlayStation 3
Soul of the Samurai;2;;;;PlayStation 3
Soul Sacrifice;25;;;;PlayStation 3
Soul Sacrifice Delta;37;;;;PlayStation 3
Soul Saga;;;;;PlayStation 3
Soul Saver Online;;;;;PlayStation 3
Soulbringer;;;;;PlayStation 3
Soulcalibur;0.55;;;;PlayStation 3
SoulCalibur II;2.5;;;;PlayStation 3
Soulcalibur III;3;;;;PlayStation 3
Soulcalibur IV;3;;;;PlayStation 3
Soulcalibur Legends;5;;;;PlayStation 3
Soulcalibur V;2.5;;;;PlayStation 3
Soulcalibur: Broken Destiny;4.5;;;;PlayStation 3
Soulcalibur: Lost Swords;;;;;PlayStation 3
Soulcaster;1.5;;;;PlayStation 3
Soulcaster II;1.5;;;;PlayStation 3
Soulcaster: Part I & II;;;;;PlayStation 3
Soulcraft;;;;;PlayStation 3
SoulFrost;;;;;PlayStation 3
Soulless (2012);;;;;PlayStation 3
Soulless: Ray Of Hope;2;;;;PlayStation 3
Souls in the System;;;;;PlayStation 3
Soulstar;;;;;PlayStation 3
Sound of Drop: Fall Into Poison;3;;;;PlayStation 3
Sound Shapes;2.5;;;;PlayStation 3
Sound Shift;;;;;PlayStation 3
Soundboxing;;;;;PlayStation 3
Soundless Mountain II;0.6666666666666666;;;;PlayStation 3
Soundodger+;1.5;;;;PlayStation 3
Sounds of Her Love;1.5;;;;PlayStation 3
SoundStage;;;;;PlayStation 3
Soup: the Game;;;;;PlayStation 3
South Park;5.5;;;;PlayStation 3
South Park Let's Go Tower Defense Play!;4;;;;PlayStation 3
South Park Rally;6;;;;PlayStation 3
South Park: Chef's Luv Shack;0.25;;;;PlayStation 3
South Park: Tenorman's Revenge;;;;;PlayStation 3
South Park: The Fractured but Whole;16;;;;PlayStation 3
South Park: The Stick of Truth;11;;;;PlayStation 3
Sovereignty: Crown of Kings;;;;;PlayStation 3
Soviet Monsters: Ekranoplans;;;;;PlayStation 3
Soviet Strike;5;;;;PlayStation 3
Spa Mania;;;;;PlayStation 3
Space Ace;0.25;;;;PlayStation 3
Space Age;;;;;PlayStation 3
Space Ark;;;;;PlayStation 3
Space Armada;;;;;PlayStation 3
Space Attack (1982);;;;;PlayStation 3
Space Beast Terror Fright;;;;;PlayStation 3
Space Beret;0.03333333333333333;;;;PlayStation 3
Space Bust-a-Move;2.5;;;;PlayStation 3
Space Camp;;;;;PlayStation 3
