title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Bloody Laugh;0.43333333333333335;;;;PlayStation 2
Bloody Laugh 2;0.5833333333333334;;;;PlayStation 2
Bloody Roar;1.5;;;;PlayStation 2
Bloody Roar 2;2;;;;PlayStation 2
Bloody Roar 3;0.4166666666666667;;;;PlayStation 2
Bloody Roar 4;0.55;;;;PlayStation 2
Bloody Roar: Primal Fury;0.8;;;;PlayStation 2
Bloody Streets;1.5;;;;PlayStation 2
Bloody Trapland;12;;;;PlayStation 2
Bloody Vampire;;;;;PlayStation 2
Bloody Walls;0.7333333333333333;;;;PlayStation 2
Bloody Wolf;2.5;;;;PlayStation 2
Bloom;;;;;PlayStation 2
Bloons;1;;;;PlayStation 2
Bloons 2;1;;;;PlayStation 2
Bloons TD;7.5;;;;PlayStation 2
Bloons TD 5;19.5;;;;PlayStation 2
Bloons TD Battles;;;;;PlayStation 2
Bloonz Toonz;;;;;PlayStation 2
Bloop;;;;;PlayStation 2
Bloop Reloaded;;;;;PlayStation 2
Blossom Tales: The Sleeping King;;;;;PlayStation 2
Blossoms Bloom Brightest;0.08333333333333333;;;;PlayStation 2
BlowOut;;;;;PlayStation 2
Blowy Fish;;;;;PlayStation 2
Bloxitivity;;;;;PlayStation 2
Blue Almanac;;;;;PlayStation 2
Blue Breaker: Ken Yori Bishoumi o;;;;;PlayStation 2
Blue Dragon;45;;;;PlayStation 2
Blue Dragon Plus;14.5;;;;PlayStation 2
Blue Dragon: Awakened Shadow;21;;;;PlayStation 2
Blue Estate: The Game;3;;;;PlayStation 2
Blue Force;;;;;PlayStation 2
Blue Hawk;2;;;;PlayStation 2
Blue Horizon;;;;;PlayStation 2
Blue Lightning;0.5;;;;PlayStation 2
Blue Print;;;;;PlayStation 2
Blue Reflection;;;;;PlayStation 2
Blue Revolver;2.5;;;;PlayStation 2
Blue Rider;3;;;;PlayStation 2
Blue Rose;;;;;PlayStation 2
Blue Roses;;;;;PlayStation 2
Blue Roses: Yousei to Aoi Hitomi no Senshitachi;;;;;PlayStation 2
Blue Seed;;;;;PlayStation 2
Blue Sheep;;;;;PlayStation 2
Blue Stinger;9;;;;PlayStation 2
Blue Tear;;;;;PlayStation 2
Blue Toad Murder Files: The Mysteries of Little Riddle;6;;;;PlayStation 2
Blue Wing Blitz;;;;;PlayStation 2
Blue Wish Resurrection Plus;;;;;PlayStation 2
Blue's Journey;;;;;PlayStation 2
Blue-Collar Astronaut;;;;;PlayStation 2
Blue: Will to Power;;;;;PlayStation 2
Blueberry Garden;1;;;;PlayStation 2
Blueprint 3D;;;;;PlayStation 2
Blueprint Tycoon;5.5;;;;PlayStation 2
Blues and Bullets;;;;;PlayStation 2
Blues and Bullets - Episode 1: The End of Peace;;;;;PlayStation 2
Blues and Bullets - Episode 2: Shaking the Hive;;;;;PlayStation 2
Blues Brothers 2000;;;;;PlayStation 2
Blueshift;;;;;PlayStation 2
Blur;9;;;;PlayStation 2
BMW M3 Challenge;4;;;;PlayStation 2
BMX XXX;;;;;PlayStation 2
Bo Jackson Baseball;;;;;PlayStation 2
Board Defenders;;;;;PlayStation 2
Board Game Top Shop;;;;;PlayStation 2
Boarder Zone;;;;;PlayStation 2
Bob Came in Pieces;4;;;;PlayStation 2
Bob Was Hungry;7;;;;PlayStation 2
Bobby;;;;;PlayStation 2
Bobby is Going Home;15;;;;PlayStation 2
Bode Miller Alpine Skiing;;;;;PlayStation 2
Body and Brain Connection;;;;;PlayStation 2
Body Count;0.75;;;;PlayStation 2
Body Harvest;;;;;PlayStation 2
Bodycount;6;;;;PlayStation 2
Boggle (2007);;;;;PlayStation 2
Bohemian Killing;2;;;;PlayStation 2
Boid;;;;;PlayStation 2
Boiling Point: Road to Hell;;;;;PlayStation 2
Boing!;;;;;PlayStation 2
Boing! Docomodake DS;;;;;PlayStation 2
Bokida - Heartfelt Reunion;;;;;PlayStation 2
Bokosuka Wars;;;;;PlayStation 2
Boktai 2: Solar Boy Django;12.5;;;;PlayStation 2
Boktai 3: Sabata's Counterattack;11;;;;PlayStation 2
Boktai: The Sun Is in Your Hand;8.5;;;;PlayStation 2
Boku no Natsuyasumi 2;;;;;PlayStation 2
Boku no Natsuyasumi 4;14;;;;PlayStation 2
Boku wa Tomodachi ga Sukunai Portable;;;;;PlayStation 2
Bold New World;;;;;PlayStation 2
bOllO;;;;;PlayStation 2
Bollywood Wannabe;;;;;PlayStation 2
Bolt;6;;;;PlayStation 2
Bolt Riley: A Reggae Adventure - Chapter 1;;;;;PlayStation 2
BOMB (2015);;;;;PlayStation 2
Bomb Defense (2017);;;;;PlayStation 2
Bomb Jack;0.6333333333333333;;;;PlayStation 2
Bomb Squad Academy;0.8833333333333333;;;;PlayStation 2
Bomb the Monsters!;;;;;PlayStation 2
Bomb U!;0.5;;;;PlayStation 2
Bombastic;;;;;PlayStation 2
Bomber Raid;;;;;PlayStation 2
Bomberman;3.5;;;;PlayStation 2
Bomberman '93;;;;;PlayStation 2
Bomberman 2;;;;;PlayStation 2
Bomberman 64;4;;;;PlayStation 2
Bomberman 64: The Second Attack;6;;;;PlayStation 2
Bomberman B-Daman;;;;;PlayStation 2
Bomberman Blast;1;;;;PlayStation 2
Bomberman Blitz;;;;;PlayStation 2
Bomberman DS;5;;;;PlayStation 2
Bomberman Fantasy Race;2;;;;PlayStation 2
Bomberman GB;4.5;;;;PlayStation 2
Bomberman GB 3;2;;;;PlayStation 2
Bomberman Generation;10;;;;PlayStation 2
Bomberman Hardball;;;;;PlayStation 2
Bomberman Hero;6;;;;PlayStation 2
Bomberman II;2;;;;PlayStation 2
Bomberman Jetters;8;;;;PlayStation 2
Bomberman Kart;9;;;;PlayStation 2
Bomberman Land;;;;;PlayStation 2
Bomberman Land (Wii);;;;;PlayStation 2
Bomberman Land 2;;;;;PlayStation 2
Bomberman Land Portable;;;;;PlayStation 2
Bomberman Land Touch!;15;;;;PlayStation 2
Bomberman Land Touch! 2;6;;;;PlayStation 2
Bomberman Live;;;;;PlayStation 2
Bomberman Live: Battlefest;;;;;PlayStation 2
Bomberman Max;3.5;;;;PlayStation 2
Bomberman Max 2;3.5;;;;PlayStation 2
Bomberman Online;;;;;PlayStation 2
Bomberman Party Edition;;;;;PlayStation 2
Bomberman PSP;5;;;;PlayStation 2
Bomberman Quest;4;;;;PlayStation 2
Bomberman Story DS;;;;;PlayStation 2
Bomberman Tournament;7;;;;PlayStation 2
Bomberman Ultra;;;;;PlayStation 2
Bomberman Wars;;;;;PlayStation 2
Bomberman World;1;;;;PlayStation 2
Bomberman: Act Zero;;;;;PlayStation 2
Bomberman: Panic Bomber;;;;;PlayStation 2
Bombernauts;;;;;PlayStation 2
BomberZone;;;;;PlayStation 2
Bombinator;;;;;PlayStation 2
Bombing Bastards;;;;;PlayStation 2
Bombshell;12;;;;PlayStation 2
Bonanza Bros.;0.5666666666666667;;;;PlayStation 2
Bonds of the Skies;;;;;PlayStation 2
Bone: Out from Boneville;2;;;;PlayStation 2
Bone: The Great Cow Race;2.5;;;;PlayStation 2
BoneBone: Rise of the Deathlord;2.5;;;;PlayStation 2
Boneless Zombie;;;;;PlayStation 2
BoneStagE;0.35;;;;PlayStation 2
Bonetown: The Power of Death;;;;;PlayStation 2
Bonk 3: Bonk's Big Adventure;2;;;;PlayStation 2
Bonk's Adventure;1.5;;;;PlayStation 2
Bonk's Adventure (Game Boy);0.5833333333333334;;;;PlayStation 2
Bonk's Revenge;2.5;;;;PlayStation 2
Bonk's Revenge (Game Boy);0.6666666666666666;;;;PlayStation 2
Bonsai;;;;;PlayStation 2
Bonsai Barber;;;;;PlayStation 2
Bonze Adventure;;;;;PlayStation 2
Boo Bunny Plague;2.5;;;;PlayStation 2
Boob Wars: Big Breasts vs Flat Chests;2;;;;PlayStation 2
Boogerman: A Pick and Flick Adventure;2;;;;PlayStation 2
Boogeyman;0.8333333333333334;;;;PlayStation 2
Boogie;;;;;PlayStation 2
Boogie Bunnies;;;;;PlayStation 2
Book of Demons;7.5;;;;PlayStation 2
Book of Legends (2008);;;;;PlayStation 2
Book of Potentia 2;;;;;PlayStation 2
Book Series - Alice in Wonderland;;;;;PlayStation 2
Bookstore Dream;5;;;;PlayStation 2
Bookworm;6;;;;PlayStation 2
Bookworm Adventures;5.5;;;;PlayStation 2
Bookworm Adventures: Volume 2;;;;;PlayStation 2
Bookworm Deluxe;3;;;;PlayStation 2
Boom Beach;;;;;PlayStation 2
Boom Blox;5;;;;PlayStation 2
Boom Blox Bash Party;9;;;;PlayStation 2
Boom Boom Rocket;1.5;;;;PlayStation 2
Boom-Bahh;;;;;PlayStation 2
BoomBots;;;;;PlayStation 2
Boomer's Adventure in ASMIK World;;;;;PlayStation 2
BoomTown! Deluxe;;;;;PlayStation 2
BOOR;;;;;PlayStation 2
Boost Beast;48;;;;PlayStation 2
Booster Trooper;;;;;PlayStation 2
Boot Hill;;;;;PlayStation 2
Boot Hill Heroes;;;;;PlayStation 2
Boot Hill Heroes - The Hangman's Ballad;;;;;PlayStation 2
Bootombaa;;;;;PlayStation 2
Boozed n Busted;;;;;PlayStation 2
Boppin';;;;;PlayStation 2
Border Down;0.8333333333333334;;;;PlayStation 2
Borderlands;22.5;;;;PlayStation 2
Borderlands 2;30.5;;;;PlayStation 2
Borderlands 2: Captain Scarlett and Her Pirate's Booty DLC;4.5;;;;PlayStation 2
Borderlands 2: Creature Slaughter Dome DLC;0.9666666666666667;;;;PlayStation 2
Borderlands 2: Game of the Year Edition;33;;;;PlayStation 2
Borderlands 2: How Marcus Saved Mercenary Day DLC;0.8333333333333334;;;;PlayStation 2
Borderlands 2: Mad Moxxi and the Wedding Day Massacre DLC;0.6;;;;PlayStation 2
Borderlands 2: Mr. Torgue's Campaign of Carnage DLC;3;;;;PlayStation 2
Borderlands 2: Sir Hammerlock vs. the Son of Crawmerax DLC;0.75;;;;PlayStation 2
Borderlands 2: Sir Hammerlock's Big Game Hunt DLC;4;;;;PlayStation 2
Borderlands 2: T.K. Baha's Bloody Harvest DLC;0.75;;;;PlayStation 2
Borderlands 2: The Horrible Hunger of the Ravenous Wattle Gobbler DLC;0.95;;;;PlayStation 2
Borderlands 2: Tiny Tina's Assault on Dragon Keep DLC;6;;;;PlayStation 2
Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2: Digistruct Peak Challenge;0.75;;;;PlayStation 2
Borderlands Triple Pack;;;;;PlayStation 2
Borderlands: Claptrap's New Robot Revolution;4.5;;;;PlayStation 2
Borderlands: Game of the Year;29;;;;PlayStation 2
Borderlands: Mad Moxxi's Underdome Riot DLC;3;;;;PlayStation 2
Borderlands: The Handsome Collection;;;;;PlayStation 2
Borderlands: The Pre-Sequel;17.5;;;;PlayStation 2
Borderlands: The Pre-Sequel! - Claptastic Voyage;4.5;;;;PlayStation 2
Borderlands: The Pre-Sequel! - The Holodome Onslaught;1.5;;;;PlayStation 2
Borderlands: The Secret Armory of General Knoxx DLC;6.5;;;;PlayStation 2
Borderlands: The Zombie Island of Dr. Ned DLC;4.5;;;;PlayStation 2
BorderZone;;;;;PlayStation 2
Borealis;0.8166666666666667;;;;PlayStation 2
Boring Man: Online Tactical Stickman Combat;;;;;PlayStation 2
BOROS;;;;;PlayStation 2
Borstal;0.5166666666666667;;;;PlayStation 2
Bosch's Damnation;2.5;;;;PlayStation 2
Boson X;2.5;;;;PlayStation 2
Boss;0.3;;;;PlayStation 2
Boss Monster;4.5;;;;PlayStation 2
BossConstructor;;;;;PlayStation 2
Bot Colony;;;;;PlayStation 2
Bot Vice;2.5;;;;PlayStation 2
Botanicula;3.5;;;;PlayStation 2
Botology;;;;;PlayStation 2
Bottle;1;;;;PlayStation 2
Bottle Rockets;0.11666666666666667;;;;PlayStation 2
Boulder Dash;7.5;;;;PlayStation 2
Boulder Dash EX;4;;;;PlayStation 2
Bounce;;;;;PlayStation 2
Bounce Tales;;;;;PlayStation 2
Bound;2.5;;;;PlayStation 2
Bound by Flame;12.5;;;;PlayStation 2
Boundary Gate: Daughter of Kingdom;;;;;PlayStation 2
Boundel;;;;;PlayStation 2
Bounders and Cads;;;;;PlayStation 2
Boundless;;;;;PlayStation 2
Bounty Bob Strikes Back!;;;;;PlayStation 2
Bounty Hounds;;;;;PlayStation 2
Bounty Sword;;;;;PlayStation 2
Bounty Train;13;;;;PlayStation 2
Bourin;1;;;;PlayStation 2
Bowl Bound College Football;;;;;PlayStation 2
Bowling (1979);;;;;PlayStation 2
Box Maze;;;;;PlayStation 2
Box Out!;;;;;PlayStation 2
BoxBoxBoy!;4.5;;;;PlayStation 2
BOXBOY!;5.5;;;;PlayStation 2
BoxesWithGuns;;;;;PlayStation 2
Boximals Bounce;;;;;PlayStation 2
Boxing;0.08333333333333333;;;;PlayStation 2
Boxing Legends of the Ring;;;;;PlayStation 2
Boxlife;0.3;;;;PlayStation 2
Boxxle;;;;;PlayStation 2
Boyz Don't Cry;4.5;;;;PlayStation 2
BRAHMA Force: The Assault on Beltlogger 9;;;;;PlayStation 2
Braid;5;;;;PlayStation 2
BRAIN / OUT;;;;;PlayStation 2
Brain Age 2: More Training in Minutes a Day!;1;;;;PlayStation 2
Brain Age Express: Sudoku;;;;;PlayStation 2
Brain Age: Concentration Training;5;;;;PlayStation 2
Brain Age: Train Your Brain in Minutes a Day!;0.9333333333333333;;;;PlayStation 2
Brain Age: Train Your Brain in Minutes a Day!;;;;;PlayStation 2
Brain Bender;;;;;PlayStation 2
Brain Boost: Beta Wave;;;;;PlayStation 2
Brain Booster;;;;;PlayStation 2
Brain Challenge;;;;;PlayStation 2
Brain Guzzler;;;;;PlayStation 2
Brain In My Head;;;;;PlayStation 2
Brain Lord;8;;;;PlayStation 2
Brain Spa;;;;;PlayStation 2
BrainBread 2;;;;;PlayStation 2
Brainpipe : A Plunge To Unhumanity;0.5;;;;PlayStation 2
Bram Stoker's Dracula;2;;;;PlayStation 2
Brandish;;;;;PlayStation 2
Brandish 2: The Planet Buster;13;;;;PlayStation 2
Brandish 4;;;;;PlayStation 2
Brandish: The Dark Revenant;18;;;;PlayStation 2
Branmarker;;;;;PlayStation 2
Bravada;5;;;;PlayStation 2
Brave;5;;;;PlayStation 2
Brave Dungeon (2016);14;;;;PlayStation 2
Brave Dungeon (2017);14;;;;PlayStation 2
Brave Dungeon + Dark Witch Story:COMBAT;;;;;PlayStation 2
Brave Fencer Musashi;14.5;;;;PlayStation 2
Brave Frontier;;;;;PlayStation 2
Brave Furries;;;;;PlayStation 2
Brave Prove;;;;;PlayStation 2
Brave Story: New Traveler;23.5;;;;PlayStation 2
Brave: A Warrior's Tale;8;;;;PlayStation 2
Brave: The Search for Spirit Dancer;6;;;;PlayStation 2
Braveheart;;;;;PlayStation 2
Braveland;3.5;;;;PlayStation 2
Braveland Pirate;7.5;;;;PlayStation 2
Braveland Wizard;4.5;;;;PlayStation 2
Bravely Default;57.5;;;;PlayStation 2
Bravely Default Demo;6.5;;;;PlayStation 2
Bravely Second: Demo Version - The Ballad of the Three Cavaliers;4.5;;;;PlayStation 2
Bravely Second: End Layer;42;;;;PlayStation 2
Bravery: Rise of The Last Hero;;;;;PlayStation 2
Bravo Air Race;;;;;PlayStation 2
BRAWL;;;;;PlayStation 2
Brawl Brothers;1.5;;;;PlayStation 2
Brawl Busters;;;;;PlayStation 2
Brawl of Ages;;;;;PlayStation 2
Brawlhalla;;;;;PlayStation 2
Brawlout;;;;;PlayStation 2
BRAZEN Prototype;0.25;;;;PlayStation 2
Breach;;;;;PlayStation 2
Breach & Clear;10;;;;PlayStation 2
Breach & Clear: Deadline;9.5;;;;PlayStation 2
Breach 2;;;;;PlayStation 2
Breached;2;;;;PlayStation 2
Break 'Em All;;;;;PlayStation 2
Break Blocks;;;;;PlayStation 2
Break Into Zatwor;0.8;;;;PlayStation 2
Break the Cube;;;;;PlayStation 2
Break Through: Artificial Maze;;;;;PlayStation 2
Breakdown;9.5;;;;PlayStation 2
Breakers (1996);0.25;;;;PlayStation 2
Breakers Revenge;0.25;;;;PlayStation 2
Breakout (1976);0.8166666666666667;;;;PlayStation 2
Breakout (2000);;;;;PlayStation 2
Breakout Invaders;;;;;PlayStation 2
BreakQuest;;;;;PlayStation 2
BreakQuest: Extra Evolution;3;;;;PlayStation 2
BreakThru;0.5;;;;PlayStation 2
Break_In;;;;;PlayStation 2
Breath of Death VII: The Beginning;5;;;;PlayStation 2
Breath of Fire;25.5;;;;PlayStation 2
Breath of Fire II;38.5;;;;PlayStation 2
Breath of Fire III;39.5;;;;PlayStation 2
Breath of Fire IV;37;;;;PlayStation 2
Breath of Fire: Dragon Quarter;20;;;;PlayStation 2
Breathing Fear;;;;;PlayStation 2
Breed;;;;;PlayStation 2
Breeze;;;;;PlayStation 2
Breezeblox;;;;;PlayStation 2
Bret Airborne;4.5;;;;PlayStation 2
Bretonne Lays;;;;;PlayStation 2
Brian Jacks Uchi Mata;;;;;PlayStation 2
Brian Lara Cricket;;;;;PlayStation 2
Brian Lara International Cricket 2007;;;;;PlayStation 2
Bric (2016);;;;;PlayStation 2
Brick Rigs;;;;;PlayStation 2
Brick-Force;;;;;PlayStation 2
Bridge Constructor;5;;;;PlayStation 2
Bridge Constructor Stunts;;;;;PlayStation 2
Bridge Constructor: Medieval;3.5;;;;PlayStation 2
Bridge Constructor: Playground;2;;;;PlayStation 2
Bridge Crosser;0.2833333333333333;;;;PlayStation 2
Bridge Deluxe 2 With Omar Sharif;;;;;PlayStation 2
Bridge It +;7;;;;PlayStation 2
Bridge Project;5.5;;;;PlayStation 2
Bridge to Nowhere;;;;;PlayStation 2
Brief Karate Foolish;;;;;PlayStation 2
Brigade E5: New Jagged Union;55.5;;;;PlayStation 2
Brigador;8.5;;;;PlayStation 2
Brigandine: The Legend of Forsena;;;;;PlayStation 2
Brighter Day;;;;;PlayStation 2
Brilliant Bob;;;;;PlayStation 2
Brilliant Shadows - Part One of the Book of Gray Magic;4;;;;PlayStation 2
Brink;;;;;PlayStation 2
Brink of Consciousness: Dorian Gray Syndrome;3.5;;;;PlayStation 2
Brink of Consciousness: The Lonely Hearts Murders;3;;;;PlayStation 2
Brink: Agents of Change DLC;;;;;PlayStation 2
Britney's Dance Beat;1.5;;;;PlayStation 2
Broadside;;;;;PlayStation 2
Broadsword: Age of Chivalry;3.5;;;;PlayStation 2
Broadsword: Age of Chivalry;;;;;PlayStation 2
Broforce;6.5;;;;PlayStation 2
Brogue;;;;;PlayStation 2
Broken Age;10;;;;PlayStation 2
Broken Age: Act 1;3.5;;;;PlayStation 2
Broken Age: Act 2;6;;;;PlayStation 2
Broken Armor;;;;;PlayStation 2
Broken Blue;;;;;PlayStation 2
Broken Bots;;;;;PlayStation 2
Broken Dreams;0.6666666666666666;;;;PlayStation 2
Broken Sword 2.5: The Return of the Templars;4;;;;PlayStation 2
Broken Sword 5: The Serpent's Curse;10.5;;;;PlayStation 2
Broken Sword 5: The Serpent's Curse - Episode 1;6.5;;;;PlayStation 2
Broken Sword 5: The Serpent's Curse - Episode 2;3.5;;;;PlayStation 2
Broken Sword II: The Smoking Mirror;9;;;;PlayStation 2
Broken Sword II: The Smoking Mirror - Remastered;6.5;;;;PlayStation 2
Broken Sword: The Angel of Death;11.5;;;;PlayStation 2
Broken Sword: The Shadow of the Templars;10;;;;PlayStation 2
Broken Sword: The Shadow of the Templars - Director's Cut;10;;;;PlayStation 2
Broken Sword: The Sleeping Dragon;9.5;;;;PlayStation 2
Brooktown High;;;;;PlayStation 2
Broomball;;;;;PlayStation 2
Brother Wings;;;;;PlayStation 2
Brothers in Arms DS;5;;;;PlayStation 2
Brothers in Arms: D-Day;8;;;;PlayStation 2
Brothers in Arms: Double Time;;;;;PlayStation 2
Brothers in Arms: Earned in Blood;7.5;;;;PlayStation 2
Brothers in Arms: Hell's Highway;8;;;;PlayStation 2
Brothers in Arms: Road to Hill 30;8;;;;PlayStation 2
Brothers: A Tale of Two Sons;3;;;;PlayStation 2
Bruce Lee;0.3333333333333333;;;;PlayStation 2
Bruce Lee: Quest of the Dragon;5.5;;;;PlayStation 2
Bruce Lee: Return of the Legend;;;;;PlayStation 2
Brunch Panic;4;;;;PlayStation 2
Brunswick Pro Bowling;;;;;PlayStation 2
Brushwood Buddies;;;;;PlayStation 2
