title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Buffy the Vampire Slayer: Sacrifice;;;;;PlayStation
Buffy the Vampire Slayer: Wrath of the Darkhul King;;;;;PlayStation
Bug N Out;;;;;PlayStation
Bug Too!;5;;;;PlayStation
Bug!;4.5;;;;PlayStation
Bugdom;;;;;PlayStation
Buggy;;;;;PlayStation
Buggy Boy;;;;;PlayStation
Buggy Run;;;;;PlayStation
Bugs Bunny;;;;;PlayStation
Bugs Bunny & Taz: Time Busters;10;;;;PlayStation
Bugs Bunny in Double Trouble;;;;;PlayStation
Bugs Bunny Rabbit Rampage;6;;;;PlayStation
Bugs Bunny: Crazy Castle 3;4.5;;;;PlayStation
Bugs Bunny: Lost in Time;13;;;;PlayStation
Bugs Vs. Tanks!;3;;;;PlayStation
Build 'N Bump;;;;;PlayStation
Build-A-Lot;5.5;;;;PlayStation
Build-A-Lot 2: Town of the Year;;;;;PlayStation
Build-A-Lot 3: Passport to Europe;;;;;PlayStation
Build-A-Lot 4: Power Source;;;;;PlayStation
Bujingai: The Forsaken City;5.5;;;;PlayStation
Buku Sudoku;;;;;PlayStation
Bulb Boy;2;;;;PlayStation
Bulby: Diamond Course;;;;;PlayStation
Bulk Slash;0.6666666666666666;;;;PlayStation
Bullet Candy;;;;;PlayStation
Bullet Candy Perfect;0.8666666666666667;;;;PlayStation
Bullet Dodge;;;;;PlayStation
Bullet Girls;10;;;;PlayStation
Bullet Heaven 2;;;;;PlayStation
Bullet Life (2010);;;;;PlayStation
Bullet Run;;;;;PlayStation
Bullet Soul;0.5833333333333334;;;;PlayStation
Bullet Witch;6.5;;;;PlayStation
Bulletstorm;7.5;;;;PlayStation
Bulls vs Lakers and the NBA Playoffs;;;;;PlayStation
Bullshot;;;;;PlayStation
Bully;14.5;;;;PlayStation
Bully: Scholarship Edition;14;;;;PlayStation
Bumbledore;0.5833333333333334;;;;PlayStation
Bump 'n' Jump;;;;;PlayStation
Bumper (2016);;;;;PlayStation
Bunch of Heroes;8;;;;PlayStation
Bundesliga Manager Hattrick;;;;;PlayStation
Bundesliga Manager Professional;;;;;PlayStation
Bunker 58;;;;;PlayStation
Bunker Constructor;;;;;PlayStation
Bunker Punks;;;;;PlayStation
Bunker: The Underground Game;2.5;;;;PlayStation
Bunny & Piggy;2;;;;PlayStation
Bunny Black;;;;;PlayStation
Bunny Bounce;0.9666666666666667;;;;PlayStation
Bunny Hop League;;;;;PlayStation
Bunny Must Die!;12.5;;;;PlayStation
Bunny Must Die! Chelsea and the 7 Devils;7;;;;PlayStation
Bunny Swordmaster Story;;;;;PlayStation
Bunnyrama;;;;;PlayStation
Burai Fighter;0.9;;;;PlayStation
Burai: Hachigyoku no Yuushi Densetsu;;;;;PlayStation
Bureau - Agent Kendall;;;;;PlayStation
Bureau 13;;;;;PlayStation
Bureaucracy;;;;;PlayStation
Burger Island;;;;;PlayStation
Burger Island 2: The Missing Ingredient;;;;;PlayStation
Burgers;1;;;;PlayStation
Burgers 2;2;;;;PlayStation
BurgerTime;0.38333333333333336;;;;PlayStation
BurgerTime Deluxe;2;;;;PlayStation
Buried: An Interactive Story;3;;;;PlayStation
Burly Men at Sea;0.43333333333333335;;;;PlayStation
Burn It Down;;;;;PlayStation
Burn Zombie Burn;9.5;;;;PlayStation
Burn:Cycle;2.5;;;;PlayStation
Burning Cars;;;;;PlayStation
Burning Fight;0.5833333333333334;;;;PlayStation
Burning Force;;;;;PlayStation
Burning Rangers;2;;;;PlayStation
Burning Rival;0.25;;;;PlayStation
Burning Road;4;;;;PlayStation
Burning Soldier;;;;;PlayStation
Burnout;9;;;;PlayStation
Burnout 2: Point of Impact;12;;;;PlayStation
Burnout 3: Takedown;13.5;;;;PlayStation
Burnout Crash!;;;;;PlayStation
Burnout Dominator;12.5;;;;PlayStation
Burnout Legends;7.5;;;;PlayStation
Burnout Paradise;14;;;;PlayStation
Burnout Paradise - Big Surf Island;8.5;;;;PlayStation
Burnout Paradise: The Ultimate Box;11.5;;;;PlayStation
Burnout Revenge;19;;;;PlayStation
Burnstar;;;;;PlayStation
Burntime;;;;;PlayStation
Burokku Girls;;;;;PlayStation
Burrito Bison: Launcha Libre;6.5;;;;PlayStation
Burst;;;;;PlayStation
Burstfire;;;;;PlayStation
Bus Driver;;;;;PlayStation
Bus Simulator 16;;;;;PlayStation
Bus Tycoon ND (Night and Day);;;;;PlayStation
Bus-Simulator 2012;;;;;PlayStation
Bushi Seiryuuden: Futari no Yuusha;;;;;PlayStation
Bushido Blade;2.5;;;;PlayStation
Bushido Blade 2;2;;;;PlayStation
Business Tour;;;;;PlayStation
Bust a Groove;2.5;;;;PlayStation
Bust a Groove 2;5.5;;;;PlayStation
Bust a Move '99;0.7333333333333333;;;;PlayStation
Bust-A-Bloc;;;;;PlayStation
Bust-A-Move 2: Arcade Edition;0.6666666666666666;;;;PlayStation
Bust-A-Move 3000;1;;;;PlayStation
Bust-a-Move 4;2.5;;;;PlayStation
Bust-A-Move Bash!;3.5;;;;PlayStation
Bust-a-Move Deluxe;;;;;PlayStation
Bust-a-Move DS;;;;;PlayStation
Bust-a-Move Universe;2.5;;;;PlayStation
BUSTER;4;;;;PlayStation
Buster Bros.;0.8833333333333333;;;;PlayStation
But to Paint a Universe;4;;;;PlayStation
Butcher (2016);2;;;;PlayStation
Butcher (Rzeźnik);;;;;PlayStation
Butsbal;;;;;PlayStation
Button Tales;;;;;PlayStation
BUTTS;;;;;PlayStation
Buzz Aldrin's Space Program Manager;11.5;;;;PlayStation
Buzz Aldrin: Cycling Pathways to Mars;;;;;PlayStation
Buzz Lightyear of Star Command;;;;;PlayStation
Buzz! Junior: Monster Rally;;;;;PlayStation
Buzz! Junior: Robo Jam;;;;;PlayStation
Buzz!: Brain of the World;;;;;PlayStation
Buzz!: Master Quiz;2;;;;PlayStation
Buzz!: Quiz Player;;;;;PlayStation
Buzz!: Quiz TV;2;;;;PlayStation
Buzz!: Quiz World;;;;;PlayStation
Buzz!: The Big Quiz;;;;;PlayStation
Buzz!: The Hollywood Quiz;;;;;PlayStation
Buzz!: The Mega Quiz;;;;;PlayStation
Buzz!: The Ultimate Music Quiz;;;;;PlayStation
BYE-BYE BOXBOY!;5;;;;PlayStation
Bye-Bye, Wacky Planet;;;;;PlayStation
C O S M;;;;;PlayStation
C-12: Final Resistance;4;;;;PlayStation
C-RUSH;0.5833333333333334;;;;PlayStation
C-Wars;;;;;PlayStation
C. Kane;2;;;;PlayStation
C.A.T.: Cyber Attack Team;;;;;PlayStation
C.O.P. The Recruit;;;;;PlayStation
C.O.R.E.;;;;;PlayStation
C.R.E.E.P.S;;;;;PlayStation
C2: Judgement Clay;0.7833333333333333;;;;PlayStation
C: The Contra Adventure;2;;;;PlayStation
Cabal;0.5833333333333334;;;;PlayStation
Cabal Online;;;;;PlayStation
Cabbage Patch Kids: The Patch Puppy Rescue;;;;;PlayStation
Cabela's 4x4 Off-Road Adventure 3;;;;;PlayStation
Cabela's Adventure Camp;;;;;PlayStation
Cabela's African Adventures;4;;;;PlayStation
Cabela's African Safari;;;;;PlayStation
Cabela's Alaskan Adventures;;;;;PlayStation
Cabela's Big Game Hunter (2002);;;;;PlayStation
Cabela's Big Game Hunter (2007);;;;;PlayStation
Cabela's Big Game Hunter 2006 Trophy Season;;;;;PlayStation
Cabela's Big Game Hunter 2010;;;;;PlayStation
Cabela's Big Game Hunter 2012;4;;;;PlayStation
Cabela's Big Game Hunter: 2005 Adventures;;;;;PlayStation
Cabela's Big Game Hunter: Pro Hunts;11;;;;PlayStation
Cabela's Dangerous Adventures;;;;;PlayStation
Cabela's Dangerous Hunts;;;;;PlayStation
Cabela's Dangerous Hunts 2;;;;;PlayStation
Cabela's Dangerous Hunts 2011;4;;;;PlayStation
Cabela's Dangerous Hunts 2013;2.5;;;;PlayStation
Cabela's Deer Hunt: 2004 Season;;;;;PlayStation
Cabela's Deer Hunt: 2005 Season;;;;;PlayStation
Cabela's Hunting Expeditions;;;;;PlayStation
Cabela's North American Adventures;8.5;;;;PlayStation
Cabela's Outdoor Adventures;7;;;;PlayStation
Cabela's Survival: Shadows of Katmai;2;;;;PlayStation
Cabela's Trophy Bucks;;;;;PlayStation
Cacoma Knight in Bizyland;;;;;PlayStation
Cadash;1;;;;PlayStation
Cadaver;;;;;PlayStation
Cadence;;;;;PlayStation
Cadillacs and Dinosaurs;1.5;;;;PlayStation
Cadillacs and Dinosaurs: The Second Cataclysm;;;;;PlayStation
Caesar;;;;;PlayStation
Caesar II;6;;;;PlayStation
Caesar III;33.5;;;;PlayStation
Caesar IV;15;;;;PlayStation
Caesar's Day Off;0.016666666666666666;;;;PlayStation
CaesarIA;;;;;PlayStation
Caesars Palace;;;;;PlayStation
Cafe 0 ~The Drowned Mermaid~;;;;;PlayStation
CAFE 0: The Sleeping Beast;;;;;PlayStation
Caffeine;;;;;PlayStation
CAGE (2016);;;;;PlayStation
Cahors Sunset;0.5;;;;PlayStation
Cake Mania;5.5;;;;PlayStation
Cake Mania 2;;;;;PlayStation
Cake Mania 3;10;;;;PlayStation
Cake Mania: Main Street;;;;;PlayStation
Caketomino;;;;;PlayStation
Cal Ripken Jr. Baseball;;;;;PlayStation
Caladrius;0.6666666666666666;;;;PlayStation
Caladrius Blaze;1;;;;PlayStation
Calcu-Late;0.6833333333333333;;;;PlayStation
Calculords;;;;;PlayStation
Calendula;0.8166666666666667;;;;PlayStation
Caliber .50;;;;;PlayStation
Calibre 10 Racing Series;;;;;PlayStation
California Games;2;;;;PlayStation
California Games II;0.3333333333333333;;;;PlayStation
California Gold Rush;;;;;PlayStation
California Speed;;;;;PlayStation
Californium;2.5;;;;PlayStation
Caligo;1.5;;;;PlayStation
Call of Atlantis;;;;;PlayStation
Call of Cthulhu: Dark Corners of the Earth;12;;;;PlayStation
Call of Cthulhu: Prisoner of Ice;4;;;;PlayStation
Call of Cthulhu: Shadow of the Comet;6;;;;PlayStation
Call of Cthulhu: The Wasted Land;9;;;;PlayStation
Call of Duty;7.5;;;;PlayStation
Call of Duty 2;8.5;;;;PlayStation
Call of Duty 2: Big Red One;7.5;;;;PlayStation
Call of Duty 3;8;;;;PlayStation
Call of Duty 4: Modern Warfare;7;;;;PlayStation
Call of Duty Classic;8.5;;;;PlayStation
Call of Duty: Advanced Warfare;7;;;;PlayStation
Call of Duty: Advanced Warfare - Ascendance;;;;;PlayStation
Call of Duty: Advanced Warfare - Havoc;;;;;PlayStation
Call of Duty: Advanced Warfare - Reckoning;;;;;PlayStation
Call of Duty: Advanced Warfare - Supremacy;;;;;PlayStation
Call of Duty: Black Ops;7;;;;PlayStation
Call of Duty: Black Ops II;7;;;;PlayStation
Call of Duty: Black Ops II - Apocalypse DLC;;;;;PlayStation
Call of Duty: Black Ops II - Revolution DLC;;;;;PlayStation
Call of Duty: Black Ops II - Uprising DLC;;;;;PlayStation
Call of Duty: Black Ops II - Vengeance DLC;;;;;PlayStation
Call of Duty: Black Ops III;9;;;;PlayStation
Call of Duty: Black Ops III - Awakening DLC Pack;;;;;PlayStation
Call of Duty: Black Ops III - Eclipse DLC Pack;;;;;PlayStation
Call of Duty: Black Ops: Declassified;1.5;;;;PlayStation
Call of Duty: Finest Hour;7;;;;PlayStation
Call of Duty: Ghosts;6;;;;PlayStation
Call of Duty: Heroes;;;;;PlayStation
Call of Duty: Infinite Warfare;7;;;;PlayStation
Call of Duty: Modern Warfare - Mobilized;7;;;;PlayStation
Call of Duty: Modern Warfare - Reflex Edition;6.5;;;;PlayStation
Call of Duty: Modern Warfare - Remastered;6;;;;PlayStation
Call of Duty: Modern Warfare 2;6.5;;;;PlayStation
Call of Duty: Modern Warfare 3;6;;;;PlayStation
Call of Duty: Modern Warfare 3 - Collection 1 DLC;;;;;PlayStation
Call of Duty: Modern Warfare 3 - Collection 2 DLC;;;;;PlayStation
Call of Duty: Modern Warfare 3 - Collection 3 DLC;;;;;PlayStation
Call of Duty: Modern Warfare 3 - Defiance;5.5;;;;PlayStation
Call of Duty: Roads to Victory;5;;;;PlayStation
Call of Duty: Strike Team;;;;;PlayStation
Call of Duty: United Offensive;5;;;;PlayStation
Call of Duty: World at War;8;;;;PlayStation
Call of Duty: World at War - Final Fronts;5;;;;PlayStation
Call of Duty: WWII;;;;;PlayStation
Call of Juarez;8;;;;PlayStation
Call of Juarez: Bound in Blood;8;;;;PlayStation
Call of Juarez: Gunslinger;5;;;;PlayStation
Call of Juarez: The Cartel;7;;;;PlayStation
Call of the Mighty Warriors;;;;;PlayStation
Call of the Ninja!;;;;;PlayStation
Call of Tomsk-7;;;;;PlayStation
Call to 10;0.9;;;;PlayStation
Call to Arms;;;;;PlayStation
Call to Power II;;;;;PlayStation
Calling;9;;;;PlayStation
Calling All Cars!;3;;;;PlayStation
Cally's Caves 3;6;;;;PlayStation
Cally's Trials;4.5;;;;PlayStation
Calm Down, Stalin;;;;;PlayStation
Calm Waters;;;;;PlayStation
Calvino Noir;3.5;;;;PlayStation
Cameltry;;;;;PlayStation
Camera Obscura;5;;;;PlayStation
Camp Sunshine;;;;;PlayStation
Campaign Clicker;;;;;PlayStation
Campus Notes: Forget Me Not;;;;;PlayStation
Can You Escape;2;;;;PlayStation
Can You Escape 2;;;;;PlayStation
Can You Escape 5;;;;;PlayStation
Can't Drive This;;;;;PlayStation
Canabalt;0.55;;;;PlayStation
Candle;8.5;;;;PlayStation
Candlelight;;;;;PlayStation
Candleman;;;;;PlayStation
Candles;0.25;;;;PlayStation
Candy Blast;;;;;PlayStation
Candy Box 2;2;;;;PlayStation
Candy Box!;;;;;PlayStation
Candy Crush Saga;;;;;PlayStation
Candy Crush Soda Saga;;;;;PlayStation
Candy Kingdom;;;;;PlayStation
Candy Smash VR;;;;;PlayStation
Candy Thieves - Tale of Gnomes;;;;;PlayStation
Cannon Brawl;2;;;;PlayStation
Cannon Fodder;3;;;;PlayStation
Cannon Fodder 2;;;;;PlayStation
Cannon Fodder 3;10;;;;PlayStation
Cannon Spike;6;;;;PlayStation
Cannons Defenders;;;;;PlayStation
Cannons Lasers Rockets;;;;;PlayStation
Canvaleon;8;;;;PlayStation
Canvas The Gallery;;;;;PlayStation
Canyon Bomber;;;;;PlayStation
Canyon Capers;8.5;;;;PlayStation
Capcom Arcade Cabinet;;;;;PlayStation
Capcom Classics Collection - Volume 1;;;;;PlayStation
Capcom Classics Collection - Volume 2;;;;;PlayStation
Capcom Classics Collection Reloaded;;;;;PlayStation
Capcom Classics Collection Remixed;;;;;PlayStation
Capcom Classics Mini-Mix;;;;;PlayStation
Capcom Fighting Evolution;4.5;;;;PlayStation
Capcom Puzzle World;;;;;PlayStation
Capcom Sports Club;;;;;PlayStation
Capcom vs. SNK 2 EO;0.7166666666666667;;;;PlayStation
Capcom vs. SNK 2: Mark of the Millennium 2001;1;;;;PlayStation
Capcom vs. SNK: Millennium Fight 2000;0.3333333333333333;;;;PlayStation
Capcom vs. SNK: Millennium Fight 2000 Pro;0.4166666666666667;;;;PlayStation
Capitalism;;;;;PlayStation
Capitalism II;;;;;PlayStation
Capitalism Plus;;;;;PlayStation
Capsized;3.5;;;;PlayStation
Capsule;1.5;;;;PlayStation
Capsule Force;;;;;PlayStation
Capt'n Havoc;3;;;;PlayStation
Captain America and The Avengers;1.5;;;;PlayStation
Captain America: Super Soldier;6;;;;PlayStation
Captain Blood;;;;;PlayStation
Captain Commando;0.75;;;;PlayStation
Captain Curve's Intergalactic Space Adventure;;;;;PlayStation
Captain Forever;;;;;PlayStation
Captain Forever Remix;;;;;PlayStation
Captain Kaon;;;;;PlayStation
Captain Lycop: Invasion of the Heters;;;;;PlayStation
Captain Morgane and the Golden Turtle;7;;;;PlayStation
Captain Planet and The Planeteers;;;;;PlayStation
Captain Quazar;;;;;PlayStation
Captain Rainbow;;;;;PlayStation
Captain Scarlet;;;;;PlayStation
Captain Silver;;;;;PlayStation
Captain Skyhawk;2.5;;;;PlayStation
Captain Toad: Treasure Tracker;7;;;;PlayStation
Captain Tsubasa;;;;;PlayStation
Captain Tsubasa 3: Koutei no Chousen;9;;;;PlayStation
Captain Tsubasa J;;;;;PlayStation
Captain Tsubasa J: Get In The Tomorrow;;;;;PlayStation
Captain Tsubasa Vol. II: Super Striker;15.5;;;;PlayStation
Captain Tsubasa: Aratanaru Densetsu Joshou;;;;;PlayStation
Captive;;;;;PlayStation
Captivity (2016);;;;;PlayStation
Car Battler Joe;14;;;;PlayStation
Car Mechanic Manager;;;;;PlayStation
Car Mechanic Simulator 2014;10;;;;PlayStation
Car Mechanic Simulator 2015;6;;;;PlayStation
Car Mechanic Simulator 2018;;;;;PlayStation
Car Washer: Summer of the Ninja;;;;;PlayStation
Caravan;9;;;;PlayStation
Caravanserail;0.6666666666666666;;;;PlayStation
Carcassonne;3.5;;;;PlayStation
Carcassonne (2011);0.3333333333333333;;;;PlayStation
Card City Nights;10;;;;PlayStation
Card Crawl;;;;;PlayStation
Card Dungeon;;;;;PlayStation
Card Hunter;;;;;PlayStation
Cardfight!! Vanguard G: Stride to Victory!!;;;;;PlayStation
Cardfight!! Vanguard: Lock on Victory!!;;;;;PlayStation
Cardfight!! Vanguard: Ride to Victory!!;;;;;PlayStation
Cardinal Quest;1;;;;PlayStation
Cardinal Quest II;4;;;;PlayStation
Cardinal Syn;5;;;;PlayStation
Cards and Castles;;;;;PlayStation
Cards of Cthulhu;;;;;PlayStation
Caretaker Sacrifice;;;;;PlayStation
Cargo 3;;;;;PlayStation
Cargo Commander;12;;;;PlayStation
Cargo Cult: Shoot'n'Loot VR;;;;;PlayStation
Cargo! - The Quest for Gravity;6.5;;;;PlayStation
Caribbean Odyssey;;;;;PlayStation
Caribbean!;;;;;PlayStation
Carmageddon;11;;;;PlayStation
Carmageddon 64;;;;;PlayStation
Carmageddon II: Carpocalypse Now;9.5;;;;PlayStation
Carmageddon TDR 2000;12;;;;PlayStation
Carmageddon: Max Damage;14;;;;PlayStation
Carmageddon: Max Pack;;;;;PlayStation
Carmageddon: Reincarnation;18;;;;PlayStation
Carmageddon: Splat Pack;;;;;PlayStation
Carmen Sandiego: The Secret of the Stolen Drums;8.5;;;;PlayStation
Carnage Heart;;;;;PlayStation
Carnage Heart EXA;;;;;PlayStation
Carnage Racing;;;;;PlayStation
CarnEvil;0.7166666666666667;;;;PlayStation
Carnival;;;;;PlayStation
Carnival Games;0.75;;;;PlayStation
Carnival Games VR;;;;;PlayStation
Carnival Island;;;;;PlayStation
Carnivores;;;;;PlayStation
Carnivores 2;;;;;PlayStation
Carnivores: Dinosaur Hunter Reborn;1.5;;;;PlayStation
Caromble!;;;;;PlayStation
Carp Fishing Simulator;;;;;PlayStation
Carpe Diem;0.25;;;;PlayStation
Carrie's Order Up;;;;;PlayStation
Carrier;10;;;;PlayStation
Carrier Air Wing;;;;;PlayStation
Carrier Command;;;;;PlayStation
Carrier Command: Gaea Mission;15;;;;PlayStation
Carrier Deck;;;;;PlayStation
Cars (2006);6;;;;PlayStation
Cars 2;5;;;;PlayStation
Cars 3: Driven to Win;5.5;;;;PlayStation
Cars: Mater-National Championship;4;;;;PlayStation
Cars: Race-O-Rama;4.5;;;;PlayStation
Cars: Radiator Springs Adventures;3;;;;PlayStation
Cars: Toon - Mater's Tall Tales;;;;;PlayStation
Cart Life;4;;;;PlayStation
Cartagra ~Tsuki kurui no Yamai~;;;;;PlayStation
Carte Blanche: First Episode - For a Fistful of Teeth;;;;;PlayStation
Cartesian;;;;;PlayStation
Carton;;;;;PlayStation
Cartoon Network Racing;;;;;PlayStation
Cartoon Network Speedway;0.9333333333333333;;;;PlayStation
Cartoon Network: Battle Crashers;3.5;;;;PlayStation
Cartoon Network: Punch Time Explosion;2.5;;;;PlayStation
Carwash Tycoon;0.3333333333333333;;;;PlayStation
Case #8;1;;;;PlayStation
CASE: Animatronics;;;;;PlayStation
Casey Powell Lacrosse 16;;;;;PlayStation
Cash Guns Chaos;;;;;PlayStation
Cashtronauts;;;;;PlayStation
Casino Kid;;;;;PlayStation
Casino Noir;;;;;PlayStation
Casper;;;;;PlayStation
Casper: Friends Around the World;;;;;PlayStation
Casper: Spirit Dimensions;5;;;;PlayStation
Cast of the Seven Godsends;;;;;PlayStation
Castaway Paradise;;;;;PlayStation
Castelian;;;;;PlayStation
Caster;2;;;;PlayStation
Castle (2015);;;;;PlayStation
Castle Chaos;;;;;PlayStation
Castle Clash;12.5;;;;PlayStation
Castle Clicker;;;;;PlayStation
Castle Crashers;7;;;;PlayStation
Castle Doombad;;;;;PlayStation
Castle Dracula;;;;;PlayStation
Castle Fantasia;;;;;PlayStation
Castle in the Darkness;6;;;;PlayStation
Castle of Dr. Brain;4;;;;PlayStation
Castle of Dragon;0.5;;;;PlayStation
Castle of Illusion Starring Mickey Mouse;2;;;;PlayStation
Castle of Illusion Starring Mickey Mouse (2013);2.5;;;;PlayStation
Castle of Magic;;;;;PlayStation
Castle of No Escape;;;;;PlayStation
Castle of no Escape 2;;;;;PlayStation
Castle of Shikigami III;0.3333333333333333;;;;PlayStation
Castle of the Winds;;;;;PlayStation
Castle Shikigami 2;0.6833333333333333;;;;PlayStation
Castle Story;;;;;PlayStation
Castle Torgeath: Descent into Darkness;;;;;PlayStation
Castle Wars VR;;;;;PlayStation
Castle Werewolf;2.5;;;;PlayStation
Castle Wolfenstein;2.5;;;;PlayStation
Castle: Never Judge a Book by Its Cover;;;;;PlayStation
CastleAbra;;;;;PlayStation
CastleMiner Z;11.5;;;;PlayStation
Castlequest;1.5;;;;PlayStation
Castles (1992);16;;;;PlayStation
Castles (2015);1.5;;;;PlayStation
Castles II: Siege and Conquest;8;;;;PlayStation
Castles in the Sky;0.25;;;;PlayStation
CastleStorm;7;;;;PlayStation
Castlevania;3;;;;PlayStation
Castlevania (Nintendo 64);10;;;;PlayStation
Castlevania Chronicles;3;;;;PlayStation
Castlevania II: Belmont's Revenge;1.5;;;;PlayStation
Castlevania II: Simon's Quest;4;;;;PlayStation
Castlevania III: Dracula's Curse;3.5;;;;PlayStation
Castlevania Judgment;7;;;;PlayStation
Castlevania Legends;1.5;;;;PlayStation
Castlevania Remix;;;;;PlayStation
Castlevania Special: I'm Kid Dracula!;1;;;;PlayStation
Castlevania: Aria of Sorrow;7.5;;;;PlayStation
Castlevania: Bloodlines;2;;;;PlayStation
Castlevania: Circle of the Moon;10;;;;PlayStation
Castlevania: Curse of Darkness;14;;;;PlayStation
Castlevania: Dawn of Sorrow;11;;;;PlayStation
Castlevania: Double Pack;;;;;PlayStation
Castlevania: Dracula X;3;;;;PlayStation
Castlevania: Harmony of Despair;10;;;;PlayStation
Castlevania: Harmony of Dissonance;8;;;;PlayStation
Castlevania: Lament of Innocence;8.5;;;;PlayStation
Castlevania: Legacy of Darkness;16;;;;PlayStation
Castlevania: Lords of Shadow;18;;;;PlayStation
Castlevania: Lords of Shadow - Mirror of Fate;9;;;;PlayStation
Castlevania: Lords of Shadow - Mirror of Fate HD;8;;;;PlayStation
Castlevania: Lords of Shadow - Resurrection DLC;2;;;;PlayStation
Castlevania: Lords of Shadow - Reverie DLC;2;;;;PlayStation
Castlevania: Lords of Shadow - Ultimate Edition;19;;;;PlayStation
Castlevania: Lords of Shadow 2;15.5;;;;PlayStation
Castlevania: Lords of Shadow 2 - Revelations DLC;2.5;;;;PlayStation
Castlevania: Order of Ecclesia;11;;;;PlayStation
Castlevania: Order of Shadows;1;;;;PlayStation
Castlevania: Portrait of Ruin;10.5;;;;PlayStation
Castlevania: Rondo of Blood;3.5;;;;PlayStation
Castlevania: Symphony of the Night;8.5;;;;PlayStation
Castlevania: The Adventure;1.5;;;;PlayStation
Castlevania: The Adventure ReBirth;5;;;;PlayStation
Castlevania: The Dracula X Chronicles;7;;;;PlayStation
Castrol Honda Superbike 2000;;;;;PlayStation
Cat Girl Without Salad: Amuse-Bouche;1;;;;PlayStation
Cat Goes Fishing;;;;;PlayStation
Cat Goes Platform;;;;;PlayStation
CAT Interstellar;1;;;;PlayStation
Cat on a Diet;;;;;PlayStation
Cat or Bread?;;;;;PlayStation
Cat Planet;;;;;PlayStation
Cat Quest;8.5;;;;PlayStation
Cat Survival;;;;;PlayStation
Cataclysm: Dark Days Ahead;;;;;PlayStation
Catacomb;;;;;PlayStation
Catacomb 3-D;3;;;;PlayStation
Catacomb Abyss;3;;;;PlayStation
Catacomb Apocalypse;;;;;PlayStation
Catacomb Armageddon;;;;;PlayStation
Catacomb Explorers;;;;;PlayStation
Catacomb II;;;;;PlayStation
Catacomb Kids;;;;;PlayStation
Catacomb Snatch;;;;;PlayStation
Catacombs of the Undercity;;;;;PlayStation
Cataegis: The White Wind;;;;;PlayStation
Catan (2005);;;;;PlayStation
Catan (2008);;;;;PlayStation
Catan Universe;;;;;PlayStation
Catan: Creator's Edition;16;;;;PlayStation
Catch a Falling Star;;;;;PlayStation
Catch Canvas;2;;;;PlayStation
Catch Me;;;;;PlayStation
Cate West: The Vanishing Files;7;;;;PlayStation
Catechumen;4;;;;PlayStation
Caterpillar Construction Zone;;;;;PlayStation
Catherine;13.5;;;;PlayStation
Catlateral Damage;1.5;;;;PlayStation
Catmouth Island: Episode 1;;;;;PlayStation
Catorize;;;;;PlayStation
Catrap;;;;;PlayStation
Cats are Liquid;;;;;PlayStation
CATS! (2016);;;;;PlayStation
Catwoman;6;;;;PlayStation
Catz;1.5;;;;PlayStation
Causality;0.3;;;;PlayStation
Causality 2;0.25;;;;PlayStation
Causality 3;0.31666666666666665;;;;PlayStation
Causality 4;0.43333333333333335;;;;PlayStation
Cause of Death: Can you Catch the Killer?;56;;;;PlayStation
Cave Coaster;;;;;PlayStation
Cave Fighter;;;;;PlayStation
Cave Noire;;;;;PlayStation
