title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Railroad Tycoon 2: Platinum;63.5;;;;PlayStation
Railroad Tycoon 3;26;;;;PlayStation
RailWorks 3: Train Simulator 2012;20;;;;PlayStation
Raimais;;;;;PlayStation
Rain (2013);3.5;;;;PlayStation
Rain Blood Chronicles: Mirage;7;;;;PlayStation
Rain Drops;;;;;PlayStation
Rain World;20;;;;PlayStation
Rainbow Hero;;;;;PlayStation
Rainbow Islands Evolution;;;;;PlayStation
Rainbow Islands Revolution;;;;;PlayStation
Rainbow Islands: Putty's Party;;;;;PlayStation
Rainbow Islands: The Story of Bubble Bobble 2;9;;;;PlayStation
Rainbow Moon;71;;;;PlayStation
Rainbow Rage Squad;;;;;PlayStation
Rainbow Web;4.5;;;;PlayStation
Rainbow Web 2;5;;;;PlayStation
Raindrop;;;;;PlayStation
Raining Blobs;1;;;;PlayStation
Raise Your Own Clone;;;;;PlayStation
Rake;4;;;;PlayStation
Rakion;;;;;PlayStation
Rakuen;7.5;;;;PlayStation
Rakugaki Showtime;0.6333333333333333;;;;PlayStation
Rakugakids;;;;;PlayStation
Rallisport Challenge;8;;;;PlayStation
Rallisport Challenge 2;;;;;PlayStation
Rally Copters;;;;;PlayStation
Rally Cross;;;;;PlayStation
Rally Cross 2;;;;;PlayStation
Rally de Africa;6;;;;PlayStation
Rally Fusion: Race of Champions;;;;;PlayStation
Rally Trophy;3.5;;;;PlayStation
RAM BOE;;;;;PlayStation
Ram Racing;;;;;PlayStation
Rama;10.5;;;;PlayStation
Rambo (1988);2.5;;;;PlayStation
Rambo III;0.9333333333333333;;;;PlayStation
Rambo: First Blood Part II;0.5;;;;PlayStation
Rambo: The Video Game;3.5;;;;PlayStation
Rammheart;;;;;PlayStation
Rampage;3;;;;PlayStation
Rampage 2: Universal Tour;5;;;;PlayStation
Rampage Knights;3.5;;;;PlayStation
Rampage Through Time;3;;;;PlayStation
Rampage World Tour;3.5;;;;PlayStation
Rampage: Total Destruction;5;;;;PlayStation
Rampart;3;;;;PlayStation
Rance VI;50;;;;PlayStation
Randal's Monday;13.5;;;;PlayStation
Random Access Murder;;;;;PlayStation
Random Heroes;2;;;;PlayStation
Random Heroes 2;3;;;;PlayStation
Random Journey;;;;;PlayStation
Ranger of the Jungle;;;;;PlayStation
Ranger X;2.5;;;;PlayStation
Rango;4.5;;;;PlayStation
Ranko Tsukigime's Longest Day;1;;;;PlayStation
Ranma 1/2: Battle Renaissance;;;;;PlayStation
Ranma 1/2: Chougi Ranbuhen;0.9;;;;PlayStation
Ranma 1/2: Chounai Gekitouhen;;;;;PlayStation
Ranma 1/2: Hard Battle;0.48333333333333334;;;;PlayStation
Rapala Fishing Frenzy 2009;;;;;PlayStation
Rapala Pro Bass Fishing 2010;;;;;PlayStation
Rapala Pro Fishing;;;;;PlayStation
Rapala: Tournament Fishing;;;;;PlayStation
RapeLay;2;;;;PlayStation
Rapid Racer;;;;;PlayStation
Rapid Reload;2;;;;PlayStation
Rapid Squirrel;;;;;PlayStation
Rappelz;;;;;PlayStation
Raptor Valley;;;;;PlayStation
Raptor: Call of the Shadows;3;;;;PlayStation
Rare Replay;;;;;PlayStation
Rascal;;;;;PlayStation
Raskulls;1.5;;;;PlayStation
Rastan;2;;;;PlayStation
Rastan Saga II;;;;;PlayStation
Rat Attack!;8;;;;PlayStation
Ratatouille;9;;;;PlayStation
Ratchet & Clank;12;;;;PlayStation
Ratchet & Clank (2016);10;;;;PlayStation
Ratchet & Clank Collection;;;;;PlayStation
Ratchet & Clank Future: A Crack in Time;10.5;;;;PlayStation
Ratchet & Clank Future: Quest for Booty;3.5;;;;PlayStation
Ratchet & Clank Future: Tools of Destruction;13;;;;PlayStation
Ratchet & Clank: All 4 One;10.5;;;;PlayStation
Ratchet & Clank: Full Frontal Assault;5;;;;PlayStation
Ratchet & Clank: Going Commando;13.5;;;;PlayStation
Ratchet & Clank: Into the Nexus;5.5;;;;PlayStation
Ratchet & Clank: Size Matters;7;;;;PlayStation
Ratchet & Clank: Up Your Arsenal;12;;;;PlayStation
Ratchet: Deadlocked;8;;;;PlayStation
Ratings War;2;;;;PlayStation
Rats: Time is running out!;;;;;PlayStation
Ratz Instagib;;;;;PlayStation
Ravaged;;;;;PlayStation
Ravaged Zombie Apocalypse;2.5;;;;PlayStation
Rave Master;3;;;;PlayStation
Rave Master: Special Attack Force!;;;;;PlayStation
Raven Squad: Operation Hidden Dagger;5.5;;;;PlayStation
Raven's Cry;;;;;PlayStation
Ravenloft: Stone Prophet;17;;;;PlayStation
Ravenloft: Strahd's Possession;14;;;;PlayStation
Ravenmark: Scourge of Estellion;;;;;PlayStation
Ravensword: Shadowlands;5.5;;;;PlayStation
Ravensword: The Fallen King;;;;;PlayStation
Raventhorne;;;;;PlayStation
Raving Rabbids: Travel in Time;;;;;PlayStation
Raw Danger!;10;;;;PlayStation
Raw Data;;;;;PlayStation
RawBots;;;;;PlayStation
Ray Bradbury's The Martian Chronicles Adventure Game;;;;;PlayStation
Ray Gigant;23.5;;;;PlayStation
Ray Tracers;;;;;PlayStation
Raycatcher;;;;;PlayStation
RayCrisis;0.48333333333333334;;;;PlayStation
RAYGUN COMMANDO VR;;;;;PlayStation
Rayman;10.5;;;;PlayStation
Rayman 2: Revolution;9.5;;;;PlayStation
Rayman 2: The Great Escape;8;;;;PlayStation
Rayman 3 (Handheld);9;;;;PlayStation
Rayman 3 HD;8.5;;;;PlayStation
Rayman 3: Hoodlum Havoc;10;;;;PlayStation
Rayman 3D;7.5;;;;PlayStation
Rayman Advance;18.5;;;;PlayStation
Rayman Adventures;4;;;;PlayStation
Rayman DS;12;;;;PlayStation
Rayman Fiesta Run;;;;;PlayStation
Rayman Forever;;;;;PlayStation
Rayman Jungle Run;3;;;;PlayStation
Rayman Legends;9.5;;;;PlayStation
Rayman M;4;;;;PlayStation
Rayman Origins;10.5;;;;PlayStation
Rayman Raving Rabbids;6;;;;PlayStation
Rayman Raving Rabbids (Handheld);;;;;PlayStation
Rayman Raving Rabbids 2;5;;;;PlayStation
Rayman Raving Rabbids: TV Party;;;;;PlayStation
Rayman Rush;;;;;PlayStation
Rayman: Hoodlums' Revenge;2.5;;;;PlayStation
RayStorm;0.9166666666666666;;;;PlayStation
Raywin;;;;;PlayStation
Rayxanber III;4;;;;PlayStation
Raze's Hell;;;;;PlayStation
Razenroth;2;;;;PlayStation
Razor2: Hidden Skies;1.5;;;;PlayStation
Razortron 2000;3.5;;;;PlayStation
RC Cars;12;;;;PlayStation
RC Helicopter;;;;;PlayStation
RC Mini Racers;;;;;PlayStation
RC Revenge;;;;;PlayStation
Re-Loaded;;;;;PlayStation
Re-Volt;8;;;;PlayStation
RE: Alistair++;;;;;PlayStation
Reach for the Sun;0.75;;;;PlayStation
Reading Blaster 2000;;;;;PlayStation
Ready 2 Rumble Boxing (Console);6;;;;PlayStation
Ready 2 Rumble Boxing: Round 2;1;;;;PlayStation
Ready, Aim, Tomatoes!;;;;;PlayStation
Reagan Gorbachev;;;;;PlayStation
Reah: Face the Unknown;;;;;PlayStation
Real Bout Fatal Fury;0.35;;;;PlayStation
Real Bout Fatal Fury 2: The Newcomers;0.35;;;;PlayStation
Real Bout Fatal Fury Special;0.25;;;;PlayStation
Real Bout Fatal Fury Special: Dominated Mind;0.5166666666666667;;;;PlayStation
Real Boxing;4.5;;;;PlayStation
Real Football 2009;;;;;PlayStation
Real Heroes: Firefighter;1;;;;PlayStation
Real Horror Stories: Ultimate Edition;0.9833333333333333;;;;PlayStation
Real Lives 2010;0.4166666666666667;;;;PlayStation
Real Racing;;;;;PlayStation
Real Racing 2;;;;;PlayStation
Real Racing 3;;;;;PlayStation
Real Steel;;;;;PlayStation
Real Warfare II: Northern Crusades;;;;;PlayStation
Real Warfare: 1242;;;;;PlayStation
Real World Racing;9.5;;;;PlayStation
Realities;;;;;PlayStation
Reality (2016);;;;;PlayStation
Reality Fighters;3.5;;;;PlayStation
Really Big Sky;5;;;;PlayStation
Realm (1996);;;;;PlayStation
Realm Grinder;;;;;PlayStation
Realm of Perpetual Guilds;;;;;PlayStation
Realm of the Mad God;;;;;PlayStation
Realms of Arkania: Blade of Destiny (1992);30;;;;PlayStation
Realms of Arkania: Blade of Destiny (2013);;;;;PlayStation
Realms of Arkania: Blade of Destiny (2013) - For the Gods DLC;;;;;PlayStation
Realms of Arkania: Blade of Destiny (2013) - Ogredeath DLC;;;;;PlayStation
Realms of Arkania: Shadows over Riva;30;;;;PlayStation
Realms of Arkania: Star Trail;30;;;;PlayStation
Realms of Chaos;1.5;;;;PlayStation
Realms of the Haunting;11;;;;PlayStation
realMyst;7;;;;PlayStation
realMyst: Masterpiece Edition;6.5;;;;PlayStation
Realpolitiks;;;;;PlayStation
RealSports Baseball;;;;;PlayStation
RealSports Boxing;0.03333333333333333;;;;PlayStation
Realsports Football;;;;;PlayStation
RealSports Tennis;;;;;PlayStation
RealSports Volleyball;;;;;PlayStation
Reaper: Tale of a Pale Swordsman;12;;;;PlayStation
Reassembly;;;;;PlayStation
Reaxxion;;;;;PlayStation
Rebel Galaxy;19.5;;;;PlayStation
Rebel Raiders: Operation Nighthawk;;;;;PlayStation
Rebelstar;;;;;PlayStation
Rebelstar: Tactical Command;35;;;;PlayStation
Rebirth of Island;;;;;PlayStation
ReBoot;;;;;PlayStation
Rebound;;;;;PlayStation
Rebuild;2;;;;PlayStation
Rebuild 2;;;;;PlayStation
Rebuild 3: Gangs of Deadsville;24;;;;PlayStation
Rec Room;;;;;PlayStation
Receiver;6;;;;PlayStation
Recettear: An Item Shop's Tale;13.5;;;;PlayStation
Reckless Racing;;;;;PlayStation
Reckless Ruckus;;;;;PlayStation
Recoil;10;;;;PlayStation
Record of Agarest War;86.5;;;;PlayStation
Record of Agarest War 2;69.5;;;;PlayStation
Record of Agarest War Zero;63.5;;;;PlayStation
Record of Lodoss War;24;;;;PlayStation
ReCore;12.5;;;;PlayStation
Recourse (2016);;;;;PlayStation
Recovery Search and Rescue Simulation;;;;;PlayStation
Recruits;;;;;PlayStation
Recursed;;;;;PlayStation
Recursion Deluxe;;;;;PlayStation
Red (2016);;;;;PlayStation
Red Alarm;;;;;PlayStation
Red Ball 4;;;;;PlayStation
Red Baron;5;;;;PlayStation
Red Baron 3D;;;;;PlayStation
Red Baron Pack;;;;;PlayStation
Red Bit Ninja;;;;;PlayStation
Red Comrades 2: For the Great Justice. Reloaded;;;;;PlayStation
Red Comrades Save the Galaxy: Reloaded;;;;;PlayStation
Red Crow Mysteries: Legion;3;;;;PlayStation
Red Crucible: Firestorm;;;;;PlayStation
RED CUBE VR;;;;;PlayStation
Red Dead Redemption;18;;;;PlayStation
Red Dead Redemption 2;;;;;PlayStation
Red Dead Redemption: Game of the Year Edition;;;;;PlayStation
Red Dead Redemption: Undead Nightmare DLC;7.5;;;;PlayStation
Red Dead Revolver;7;;;;PlayStation
Red Death;;;;;PlayStation
Red Dog: Superior Firepower;;;;;PlayStation
Red Earth;;;;;PlayStation
Red Eclipse;;;;;PlayStation
Red Faction;6;;;;PlayStation
Red Faction II;4.5;;;;PlayStation
Red Faction: Armageddon;8;;;;PlayStation
Red Faction: Armageddon - Path to War DLC;1.5;;;;PlayStation
Red Faction: Battlegrounds;1.5;;;;PlayStation
Red Faction: Guerrilla;13.5;;;;PlayStation
Red Faction: Guerrilla - Demons of the Badlands DLC;1.5;;;;PlayStation
RED Fuse: Rolling Explosive Device;;;;;PlayStation
Red Game Without A Great Name;;;;;PlayStation
Red Goblin: Cursed Forest;;;;;PlayStation
Red Goddess: Inner World;;;;;PlayStation
Red Johnson's Chronicles;;;;;PlayStation
Red Johnson's Chronicles: 1 + 2;;;;;PlayStation
Red Johnson's Chronicles: One Against All;;;;;PlayStation
Red Lake;2.5;;;;PlayStation
Red Ninja: End of Honor;11;;;;PlayStation
Red Obsidian Remnant;;;;;PlayStation
Red Ocean;4;;;;PlayStation
Red Orchestra 2: Heroes of Stalingrad;;;;;PlayStation
Red Orchestra: Ostfront 41-45;;;;;PlayStation
Red Risk;;;;;PlayStation
Red Rogue;;;;;PlayStation
Red Rope: Don't Fall Behind;;;;;PlayStation
Red Shift;;;;;PlayStation
Red Spider: Vengeance;;;;;PlayStation
Red Steel;8.5;;;;PlayStation
Red Steel 2;8;;;;PlayStation
Red Stone Online;;;;;PlayStation
Red String of Fate;1.5;;;;PlayStation
Red Trigger;0.45;;;;PlayStation
Red Zone;;;;;PlayStation
Red's Kingdom;;;;;PlayStation
Redactem;;;;;PlayStation
RedCard;;;;;PlayStation
REDCON;;;;;PlayStation
Redeemer (2017);7;;;;PlayStation
Redemption: Eternal Quest;;;;;PlayStation
Redemption: Saints And Sinners;;;;;PlayStation
Redie;6;;;;PlayStation
Redirection (2016);3;;;;PlayStation
Redline - Gang Warfare: 2066;;;;;PlayStation
Redneck Racers;;;;;PlayStation
Redneck Rampage Collection;;;;;PlayStation
Redneck Rampage Rides Again;;;;;PlayStation
Redneck Rampage: Suckin' Grits on Route 66;;;;;PlayStation
Redout;;;;;PlayStation
Redrum: Dead Diary;0.6166666666666667;;;;PlayStation
Redshift Blueshift;;;;;PlayStation
Redshirt;5;;;;PlayStation
Redswood VR;;;;;PlayStation
Redux: Dark Matters;;;;;PlayStation
REED;;;;;PlayStation
Reef Shot;;;;;PlayStation
Reel Fishing II;;;;;PlayStation
Reflecting Fate;;;;;PlayStation
Reflection of a Fallen Feather;;;;;PlayStation
Reflection of Mine;;;;;PlayStation
Reflections;;;;;PlayStation
RefleX;1;;;;PlayStation
RefRain: Prism Memories;;;;;PlayStation
Refunct;0.36666666666666664;;;;PlayStation
Regalia: Of Men and Monarchs;30;;;;PlayStation
Regency Solitaire;6.5;;;;PlayStation
Regeria Hope: Episode 1;1;;;;PlayStation
Reggie Jackson Baseball;;;;;PlayStation
Regimental Chess;;;;;PlayStation
Regular Show: Mordecai and Rigby in 8-Bit Land;3.5;;;;PlayStation
Reign of Bullets;;;;;PlayStation
Reign of Fire (Console);6;;;;PlayStation
Reign of Kings;;;;;PlayStation
Reign: Conflict of Nations;;;;;PlayStation
Reigning Cats;;;;;PlayStation
ReignMaker;8;;;;PlayStation
Reigns;4;;;;PlayStation
Rekoil;;;;;PlayStation
Relativity Wars;;;;;PlayStation
Relax Walk VR;;;;;PlayStation
Relaxation Balls;;;;;PlayStation
Relic Alone;;;;;PlayStation
Relic Hunters Zero;3.5;;;;PlayStation
Relica Online RPG;;;;;PlayStation
Relive;2.5;;;;PlayStation
Reload (2010);;;;;PlayStation
ReLoaded;;;;;PlayStation
Remember 11: The Age of Infinity;20;;;;PlayStation
Remember Me;9.5;;;;PlayStation
Rememoried;2.5;;;;PlayStation
Remnants of a Beautiful Day;;;;;PlayStation
Remnants of Isolation;3.5;;;;PlayStation
Remote Control;0.2833333333333333;;;;PlayStation
Ren and Stimpy: Space Cadet Adventures;0.55;;;;PlayStation
Renaissance Heroes;;;;;PlayStation
Rencounter;;;;;PlayStation
Rendering Ranger: R2;2;;;;PlayStation
Renegade;0.35;;;;PlayStation
Renegade Grounds: Episode 1;;;;;PlayStation
Renegade Ops;5;;;;PlayStation
Renegade Ops: Coldstrike DLC;1;;;;PlayStation
Renegade Racing;;;;;PlayStation
Renga Samurai Shogun!;;;;;PlayStation
Rengoku II: The Stairway to H.E.A.V.E.N.;13;;;;PlayStation
Rengoku: The Tower of Purgatory;4;;;;PlayStation
Renoir;6.5;;;;PlayStation
Renowned Explorers: International Society;5.5;;;;PlayStation
Rent A Hero (1999);;;;;PlayStation
Rent-A-Hero (1991);;;;;PlayStation
Reperfection: Volume 1;;;;;PlayStation
RePete;2.5;;;;PlayStation
Replay: VHS is not dead;;;;;PlayStation
Replica;1;;;;PlayStation
Replica Island;;;;;PlayStation
Reprisal;5;;;;PlayStation
Reprisal Universe;;;;;PlayStation
Reptilian Rebellion;;;;;PlayStation
Reptilians Must Die!;;;;;PlayStation
Republic: The Revolution;;;;;PlayStation
Republique;9;;;;PlayStation
Republique: Episode 1 - Exordium;2;;;;PlayStation
Republique: Episode 2 - Metamorphosis;2.5;;;;PlayStation
Republique: Episode 3 - Ones & Zeroes;2;;;;PlayStation
Republique: Episode 4 - God's Acre;;;;;PlayStation
Republique: Episode 5 - Terminus;;;;;PlayStation
Repulsanoid;;;;;PlayStation
Requiem: Avenging Angel;8.5;;;;PlayStation
Requiem: Rise of the Reaver;;;;;PlayStation
RESCUE 2: Everyday Heroes;;;;;PlayStation
Rescue at Rigel;0.45;;;;PlayStation
Rescue Bear Operation;;;;;PlayStation
Rescue Love Revenge;;;;;PlayStation
Rescue Lucy;;;;;PlayStation
Rescue Mission;;;;;PlayStation
Rescue on Fractalus!;;;;;PlayStation
Rescue Shot;;;;;PlayStation
Rescue Team;5;;;;PlayStation
Rescue Team 2;;;;;PlayStation
Rescue Team 3;;;;;PlayStation
Rescue Team 5;7;;;;PlayStation
Rescue Team 7;;;;;PlayStation
Rescue the Great Demon 2;;;;;PlayStation
Rescue Your Chickens;;;;;PlayStation
Rescue: Everyday Heroes;4.5;;;;PlayStation
Rescue: The Embassy Mission;0.5;;;;PlayStation
Reservoir Dogs;3.5;;;;PlayStation
Reservoir Dogs: Bloody Days;;;;;PlayStation
Reset 1-1;;;;;PlayStation
Reset Generation;;;;;PlayStation
Resette's Prescription: Book of Memory, Swaying Scale;;;;;PlayStation
Resident Evil;6.5;;;;PlayStation
Resident Evil (2002);11;;;;PlayStation
Resident Evil 2;5.5;;;;PlayStation
Resident Evil 3: Nemesis;6.5;;;;PlayStation
Resident Evil 4;16;;;;PlayStation
Resident Evil 5;12;;;;PlayStation
Resident Evil 5: Desperate Escape DLC;1;;;;PlayStation
Resident Evil 5: Lost In Nightmares DLC;1;;;;PlayStation
Resident Evil 6;22;;;;PlayStation
Resident Evil 7 Teaser: Beginning Hour;0.5;;;;PlayStation
Resident Evil 7: Biohazard;9;;;;PlayStation
Resident Evil 7: Biohazard - Banned Footage Vol. 1;;;;;PlayStation
Resident Evil 7: Biohazard - Banned Footage Vol. 2;;;;;PlayStation
Resident Evil 7: Biohazard - End of Zoe;;;;;PlayStation
Resident Evil 7: Biohazard - Not a Hero;;;;;PlayStation
Resident Evil Code: Veronica;11.5;;;;PlayStation
Resident Evil Code: Veronica X;12;;;;PlayStation
Resident Evil Gaiden;4.5;;;;PlayStation
Resident Evil Outbreak;11;;;;PlayStation
Resident Evil Outbreak File 2;10.5;;;;PlayStation
Resident Evil Zero;11.5;;;;PlayStation
Resident Evil Zero: HD Remaster;9;;;;PlayStation
Resident Evil: Dead Aim;3.5;;;;PlayStation
Resident Evil: Deadly Silence;6;;;;PlayStation
Resident Evil: Director's Cut;6.5;;;;PlayStation
Resident Evil: HD Remaster;10.5;;;;PlayStation
Resident Evil: Operation Raccoon City;6;;;;PlayStation
Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 1;1;;;;PlayStation
Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 2;;;;;PlayStation
Resident Evil: Origins Collection;;;;;PlayStation
Resident Evil: Revelations;9;;;;PlayStation
Resident Evil: Revelations 2;10;;;;PlayStation
Resident Evil: Revelations 2 - Episode 1;2;;;;PlayStation
Resident Evil: Revelations 2 - Episode 2;2.5;;;;PlayStation
Resident Evil: Revelations 2 - Episode 3;3;;;;PlayStation
Resident Evil: Revelations 2 - Episode 4;2;;;;PlayStation
Resident Evil: Revelations 2 - Little Miss;0.7;;;;PlayStation
Resident Evil: Revelations 2 - The Struggle;0.6833333333333333;;;;PlayStation
Resident Evil: Survivor;2;;;;PlayStation
Resident Evil: Survivor 2 - Code: Veronica;1;;;;PlayStation
Resident Evil: The Darkside Chronicles;8.5;;;;PlayStation
Resident Evil: The Mercenaries 3D;6;;;;PlayStation
Resident Evil: The Umbrella Chronicles;7.5;;;;PlayStation
Residue: Final Cut;2.5;;;;PlayStation
Resilience: Wave Survival;;;;;PlayStation
Resin;;;;;PlayStation
Resistance 2;10;;;;PlayStation
Resistance 3;8;;;;PlayStation
Resistance: Burning Skies;6;;;;PlayStation
Resistance: Fall of Man;12;;;;PlayStation
Resistance: Retribution;10.5;;;;PlayStation
Resogun;2;;;;PlayStation
Resogun: Heroes DLC;;;;;PlayStation
Resonance;8;;;;PlayStation
Resonance of Fate;50.5;;;;PlayStation
Respawn Man;0.65;;;;PlayStation
ResQ;;;;;PlayStation
Rest House;;;;;PlayStation
Rest In Peace;0.2833333333333333;;;;PlayStation
Restaurant Empire;44;;;;PlayStation
Restaurant Empire II;;;;;PlayStation
Restricted Area;;;;;PlayStation
Retaliation;;;;;PlayStation
Retention;0.25;;;;PlayStation
ReThink;;;;;PlayStation
Retro;0.25;;;;PlayStation
Retro Atari Classics;;;;;PlayStation
Retro City Rampage;6;;;;PlayStation
Retro City Rampage DX;5.5;;;;PlayStation
Retro Football Boss;;;;;PlayStation
Retro Game Challenge;10.5;;;;PlayStation
Retro Game Challenge 2;;;;;PlayStation
Retro Game Crunch;5.5;;;;PlayStation
Retro-Pixel Castles;;;;;PlayStation
Retro/Grade;1;;;;PlayStation
Retrobooster;;;;;PlayStation
Retrovirus;12.5;;;;PlayStation
Retsnom;;;;;PlayStation
Return Fire;;;;;PlayStation
Return NULL - Episode 1;0.7;;;;PlayStation
Return NULL - Episode 2;0.9666666666666667;;;;PlayStation
Return of the Incredible Machine: Contraptions;;;;;PlayStation
Return of the Invaders;;;;;PlayStation
Return of the Phantom;;;;;PlayStation
Return of the Triad;12;;;;PlayStation
Return to Awz;0.08333333333333333;;;;PlayStation
Return to Castle Wolfenstein;8.5;;;;PlayStation
Return to Castle Wolfenstein: Operation Resurrection;7;;;;PlayStation
Return to Castle Wolfenstein: Tides of War;9;;;;PlayStation
Return to Krondor;;;;;PlayStation
Return to Mysterious Island;5;;;;PlayStation
Return to Mysterious Island 2;8;;;;PlayStation
Return to PopoloCrois: A Story of Seasons Fairytale;16;;;;PlayStation
Return to Ringworld;4;;;;PlayStation
Return to Zork;;;;;PlayStation
Reunion;;;;;PlayStation
Reus;8;;;;PlayStation
Reveal The Deep;2;;;;PlayStation
Revelations 2012;;;;;PlayStation
Revelations: Persona;29;;;;PlayStation
Revelations: The Demon Slayer;;;;;PlayStation
Revenant;9;;;;PlayStation
Revenant Dogma;;;;;PlayStation
Revenge of Roger Rouge;;;;;PlayStation
Revenge of the 'Gator;;;;;PlayStation
Revenge of the Spirit: Rite of Resurrection;;;;;PlayStation
Revenge of the Titans;10.5;;;;PlayStation
Revenge of the Wounded Dragons;;;;;PlayStation
Revenge: Rhobar's Myth;;;;;PlayStation
Reverse Boots;0.25;;;;PlayStation
Reverse Crawl;3.5;;;;PlayStation
Reverse x Reverse;;;;;PlayStation
Reversi;;;;;PlayStation
Reversion - The Escape;1;;;;PlayStation
Reversion - The Meeting;1;;;;PlayStation
Revhead;;;;;PlayStation
Revolt;;;;;PlayStation
Revoltin' Youth;;;;;PlayStation
Revolution Ace;;;;;PlayStation
Revolution Under Siege;;;;;PlayStation
Revolution X;2;;;;PlayStation
Revolution: Virtual Playspace;;;;;PlayStation
REVOLVER360 RE:ACTOR;2;;;;PlayStation
Rewind: One Last Chance;;;;;PlayStation
Rewrite;60;;;;PlayStation
Rex Nebular and the Cosmic Gender Bender;7.5;;;;PlayStation
Rex Rocket;4;;;;PlayStation
Rexaura;3;;;;PlayStation
Rexodus: A VR Story Experience;;;;;PlayStation
Rexzilla;;;;;PlayStation
Rez;2;;;;PlayStation
Rez HD;2.5;;;;PlayStation
Rez Infinite;1.5;;;;PlayStation
rFactor;;;;;PlayStation
rFactor 2;;;;;PlayStation
RFLEX;;;;;PlayStation
RGB Express;14.5;;;;PlayStation
Rhapsody: A Musical Adventure;9.5;;;;PlayStation
Rhem;11;;;;PlayStation
Rhiannon: Curse of the Four Branches;7;;;;PlayStation
Rhino's Rage;;;;;PlayStation
Rhythm de Run Run Run;;;;;PlayStation
Rhythm Destruction;0.9833333333333333;;;;PlayStation
Rhythm Destruction - F-777 Song Pack;;;;;PlayStation
Rhythm Heaven;5.5;;;;PlayStation
Rhythm Heaven Fever;8.5;;;;PlayStation
Rhythm Heaven Megamix;8.5;;;;PlayStation
Rhythm of Fighters;;;;;PlayStation
Rhythm Rush!;;;;;PlayStation
Rhythm Tengoku;4;;;;PlayStation
Rhythm Tengoku: The Best Plus;5.5;;;;PlayStation
Rhythm Thief & the Emperor's Treasure;7.5;;;;PlayStation
Rhythm Zone;3;;;;PlayStation
Riaaf The Spider;;;;;PlayStation
Ribbit King;;;;;PlayStation
Richard & Alice;3;;;;PlayStation
Richard and Alan's Escape from Hell;;;;;PlayStation
