title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Adventure (1982);;;;;PlayStation 2
Adventure Apes and the Mayan Mystery;;;;;PlayStation 2
Adventure Bar Labyrinth;;;;;PlayStation 2
Adventure Bar Story;58;;;;PlayStation 2
Adventure Beyond Time: Island Escape;;;;;PlayStation 2
AdVenture Capitalist;37;;;;PlayStation 2
Adventure Chronicles: The Search For Lost Treasure;3;;;;PlayStation 2
AdVenture Communist;2;;;;PlayStation 2
Adventure Construction Set;;;;;PlayStation 2
Adventure Escape: Murder Manor;;;;;PlayStation 2
Adventure in the Tower of Flight;1.5;;;;PlayStation 2
Adventure Island;0.9166666666666666;;;;PlayStation 2
Adventure Island II;2.5;;;;PlayStation 2
Adventure Island III;1.5;;;;PlayStation 2
Adventure Island IV;2;;;;PlayStation 2
Adventure Island: The Beginning;2;;;;PlayStation 2
ADventure Lib;0.5166666666666667;;;;PlayStation 2
Adventure of Poco Eco;;;;;PlayStation 2
Adventure of Tokyo Disney Sea;;;;;PlayStation 2
Adventure Park;5;;;;PlayStation 2
Adventure Pinball: Forgotten Island;;;;;PlayStation 2
Adventure Pop;;;;;PlayStation 2
Adventure Quest;;;;;PlayStation 2
Adventure Quest 3D;10;;;;PlayStation 2
Adventure Rage;;;;;PlayStation 2
Adventure Time: Artifact Checking;;;;;PlayStation 2
Adventure Time: Card Wars;;;;;PlayStation 2
Adventure Time: Explore the Dungeon Because I Don't Know!;7;;;;PlayStation 2
Adventure Time: Finn & Jake Investigations;;;;;PlayStation 2
Adventure Time: Finn and Jake's Epic Quest;2.5;;;;PlayStation 2
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!;5;;;;PlayStation 2
Adventure Time: Magic Man's Head Games;0.5;;;;PlayStation 2
Adventure Time: Rock Bandits;;;;;PlayStation 2
Adventure Time: The Secret of the Nameless Kingdom;;;;;PlayStation 2
Adventure Town;;;;;PlayStation 2
Adventure World;;;;;PlayStation 2
Adventureland;;;;;PlayStation 2
Adventurer Manager;14;;;;PlayStation 2
Adventures in the Magic Kingdom;0.6166666666666667;;;;PlayStation 2
Adventures of Abrix;;;;;PlayStation 2
Adventures of Beetlejuice: Skeletons In The Closet;;;;;PlayStation 2
Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business;1;;;;PlayStation 2
Adventures of Darwin;;;;;PlayStation 2
Adventures of Dino Riki;1.5;;;;PlayStation 2
Adventures of Fluzz;;;;;PlayStation 2
Adventures Of Kok;;;;;PlayStation 2
Adventures of Lolo;3;;;;PlayStation 2
Adventures of Lolo 2;4;;;;PlayStation 2
Adventures of Lolo 3;12.5;;;;PlayStation 2
Adventures of Mana;9.5;;;;PlayStation 2
Adventures of Max Fax: Episode 1;0.5666666666666667;;;;PlayStation 2
Adventures of Mr. Heli;;;;;PlayStation 2
Adventures Of Pip;5;;;;PlayStation 2
Adventures of Robinson Crusoe;;;;;PlayStation 2
Adventures of Tron;;;;;PlayStation 2
Adventures of Yogi Bear;1.5;;;;PlayStation 2
Adventures on the Polluted Islands;;;;;PlayStation 2
Adventures To Go!;;;;;PlayStation 2
Adventurezator: When Pigs Fly;;;;;PlayStation 2
Adventuring Gentleman;;;;;PlayStation 2
AdvertCity;4;;;;PlayStation 2
Aedis Eclipse: Generation of Chaos;;;;;PlayStation 2
Aegis (2016);;;;;PlayStation 2
Aegis Defenders;;;;;PlayStation 2
Aegis of Earth: Protonovus Assault;18;;;;PlayStation 2
Aegis Wing;2;;;;PlayStation 2
Aeon Avenger;;;;;PlayStation 2
Aeon Command;2.5;;;;PlayStation 2
Aeon Flux;8;;;;PlayStation 2
Aerannis;5.5;;;;PlayStation 2
AereA;;;;;PlayStation 2
Aerena: Clash of Champions;;;;;PlayStation 2
Aerial Destruction;;;;;PlayStation 2
Aero Elite: Combat Academy;;;;;PlayStation 2
Aero Fighters;0.95;;;;PlayStation 2
Aero Fighters 2;0.8333333333333334;;;;PlayStation 2
Aero Fighters 3;0.8333333333333334;;;;PlayStation 2
Aero Fighters Assault;4;;;;PlayStation 2
Aero Porter;4;;;;PlayStation 2
Aero Racer;;;;;PlayStation 2
Aero the Acro-Bat;4;;;;PlayStation 2
Aero the Acro-Bat 2;4.5;;;;PlayStation 2
Aero's Quest;;;;;PlayStation 2
Aerobiz;;;;;PlayStation 2
Aerobiz Supersonic;4;;;;PlayStation 2
aerofly FS;;;;;PlayStation 2
Aerofly FS 2 Flight Simulator;;;;;PlayStation 2
AeroGauge;;;;;PlayStation 2
AeroWings;;;;;PlayStation 2
AeternoBlade;;;;;PlayStation 2
Aether;0.7833333333333333;;;;PlayStation 2
Aetherion;;;;;PlayStation 2
Aetherspace;;;;;PlayStation 2
Affected Zone Tactics;;;;;PlayStation 2
Affordable Space Adventures;5;;;;PlayStation 2
Afghanistan '11;;;;;PlayStation 2
AFL Live;;;;;PlayStation 2
AFL Live 2;;;;;PlayStation 2
Afraid of Monsters;2;;;;PlayStation 2
Afrika;24;;;;PlayStation 2
Afro Samurai;7;;;;PlayStation 2
After All;;;;;PlayStation 2
After Armageddon Gaiden;;;;;PlayStation 2
After Burner;0.7833333333333333;;;;PlayStation 2
After Burner Climax;0.25;;;;PlayStation 2
After Burner II;0.5;;;;PlayStation 2
After Burner III;0.08333333333333333;;;;PlayStation 2
After Burner: Black Falcon;;;;;PlayStation 2
After Life: Story of a Father;;;;;PlayStation 2
After Reset RPG;;;;;PlayStation 2
After The End: The Harvest;;;;;PlayStation 2
After the War;;;;;PlayStation 2
Afterfall Reconquest: Episode 1;2;;;;PlayStation 2
Afterfall: InSanity;6.5;;;;PlayStation 2
AFTERGRINDER;;;;;PlayStation 2
Afterlife;;;;;PlayStation 2
Afterlife Empire;;;;;PlayStation 2
Aftermath (2010);;;;;PlayStation 2
Again: Interactive Crime Novel;10.5;;;;PlayStation 2
Agapan;;;;;PlayStation 2
Agar.io;;;;;PlayStation 2
Agarest Senki Mariage;;;;;PlayStation 2
Agatha Christie: And Then There Were None;7;;;;PlayStation 2
Agatha Christie: Evil Under the Sun;9;;;;PlayStation 2
Agatha Christie: Murder on the Orient Express;7.5;;;;PlayStation 2
Agatha Christie: The ABC Murders (2009);10;;;;PlayStation 2
Agatha Christie: The ABC Murders (2016);6.5;;;;PlayStation 2
Age of Adventure: Ali Baba and the Forty Thieves;;;;;PlayStation 2
Age of Adventure: The Return of Heracles;;;;;PlayStation 2
Age of Barbarian: Extended Cut;;;;;PlayStation 2
Age of Booty;5;;;;PlayStation 2
Age of Castles: Warlords;;;;;PlayStation 2
Age of Cavemen;;;;;PlayStation 2
Age of Conan: Rise of the Godslayer;;;;;PlayStation 2
Age of Conan: Unchained;;;;;PlayStation 2
Age of Conquest IV;;;;;PlayStation 2
Age of Empires;20.5;;;;PlayStation 2
Age of Empires II: Forgotten Empires;;;;;PlayStation 2
Age of Empires II: HD Edition;28.5;;;;PlayStation 2
Age of Empires II: HD Edition - The African Kingdoms DLC;;;;;PlayStation 2
Age of Empires II: HD Edition - The Forgotten DLC;;;;;PlayStation 2
Age of Empires II: HD Edition - The Rise of the Rajas DLC;;;;;PlayStation 2
Age of Empires II: The Age of Kings;45;;;;PlayStation 2
Age of Empires II: The Conquerors;51;;;;PlayStation 2
Age of Empires III;14;;;;PlayStation 2
Age of Empires III: Complete Collection;17;;;;PlayStation 2
Age of Empires III: The Asian Dynasties;6;;;;PlayStation 2
Age of Empires III: The WarChiefs;7.5;;;;PlayStation 2
Age of Empires Online;;;;;PlayStation 2
Age of Empires: Mythologies;;;;;PlayStation 2
Age of Empires: The Age of Kings;15.5;;;;PlayStation 2
Age of Empires: The Rise of Rome;22;;;;PlayStation 2
Age of Enigma: The Secret of the Sixth Ghost;2;;;;PlayStation 2
Age of Fear 2: The Chaos Lord;;;;;PlayStation 2
Age of Fear: The Undead King;23;;;;PlayStation 2
Age of Gladiators;19;;;;PlayStation 2
Age of Heroes: Conquest;;;;;PlayStation 2
Age of Magic;;;;;PlayStation 2
Age of Mythology;15.5;;;;PlayStation 2
Age of Mythology: Extended Edition;29;;;;PlayStation 2
Age of Mythology: The Titans;9.5;;;;PlayStation 2
Age of Pirates 2: City of Abandoned Ships;;;;;PlayStation 2
Age of Pirates: Caribbean Tales;;;;;PlayStation 2
Age of Steel: Recharge;4;;;;PlayStation 2
Age of Survival;;;;;PlayStation 2
Age of Wonders;21;;;;PlayStation 2
Age of Wonders II: The Wizard's Throne;51.5;;;;PlayStation 2
Age of Wonders III;29;;;;PlayStation 2
Age of Wonders III: Eternal Lords Expansion;;;;;PlayStation 2
Age of Wonders: Shadow Magic;32;;;;PlayStation 2
Age of Wushu;;;;;PlayStation 2
Age of Zombies;2;;;;PlayStation 2
Agent Awesome;2.5;;;;PlayStation 2
Agent Hugo;;;;;PlayStation 2
Agent Hugo: Roborumble;2;;;;PlayStation 2
Agent Walker: Secret Journey;2.5;;;;PlayStation 2
Agents of Mayhem;19.5;;;;PlayStation 2
Aggression: Europe Under Fire;;;;;PlayStation 2
Aggressive Inline;2.5;;;;PlayStation 2
Aggressors of Dark Kombat;0.25;;;;PlayStation 2
Agile Warrior F-111X;;;;;PlayStation 2
AGON: The Lost Sword of Toledo;7;;;;PlayStation 2
AGON: The Mysterious Codex;5;;;;PlayStation 2
Agony;1.5;;;;PlayStation 2
Agricultural Simulator 2011;;;;;PlayStation 2
Agricultural Simulator 2012;;;;;PlayStation 2
Agricultural Simulator 2013;;;;;PlayStation 2
Agricultural Simulator: Historical Farming;;;;;PlayStation 2
Ahnayro: The Dream World;;;;;PlayStation 2
Ahriman's Prophecy;;;;;PlayStation 2
AI War: Fleet Command;16;;;;PlayStation 2
AI: Rampage;;;;;PlayStation 2
Aidyn Chronicles: The First Mage;;;;;PlayStation 2
Aim Hero;;;;;PlayStation 2
AIM: Artificial Intelligence Machine;;;;;PlayStation 2
Aion;;;;;PlayStation 2
AIPD: Artificial Intelligence Police Department;;;;;PlayStation 2
Air;;;;;PlayStation 2
Air Aces: Pacific;12;;;;PlayStation 2
Air Boarder 64;;;;;PlayStation 2
Air Brawl;;;;;PlayStation 2
Air Bucks;;;;;PlayStation 2
Air Buster / Aero Blasters;1.5;;;;PlayStation 2
Air Cavalry;;;;;PlayStation 2
Air Combat;3;;;;PlayStation 2
Air Conflicts: Pacific Carriers;10.5;;;;PlayStation 2
Air Conflicts: Secret Wars;7;;;;PlayStation 2
Air Conflicts: Vietnam;;;;;PlayStation 2
Air Control;;;;;PlayStation 2
Air Diver;;;;;PlayStation 2
Air Duel;;;;;PlayStation 2
Air Forte;0.4;;;;PlayStation 2
Air Fortress;;;;;PlayStation 2
Air Guardians;0.6166666666666667;;;;PlayStation 2
Air Hockey;0.4;;;;PlayStation 2
Air Mail;;;;;PlayStation 2
Air Pressure;0.08333333333333333;;;;PlayStation 2
Air Raid;;;;;PlayStation 2
Air Raiders;;;;;PlayStation 2
Air Zonk;1.5;;;;PlayStation 2
Air-Sea Battle;;;;;PlayStation 2
AiRace Xeno;;;;;PlayStation 2
AiRace: Tunnel;3;;;;PlayStation 2
AirBlade;1;;;;PlayStation 2
Airborne Assault: Red Devils Over Arnhem;;;;;PlayStation 2
Airborne Ranger;;;;;PlayStation 2
Airborne Troops: Countdown to D-Day;;;;;PlayStation 2
AirBuccaneers;;;;;PlayStation 2
Aircraft War X;;;;;PlayStation 2
Airfix Dogfighter;;;;;PlayStation 2
AirForce Delta;10;;;;PlayStation 2
AirForce Delta Storm;;;;;PlayStation 2
Airforce Delta Strike;;;;;PlayStation 2
AIRIS;;;;;PlayStation 2
Airline Tycoon;;;;;PlayStation 2
Airline Tycoon 2;;;;;PlayStation 2
Airlock;;;;;PlayStation 2
AirMech;;;;;PlayStation 2
AirMech Arena;;;;;PlayStation 2
Airon Ball;;;;;PlayStation 2
Aironauts;;;;;PlayStation 2
Airport Fire Department: The Simulation;;;;;PlayStation 2
Airport Firefighters: The Simulation;;;;;PlayStation 2
Airport Madness 4;;;;;PlayStation 2
Airport Madness: Time Machine;9;;;;PlayStation 2
Airport Madness: World Edition;;;;;PlayStation 2
Airport Mania: First Flight;;;;;PlayStation 2
Airport Simulator 2014;22;;;;PlayStation 2
Airport Simulator 2015;;;;;PlayStation 2
Airs Adventure;;;;;PlayStation 2
Airscape: The Fall of Gravity;4.5;;;;PlayStation 2
Airship Dragoon;;;;;PlayStation 2
Airships: Conquer the Skies;;;;;PlayStation 2
Airstrike HD;;;;;PlayStation 2
Airwave: I Fought the Law, and the Law One;1;;;;PlayStation 2
Airwolf;;;;;PlayStation 2
Aisle Lord;;;;;PlayStation 2
Akai Katana;0.6666666666666666;;;;PlayStation 2
Akai Katana Shin;0.5333333333333333;;;;PlayStation 2
Akalabeth: World of Doom;2.5;;;;PlayStation 2
Akane the Kunoichi;2;;;;PlayStation 2
Akaneiro: Demon Hunters;;;;;PlayStation 2
Akazukin Chacha;;;;;PlayStation 2
Akiba's Beat;40;;;;PlayStation 2
Akiba's Trip: Undead & Undressed;8.5;;;;PlayStation 2
Akihabara - Feel the Rhythm;2;;;;PlayStation 2
Akimbo: Kung-Fu Hero;;;;;PlayStation 2
Akimi Village;;;;;PlayStation 2
Akin;;;;;PlayStation 2
Akira;2;;;;PlayStation 2
Akira Psycho Ball;1.5;;;;PlayStation 2
Akuatica;;;;;PlayStation 2
Akuji the Demon;;;;;PlayStation 2
Akuji the Heartless;5.5;;;;PlayStation 2
Akuma: Demon Spawn;;;;;PlayStation 2
Akumajou Dracula X68000;6;;;;PlayStation 2
Al Emmo and the Lost Dutchman's Mine;6;;;;PlayStation 2
Al Emmo's Postcards from Anozira;3.5;;;;PlayStation 2
Al Unser Jr.'s Road to the Top;;;;;PlayStation 2
Al Unser Jr.'s Turbo Racing;;;;;PlayStation 2
Al-Qadim: The Genie's Curse;9;;;;PlayStation 2
Aladdin III;;;;;PlayStation 2
Alan Hansen's Sports Challenge;;;;;PlayStation 2
Alan Wake;11;;;;PlayStation 2
Alan Wake's American Nightmare;3.5;;;;PlayStation 2
Alan Wake: The Signal DLC;1.5;;;;PlayStation 2
Alan Wake: The Writer DLC;1.5;;;;PlayStation 2
Alarameth TD;;;;;PlayStation 2
Alarm fÃ¼r Cobra 11: Das Syndikat;;;;;PlayStation 2
Albedo: Eyes From Outer Space;3.5;;;;PlayStation 2
Albert and Otto: The Adventure Begins;2;;;;PlayStation 2
Albert Odyssey (1993);;;;;PlayStation 2
Albert Odyssey 2: Jashin no Taidou;;;;;PlayStation 2
Albert Odyssey: Legend of Eldean;34;;;;PlayStation 2
Albino Lullaby;;;;;PlayStation 2
Albino Lullaby: Episode 1;3;;;;PlayStation 2
Albino Lullaby: Episode 2;;;;;PlayStation 2
Albino Lullaby: Episode 3;;;;;PlayStation 2
Albion;34.5;;;;PlayStation 2
Alcahest;5;;;;PlayStation 2
Alcarys Complex;;;;;PlayStation 2
Alcatraz;;;;;PlayStation 2
Alcatraz: Prison Escape;3;;;;PlayStation 2
Alchemia;1;;;;PlayStation 2
Alchemist (2016);;;;;PlayStation 2
Alchemy;1;;;;PlayStation 2
Alchemy (2001);;;;;PlayStation 2
Alchemy (2010);;;;;PlayStation 2
Alchemy Mysteries: Prague Legends;2.5;;;;PlayStation 2
Alchemyland;;;;;PlayStation 2
Aldynes;;;;;PlayStation 2
Alea Jacta Est;;;;;PlayStation 2
Alekhine's Gun;12.5;;;;PlayStation 2
Alex Hunter - Lord of the Mind;4.5;;;;PlayStation 2
Alex Kidd BMX Trial;0.25;;;;PlayStation 2
Alex Kidd in Miracle World;2;;;;PlayStation 2
Alex Kidd in Shinobi World;0.75;;;;PlayStation 2
Alex Kidd in the Enchanted Castle;1.5;;;;PlayStation 2
Alex Kidd: High-Tech World;1;;;;PlayStation 2
Alex Kidd: The Lost Stars;1;;;;PlayStation 2
Alex Rider: Stormbreaker;;;;;PlayStation 2
Alex's Scar;0.8333333333333334;;;;PlayStation 2
Alexander;;;;;PlayStation 2
Alexia Crow and the Cave of Heroes;2;;;;PlayStation 2
ALF: The First Adventure;;;;;PlayStation 2
Alfa Romeo Racing Italiano;;;;;PlayStation 2
Alfaroid;;;;;PlayStation 2
Alfred Chicken;2.5;;;;PlayStation 2
Alganon;;;;;PlayStation 2
Algotica - Iteration 1;;;;;PlayStation 2
Ali Baba and the Forty Thieves;4;;;;PlayStation 2
Alias;28;;;;PlayStation 2
Alice in Wonderland (2010);10;;;;PlayStation 2
Alice in Wonderland (2010, DS);9.5;;;;PlayStation 2
Alice Mare;;;;;PlayStation 2
Alice Trapped in Wonderland;2.5;;;;PlayStation 2
Alice VR;;;;;PlayStation 2
Alice's Mom's Rescue;2.5;;;;PlayStation 2
Alice's Patchwork;12.5;;;;PlayStation 2
Alice's Patchworks 2;;;;;PlayStation 2
Alice: Madness Returns;13.5;;;;PlayStation 2
AliceMare;2;;;;PlayStation 2
Alida;;;;;PlayStation 2
Alien (1982);;;;;PlayStation 2
Alien 3;2.5;;;;PlayStation 2
Alien 3: The Gun;0.7;;;;PlayStation 2
Alien Attack In Space;;;;;PlayStation 2
Alien Blitz;;;;;PlayStation 2
Alien Breed;;;;;PlayStation 2
Alien Breed 2: Assault;5.5;;;;PlayStation 2
Alien Breed 3: Descent;5;;;;PlayStation 2
Alien Breed 3D;;;;;PlayStation 2
Alien Breed 3D II: The Killing Grounds;;;;;PlayStation 2
Alien Breed II: The Horror Continues;;;;;PlayStation 2
Alien Breed Trilogy;;;;;PlayStation 2
Alien Breed: Evolution;;;;;PlayStation 2
Alien Breed: Impact;5.5;;;;PlayStation 2
Alien Breed: Tower Assault;;;;;PlayStation 2
Alien Brigade;;;;;PlayStation 2
Alien Carnage;;;;;PlayStation 2
Alien Crush;2;;;;PlayStation 2
Alien Crush Returns;1.5;;;;PlayStation 2
Alien Front Online;;;;;PlayStation 2
Alien Hallway;2;;;;PlayStation 2
Alien Hominid;2.5;;;;PlayStation 2
Alien Hominid HD;6;;;;PlayStation 2
Alien Hostage (2016);;;;;PlayStation 2
Alien Incident;8.5;;;;PlayStation 2
Alien Invasion: Tower Defense;;;;;PlayStation 2
Alien Legacy;;;;;PlayStation 2
Alien Logic: A Skyrealms of Jorune Adventure;;;;;PlayStation 2
Alien Nations;;;;;PlayStation 2
Alien Nations 2;;;;;PlayStation 2
Alien Olympics 2044 AD;1.5;;;;PlayStation 2
Alien Quake;;;;;PlayStation 2
Alien Rage;6;;;;PlayStation 2
Alien Rampage;5.5;;;;PlayStation 2
Alien Resurrection;7;;;;PlayStation 2
Alien Robot Monsters;;;;;PlayStation 2
Alien Run;;;;;PlayStation 2
Alien Shooter;2;;;;PlayStation 2
Alien Shooter 2: Conscription;1.5;;;;PlayStation 2
Alien Shooter 2: Reloaded;5;;;;PlayStation 2
Alien Shooter TD;;;;;PlayStation 2
Alien Shooter: Revisited;2;;;;PlayStation 2
Alien Shooter: Vengeance;6;;;;PlayStation 2
Alien Soldier;2.5;;;;PlayStation 2
Alien Spidy;;;;;PlayStation 2
Alien Storm;0.9166666666666666;;;;PlayStation 2
Alien Swarm;3.5;;;;PlayStation 2
Alien Swarm: Reactive Drop;8.5;;;;PlayStation 2
Alien Syndrome;2;;;;PlayStation 2
Alien Syndrome (2007);6.5;;;;PlayStation 2
Alien Trilogy;7;;;;PlayStation 2
Alien vs Predator (Jaguar);12.5;;;;PlayStation 2
Alien vs. Predator (Arcade);1;;;;PlayStation 2
Alien vs. Predator (SNES);2;;;;PlayStation 2
Alien Zombie Death;;;;;PlayStation 2
Alien Zombie Megadeath;4;;;;PlayStation 2
Alien: Isolation;18.5;;;;PlayStation 2
Alien: Isolation - Crew Expendable;0.5333333333333333;;;;PlayStation 2
Alien: Isolation - Last Survivor;0.4166666666666667;;;;PlayStation 2
Alienation;7;;;;PlayStation 2
Alienators: Evolution Continues;5.5;;;;PlayStation 2
Aliens (1986);;;;;PlayStation 2
Aliens (1990);0.6666666666666666;;;;PlayStation 2
Aliens Go Home Run;;;;;PlayStation 2
Aliens In The Attic;;;;;PlayStation 2
Aliens versus Predator (1999);3;;;;PlayStation 2
Aliens versus Predator 2;9.5;;;;PlayStation 2
Aliens versus Predator 2: Primal Hunt;6;;;;PlayStation 2
Aliens Versus Predator Classic 2000;6;;;;PlayStation 2
Aliens Versus Predator: Extinction;12;;;;PlayStation 2
Aliens vs. Predator (2010);8.5;;;;PlayStation 2
Aliens vs. Predator: Requiem;;;;;PlayStation 2
Aliens X;;;;;PlayStation 2
Aliens: Colonial Marines;6.5;;;;PlayStation 2
Aliens: Colonial Marines - Stasis Interrupted DLC;2.5;;;;PlayStation 2
Aliens: Infestation;6;;;;PlayStation 2
Alisia Dragoon;1.5;;;;PlayStation 2
Alive 4-Ever;;;;;PlayStation 2
All Guns On Deck;;;;;PlayStation 2
All Is Dust;0.25;;;;PlayStation 2
All Kamen Rider: Rider Generation;6.5;;;;PlayStation 2
All Kamen Rider: Rider Generation 2;;;;;PlayStation 2
All My Gods;;;;;PlayStation 2
All New World of Lemmings;;;;;PlayStation 2
All Star Tennis '99;;;;;PlayStation 2
All That Matters;0.48333333333333334;;;;PlayStation 2
All the Delicate Duplicates;;;;;PlayStation 2
All The Way Down;0.45;;;;PlayStation 2
All You Can Eat;;;;;PlayStation 2
All Zombies Must Die!;8;;;;PlayStation 2
All Zombies Must Die!: Scorepocalypse;;;;;PlayStation 2
All-Pro Basketball;;;;;PlayStation 2
All-Pro Football 2K8;;;;;PlayStation 2
All-Star Baseball 2000;;;;;PlayStation 2
All-Star Baseball 2001;;;;;PlayStation 2
All-Star Baseball 2002;;;;;PlayStation 2
All-Star Baseball 2003;;;;;PlayStation 2
All-Star Slammin' D-Ball;0.43333333333333335;;;;PlayStation 2
Alley Cat;;;;;PlayStation 2
Alleyway;2.5;;;;PlayStation 2
Alliance: Future Combat;;;;;PlayStation 2
Allied General;;;;;PlayStation 2
Allods Online;;;;;PlayStation 2
ALLTYNEX Second;3.5;;;;PlayStation 2
Allumette;;;;;PlayStation 2
Almightree: The Last Dreamer;2;;;;PlayStation 2
Alone in Space;3;;;;PlayStation 2
Alone in the Dark;6;;;;PlayStation 2
Alone in the Dark (2008);8.5;;;;PlayStation 2
Alone in the Dark 2;2;;;;PlayStation 2
Alone in the Dark 3;6.5;;;;PlayStation 2
Alone in the Dark: Illumination;5;;;;PlayStation 2
Alone in the Dark: The New Nightmare;7.5;;;;PlayStation 2
Alone K.W.;;;;;PlayStation 2
Alone With You;6.5;;;;PlayStation 2
ALONE?;;;;;PlayStation 2
ALONE? - VR;;;;;PlayStation 2
Along the Edge;1.5;;;;PlayStation 2
Alpacapaca Dash;;;;;PlayStation 2
Alpages: The Five Books;;;;;PlayStation 2
Alpha Decay;;;;;PlayStation 2
Alpha Kimori: Great Doubt - Episode One;6;;;;PlayStation 2
Alpha Mission;;;;;PlayStation 2
Alpha Mission II;0.8;;;;PlayStation 2
Alpha Polaris;7;;;;PlayStation 2
Alpha Prime;5;;;;PlayStation 2
Alpha Protocol;13;;;;PlayStation 2
Alpha Runner;;;;;PlayStation 2
Alpha Storm;;;;;PlayStation 2
Alpha Version.0;;;;;PlayStation 2
Alpha Zylon;;;;;PlayStation 2
Alphabeats: Master Edition;;;;;PlayStation 2
AlphaBounce;;;;;PlayStation 2
Alphadia;;;;;PlayStation 2
Alphadia 2;;;;;PlayStation 2
Alphadia Genesis;18;;;;PlayStation 2
AlphaMan (1995);;;;;PlayStation 2
Alpine Racer 3;;;;;PlayStation 2
Alpine Ski;;;;;PlayStation 2
Alshark;;;;;PlayStation 2
Altar Guardian;;;;;PlayStation 2
Alteil: Horizons;;;;;PlayStation 2
Alter Echo;6.5;;;;PlayStation 2
Alter Ego (1986);;;;;PlayStation 2
Alter Ego (2010);8.5;;;;PlayStation 2
Alter Ego: Life Simulation;3;;;;PlayStation 2
Alter World;2;;;;PlayStation 2
Altered Beast;1.5;;;;PlayStation 2
Altered Beast: Guardian of the Realms;2;;;;PlayStation 2
Altered Destiny;;;;;PlayStation 2
Altered Space: A 3-D Alien Adventure;;;;;PlayStation 2
AlterEgo: DreamWalker;;;;;PlayStation 2
Alteric;;;;;PlayStation 2
Alternate Reality: The City;;;;;PlayStation 2
Alternate Reality: The Dungeon;;;;;PlayStation 2
Alternativa;6;;;;PlayStation 2
Altitude;;;;;PlayStation 2
Altitude0: Lower & Faster;;;;;PlayStation 2
Alto's Adventure;;;;;PlayStation 2
AltspaceVR;;;;;PlayStation 2
Alum;6;;;;PlayStation 2
Alundra;29.5;;;;PlayStation 2
Alundra 2: A New Legend Begins;18.5;;;;PlayStation 2
Alvora Tactics;;;;;PlayStation 2
Alwa's Awakening;9.5;;;;PlayStation 2
Always Remember Me;2;;;;PlayStation 2
Always Sometimes Monsters;8.5;;;;PlayStation 2
Always The Same Blue Sky...;0.6666666666666666;;;;PlayStation 2
AM2R: Return of Samus;5;;;;PlayStation 2
Amagami;;;;;PlayStation 2
Amagon;;;;;PlayStation 2
Amaranthine;;;;;PlayStation 2
aMAZE;0.75;;;;PlayStation 2
aMAZE 2;;;;;PlayStation 2
aMAZEing Adventures;2.5;;;;PlayStation 2
Amazing Adventures: Around the World;4.5;;;;PlayStation 2
Amazing Adventures: The Caribbean Secret;;;;;PlayStation 2
Amazing Adventures: The Forgotten Ruins;;;;;PlayStation 2
Amazing Adventures: The Lost Tomb;;;;;PlayStation 2
Amazing Island;6;;;;PlayStation 2
Amazing Penguin;;;;;PlayStation 2
Amazing Princess Sarah;4;;;;PlayStation 2
Amazing Tater;;;;;PlayStation 2
Amazing World;;;;;PlayStation 2
Amazing Zombie Defense;;;;;PlayStation 2
Amazon Trail II;;;;;PlayStation 2
Amazon: Guardians of Eden;3;;;;PlayStation 2
Amber Tail Adventure;;;;;PlayStation 2
AMBER: Journeys Beyond;3;;;;PlayStation 2
Ambermoon;;;;;PlayStation 2
Amberplanet;1.5;;;;PlayStation 2
Amberstar;;;;;PlayStation 2
Ambre - A Heartbreaking Kinetic Novel;;;;;PlayStation 2
Ame no Marginal: Rain Marginal;4.5;;;;PlayStation 2
Amegas;;;;;PlayStation 2
Amelie's Cafe: Holiday Spirit;;;;;PlayStation 2
America's Army;;;;;PlayStation 2
America's Army 3;;;;;PlayStation 2
America's Army: Proving Grounds;;;;;PlayStation 2
America's Army: Rise of a Soldier;;;;;PlayStation 2
America's Army: True Soldiers;;;;;PlayStation 2
America's Test Kitchen: Let's Get Cooking;;;;;PlayStation 2
American Chopper;5;;;;PlayStation 2
American Chopper 2: Full Throttle;;;;;PlayStation 2
American Conquest;15.5;;;;PlayStation 2
American Conquest: Fight Back;;;;;PlayStation 2
American Dragon: Jake Long;;;;;PlayStation 2
American Gladiators;1.5;;;;PlayStation 2
American Idol;;;;;PlayStation 2
American McGee's Alice;11.5;;;;PlayStation 2
American McGee's Grimm;;;;;PlayStation 2
American McGee's Grimm: Episode 01 - A Boy Learns What Fear Is;0.6333333333333333;;;;PlayStation 2
American McGee's Grimm: Episode 02 - Little Red Riding Hood;0.5166666666666667;;;;PlayStation 2
American McGee's Grimm: Episode 03 - The Fisherman and His Wife;0.4666666666666667;;;;PlayStation 2
American McGee's Grimm: Episode 04 - Puss in Boots;0.6833333333333333;;;;PlayStation 2
American McGee's Grimm: Episode 05 - The Girl Without Hands;0.7833333333333333;;;;PlayStation 2
American McGee's Grimm: Episode 06 - Godfather Death;0.65;;;;PlayStation 2
American McGee's Grimm: Episode 07 - The Devil and His Three Golden Hairs;0.8833333333333333;;;;PlayStation 2
American McGee's Grimm: Episode 08 - Beauty and the Beast;0.8333333333333334;;;;PlayStation 2
American McGee's Grimm: Episode 09 - The Master Thief;0.7833333333333333;;;;PlayStation 2
American McGee's Grimm: Episode 10 - The Singing Bone;0.7166666666666667;;;;PlayStation 2
