title;main_story_length;mainextra_length;completionist_length;combined_length;platform
3rd Super Robot Wars Alpha: To the End of the Galaxy;;;;;PlayStation
3rd Super Robot Wars Z: Tengoku-hen;62.5;;;;PlayStation
3Souls;2;;;;PlayStation
3SwitcheD;1.5;;;;PlayStation
3Xtreme;0.6833333333333333;;;;PlayStation
4 Elements;8.5;;;;PlayStation
4 Elements II;6;;;;PlayStation
4 Pics 1 Word;;;;;PlayStation
4 Wheel Drive;0.6666666666666666;;;;PlayStation
4 Wheel Thunder;;;;;PlayStation
4-in-1 Fun Pak;;;;;PlayStation
40 Winks;6;;;;PlayStation
400 Years;0.31666666666666665;;;;PlayStation
404Sight;0.8166666666666667;;;;PlayStation
4089: Ghost Within;;;;;PlayStation
42 All-Time Classics;;;;;PlayStation
4D Prince of Persia;;;;;PlayStation
4D Sports Boxing;;;;;PlayStation
4D Sports Tennis;;;;;PlayStation
4PM;0.43333333333333335;;;;PlayStation
4V4 Arashi Get The Goal;;;;;PlayStation
4x4 Dream Race;;;;;PlayStation
4x4 EVO 2;;;;;PlayStation
4x4 Evolution;12.5;;;;PlayStation
4x4 Hummer;7;;;;PlayStation
5 Days a Stranger;3;;;;PlayStation
5 Minutes Rage;;;;;PlayStation
50 Cent: Blood on the Sand;6;;;;PlayStation
50 Cent: Bulletproof;6;;;;PlayStation
50 years;;;;;PlayStation
500 Years: Act 1;;;;;PlayStation
5089: The Action RPG;;;;;PlayStation
6 Day Assassin;0.25;;;;PlayStation
6 Days a Sacrifice;3;;;;PlayStation
6 Degrees of Sabotage;0.08333333333333333;;;;PlayStation
60 Seconds Burger Run;0.08333333333333333;;;;PlayStation
60 Seconds Santa Run;0.25;;;;PlayStation
60 Seconds!;2;;;;PlayStation
6180 the moon;1;;;;PlayStation
64.0;;;;;PlayStation
688(I) Hunter/Killer;9.5;;;;PlayStation
69 Ways to Kill a Zombie;;;;;PlayStation
7 Blades;;;;;PlayStation
7 Days a Skeptic;3;;;;PlayStation
7 Days to Die;30;;;;PlayStation
7 Dni a 7 noci;;;;;PlayStation
7 Grand Steps, Step 1: What Ancients Begat;8;;;;PlayStation
7 Mages;;;;;PlayStation
7 Sins;10;;;;PlayStation
7 Wonders II;6;;;;PlayStation
7 Wonders of the Ancient World;7;;;;PlayStation
7 Wonders: Ancient Alien Makeover;8;;;;PlayStation
7 Wonders: Magical Mystery Tour;7;;;;PlayStation
7 Wonders: Treasures of Seven;7;;;;PlayStation
7,62 High Calibre;;;;;PlayStation
7.62mm;;;;;PlayStation
720 Degrees;;;;;PlayStation
7554;7;;;;PlayStation
7D Game;;;;;PlayStation
7th Dragon;35;;;;PlayStation
7th Dragon 2020;34;;;;PlayStation
7th Dragon 2020-II;;;;;PlayStation
7th Dragon III Code: VFD;32;;;;PlayStation
7th Legion;;;;;PlayStation
8 Ball Pool Multiplayer;;;;;PlayStation
8 Eyes;2.5;;;;PlayStation
8-Bit Adventures: The Forgotten Journey;;;;;PlayStation
8-bit Armies;;;;;PlayStation
8-Bit Armies: Arena;;;;;PlayStation
8-Bit Bayonetta;0.2833333333333333;;;;PlayStation
8-Bit Commando;0.8666666666666667;;;;PlayStation
8-bit Hordes;;;;;PlayStation
8-Bit Invaders!;25;;;;PlayStation
8-Bit Killer;;;;;PlayStation
8-bit Mario World - Desert Mario;0.08333333333333333;;;;PlayStation
80 Days;3;;;;PlayStation
80 Days: Around the World Adventure;8;;;;PlayStation
868-HACK;2;;;;PlayStation
88 Heroes;;;;;PlayStation
8Ball Allstars;;;;;PlayStation
8Bit Fiesta;2;;;;PlayStation
8BitBoy;4.5;;;;PlayStation
8BitMMO;;;;;PlayStation
8DAYS;;;;;PlayStation
8i;;;;;PlayStation
8infinity;;;;;PlayStation
9 Clues 2: The Ward;3;;;;PlayStation
9 Clues: The Secret of Serpent Creek;2.5;;;;PlayStation
9.03m;;;;;PlayStation
90 Minute Fever;;;;;PlayStation
90 Minutes;;;;;PlayStation
911 Operator;8.5;;;;PlayStation
99 Levels to Hell;8;;;;PlayStation
99 Waves to Die;;;;;PlayStation
999: Nine Hours, Nine Persons, Nine Doors;9.5;;;;PlayStation
99Vidas;2.5;;;;PlayStation
9:05;0.25;;;;PlayStation
9th Company: Roots of Terror;4;;;;PlayStation
9th Dawn;;;;;PlayStation
:the game:;0.4166666666666667;;;;PlayStation
A Bastard's Tale;;;;;PlayStation
A Bird Story;;;;;PlayStation
A Blind Legend;2;;;;PlayStation
A Box Full Of Joy;;;;;PlayStation
A Boy and His Blob;9;;;;PlayStation
A Boy and His Blob: Trouble on Blobolonia;0.8666666666666667;;;;PlayStation
A Bug's Life;5.5;;;;PlayStation
A Bug's Life (GBC);3;;;;PlayStation
A Camp in the Woods;;;;;PlayStation
A Chair in a Room: Greenwater;2;;;;PlayStation
A City Sleeps;1;;;;PlayStation
A Collection of Activision Classic Games for the Atari 2600;;;;;PlayStation
A Cosmic Forest;;;;;PlayStation
A Dark Room;3.5;;;;PlayStation
A Date in the Park;0.6166666666666667;;;;PlayStation
A Dead World's Dream;;;;;PlayStation
A Demon's Game - Episode 1;;;;;PlayStation
A Detective's Novel;1.5;;;;PlayStation
A Druid's Duel;13;;;;PlayStation
A Duck Has An Adventure;;;;;PlayStation
A Fairy Tale;;;;;PlayStation
A Family of Grave Diggers;;;;;PlayStation
A Farewell to Dragons;;;;;PlayStation
A Fistful of Gun;3;;;;PlayStation
A Flipping Good Time;;;;;PlayStation
A Foretold Affair;4;;;;PlayStation
A Game of Changes;;;;;PlayStation
A Game of Dwarves;30;;;;PlayStation
A Game of Thrones: Genesis;11.5;;;;PlayStation
A Girls Fabric Face;;;;;PlayStation
A Goddess for Free;0.7166666666666667;;;;PlayStation
A Golden Wake;5;;;;PlayStation
A Goo Adventure;;;;;PlayStation
A Good Snowman is Hard to Build;1.5;;;;PlayStation
A Grande Bagunca Espacial - The Big Space Mess;;;;;PlayStation
A Hat in Time;8;;;;PlayStation
A Healer Only Lives Twice;3;;;;PlayStation
A Hole New World;;;;;PlayStation
A House of Many Doors;20;;;;PlayStation
A Jax;;;;;PlayStation
A Kappa's Trail;6;;;;PlayStation
A King's Tale: Final Fantasy XV;1.5;;;;PlayStation
A Kingdom for Keflings;6;;;;PlayStation
A Kiss for the Petals: Remembering How We Met;;;;;PlayStation
A Land Fit For Heroes;;;;;PlayStation
A Legend of Luca;;;;;PlayStation
A Lenda do Heroi;;;;;PlayStation
A Little Lily Princess;6.5;;;;PlayStation
A Lonely Moon;0.08333333333333333;;;;PlayStation
A Long Road Home;;;;;PlayStation
A Long Way Home;;;;;PlayStation
A Magical High School Girl;;;;;PlayStation
A Mind Forever Voyaging;;;;;PlayStation
A Mortician's Tale;0.9666666666666667;;;;PlayStation
A Mother's Inferno;0.25;;;;PlayStation
A Mysterious Thief;;;;;PlayStation
A Nation of Wind;;;;;PlayStation
A New Beginning;9;;;;PlayStation
A New Reckoning;0.25;;;;PlayStation
A Nightmare on Elm Street;2;;;;PlayStation
A Noble Circle;0.25;;;;PlayStation
A Normal Lost Phone;1.5;;;;PlayStation
A Number's life;;;;;PlayStation
A Pixel Story;;;;;PlayStation
A Princess' Tale;;;;;PlayStation
A Quiver of Crows;;;;;PlayStation
A Robot Named Fight!;;;;;PlayStation
A Rose in the Twilight;;;;;PlayStation
A Second Face;2.5;;;;PlayStation
A Sirius Game;;;;;PlayStation
A Sound of Thunder;4;;;;PlayStation
A Space Shooter For Two Bucks!;5.5;;;;PlayStation
A Step Into Darkness;;;;;PlayStation
A Story About My Uncle;3;;;;PlayStation
A Stroke of Fate: Operation Bunker;;;;;PlayStation
A Stroke of Fate: Operation Valkyrie;7;;;;PlayStation
A Study in Steampunk: Choice by Gaslight;;;;;PlayStation
A Sweet Meeting;;;;;PlayStation
A tale about life, death and a looser;;;;;PlayStation
A Tale of Caos: Overture;;;;;PlayStation
A Tale of Two Kingdoms;;;;;PlayStation
A Trip to Yugoslavia;;;;;PlayStation
A Truth to be Told;;;;;PlayStation
A Valley Without Wind;16.5;;;;PlayStation
A Valley Without Wind 2;9.5;;;;PlayStation
A Vampyre Story;7.5;;;;PlayStation
A Verdant Hue;;;;;PlayStation
A Virus Named Tom;4;;;;PlayStation
A Walk in the Dark;3;;;;PlayStation
A Way Out;;;;;PlayStation
A Week of Circus Terror;;;;;PlayStation
A Week of Garfield;1.5;;;;PlayStation
A Wild Catgirl Appears!;0.95;;;;PlayStation
A Wise Use of Time;5;;;;PlayStation
A Witch's Tale;16;;;;PlayStation
A Wizard's Lizard;1.5;;;;PlayStation
A Wizard's Odyssey;;;;;PlayStation
A Wolf in Autumn;0.6666666666666666;;;;PlayStation
A World of Keflings;7;;;;PlayStation
A World of Keflings - It Came From Outer Space;;;;;PlayStation
A World of Keflings - Sugar, Spice and Not So Nice;;;;;PlayStation
A World of Keflings - The Curse of the Zombiesaurus;;;;;PlayStation
A*M*E*R*I*C*A;;;;;PlayStation
A-10 Tank Killer;;;;;PlayStation
A-10 VR;;;;;PlayStation
A-Gents;;;;;PlayStation
A-Men;9;;;;PlayStation
A-Men 2;14;;;;PlayStation
A-Train;;;;;PlayStation
A-Train 3D: City Simulator;;;;;PlayStation
A-Train 6;;;;;PlayStation
A-Train 8;;;;;PlayStation
A-Train 9;;;;;PlayStation
A-Train 9 V4.0: Japan Rail Simulator;;;;;PlayStation
A-Train HX;;;;;PlayStation
A.D. 2044;;;;;PlayStation
A.I. Invasion;;;;;PlayStation
A.I. Space Corps;;;;;PlayStation
A.I.M. Racing;14;;;;PlayStation
A.I.M.2 Clan Wars;;;;;PlayStation
A.R.C. Squadron;3;;;;PlayStation
A.R.E.S. Extinction Agenda EX;4;;;;PlayStation
A.R.E.S.: Extinction Agenda;2;;;;PlayStation
A.V.A: Alliance of Valiant Arms;;;;;PlayStation
A.V.G.M.;0.5;;;;PlayStation
A.W.: Phoenix Festa;4;;;;PlayStation
A/X-101;1;;;;PlayStation
A2 Racer III - Europa Tour;;;;;PlayStation
A2Be;;;;;PlayStation
AaAaAA!!! - A Reckless Disregard for Gravity;5;;;;PlayStation
AaaaAAaaaAAAaaAAAAaAAAAA!!! Force = Mass x Acceleration;;;;;PlayStation
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome;4.5;;;;PlayStation
Aaahh!!! Real Monsters;2.5;;;;PlayStation
Aabs Animal;0.08333333333333333;;;;PlayStation
Aaero;1.5;;;;PlayStation
Aarklash: Legacy;16;;;;PlayStation
Aaru's Awakening;2.5;;;;PlayStation
Abadox: The Deadly Inner War;0.6333333333333333;;;;PlayStation
Abalone;;;;;PlayStation
Abandoned;0.9333333333333333;;;;PlayStation
Abandoned Knight;;;;;PlayStation
Abandoned Places 2;;;;;PlayStation
Abandoned Places: A Time for Heroes;;;;;PlayStation
Abandoned: Chestnut Lodge Asylum;;;;;PlayStation
Abarenbou Princess;;;;;PlayStation
ABC Coloring Town;1.5;;;;PlayStation
Abducted;;;;;PlayStation
Abduction Action! Plus;;;;;PlayStation
Abduction Bit;;;;;PlayStation
ABE VR;;;;;PlayStation
Aberoth;;;;;PlayStation
Able Black;;;;;PlayStation
ABO MANDO;;;;;PlayStation
Abobo's Big Adventure;1.5;;;;PlayStation
Abode;0.75;;;;PlayStation
Abomination Tower;;;;;PlayStation
Abomination: The Nemesis Project;38;;;;PlayStation
About a Fox;0.08333333333333333;;;;PlayStation
About Elise;;;;;PlayStation
About Love, Hate and the other ones;5.5;;;;PlayStation
Above (2016);;;;;PlayStation
ABRACA: Imagic Games;;;;;PlayStation
Abrix for kids;;;;;PlayStation
Abrix the Robot;;;;;PlayStation
Absconding Zatwor;2;;;;PlayStation
Absence;;;;;PlayStation
Absent;4.5;;;;PlayStation
Absoloot;;;;;PlayStation
Absolute Drift;2;;;;PlayStation
Absolver;;;;;PlayStation
Abuse;;;;;PlayStation
Abyss;1;;;;PlayStation
Abyss Odyssey;4;;;;PlayStation
Abyss Raiders: Uncharted;;;;;PlayStation
Abyss: The Wraiths of Eden;3;;;;PlayStation
ABZÃ;2;;;;PlayStation
AC/DC Live: Rock Band Track Pack;4;;;;PlayStation
Academagia;;;;;PlayStation
Academagia: The Making of Mages;;;;;PlayStation
Acan's Call: Act 1;;;;;PlayStation
Accel World vs. Sword Art Online;25;;;;PlayStation
Acceleration of Suguri X Edition;0.95;;;;PlayStation
Acceptance (2016);;;;;PlayStation
Access Denied;1;;;;PlayStation
Accidental Runner;;;;;PlayStation
Accounting (2016);0.4666666666666667;;;;PlayStation
Ace;;;;;PlayStation
ACE - Arena: Cyber Evolution;;;;;PlayStation
ACE Academy;8;;;;PlayStation
Ace Attorney Investigations: Miles Edgeworth;23.5;;;;PlayStation
Ace Combat 04: Shattered Skies;4;;;;PlayStation
Ace Combat 2;4;;;;PlayStation
Ace Combat 3: Electrosphere;4.5;;;;PlayStation
Ace Combat 5: The Unsung War;6.5;;;;PlayStation
Ace Combat 6: Fires of Liberation;12;;;;PlayStation
Ace Combat Advance;;;;;PlayStation
Ace Combat Infinity;4;;;;PlayStation
Ace Combat X: Skies of Deception;4;;;;PlayStation
Ace Combat Zero: The Belkan War;4.5;;;;PlayStation
Ace Combat: Assault Horizon;8.5;;;;PlayStation
Ace Combat: Assault Horizon - Enhanced Edition;8;;;;PlayStation
Ace Combat: Assault Horizon Legacy;4.5;;;;PlayStation
Ace Combat: Joint Assault;7;;;;PlayStation
Ace Lightning;;;;;PlayStation
Ace Mathician;;;;;PlayStation
Ace of Aces;;;;;PlayStation
Ace of Protectors;;;;;PlayStation
Ace of Seafood;3.5;;;;PlayStation
Ace of Spades;;;;;PlayStation
Ace of Words;;;;;PlayStation
Ace Ventura: The CD-Rom Game;3;;;;PlayStation
Aces High III;;;;;PlayStation
Aces of the Galaxy;1;;;;PlayStation
Aces of the Luftwaffe;10.5;;;;PlayStation
Aces of the Pacific;;;;;PlayStation
Aces of the Pacific - WWII: 1946 - Expansion Disk;;;;;PlayStation
Aces of War;;;;;PlayStation
Aces Wild: Manic Brawling Action!;2.5;;;;PlayStation
Achievement Unlocked;0.31666666666666665;;;;PlayStation
Achievement Unlocked 2;0.8166666666666667;;;;PlayStation
Achievement Unlocked 3;2.5;;;;PlayStation
Achron;70;;;;PlayStation
Achtung Panzer: Kharkov 1943;;;;;PlayStation
Acid Drift: Solar;;;;;PlayStation
Acid Drop;;;;;PlayStation
Ack-Ack Attack!;;;;;PlayStation
Aconcagua;3.5;;;;PlayStation
Acorn Assault: Rodent Revolution;;;;;PlayStation
Acro Storm;;;;;PlayStation
Acrobat Mission;0.75;;;;PlayStation
Acrophobia;;;;;PlayStation
Across Age DX;;;;;PlayStation
Across The Line;;;;;PlayStation
Across The Moment;;;;;PlayStation
Across the Rhine;;;;;PlayStation
AcrossFlash;;;;;PlayStation
Act of Aggression;18.5;;;;PlayStation
Act of War: Direct Action;13.5;;;;PlayStation
Act of War: High Treason;;;;;PlayStation
Action 52;;;;;PlayStation
Action Alien;;;;;PlayStation
Action Bass;5.5;;;;PlayStation
Action Fighter;;;;;PlayStation
Action Fist;;;;;PlayStation
Action Henk;4;;;;PlayStation
Action Man: Destruction X;;;;;PlayStation
Action Man: Operation Extreme;;;;;PlayStation
Action Man: Raid on Island X;;;;;PlayStation
Action Man: Robot Atak;3;;;;PlayStation
Action Pachio;;;;;PlayStation
Activate the Three Artefacts and then Leave;3;;;;PlayStation
Activision Anthology;;;;;PlayStation
ActRaiser;4.5;;;;PlayStation
ActRaiser 2;4.5;;;;PlayStation
Actrazer;;;;;PlayStation
Actua Golf 3;;;;;PlayStation
Actua Soccer;;;;;PlayStation
Actua Soccer 3;;;;;PlayStation
Actua Soccer: Club Edition;;;;;PlayStation
Actual Crimes: Jack the ripper;2;;;;PlayStation
Actual Sunlight;1;;;;PlayStation
Adagio;;;;;PlayStation
Adam and Eve;;;;;PlayStation
Adam and Eve: The Game - Chapter 1;;;;;PlayStation
Adam Wolfe;5;;;;PlayStation
Adam's Venture - Episode 1: The Search for the Lost Garden;1.5;;;;PlayStation
Adam's Venture - Episode 2: Solomon's Secret;2;;;;PlayStation
Adam's Venture - Episode 3: Revelations;2;;;;PlayStation
Adam's Venture Chronicles;5;;;;PlayStation
Adam's Venture: Origins;4.5;;;;PlayStation
Addams Family Values;;;;;PlayStation
Adera;;;;;PlayStation
Adibou 2;5;;;;PlayStation
Adiboud'chou Ã  la Campagne;;;;;PlayStation
Admiral Nemo;;;;;PlayStation
ADOM: Ancient Domains Of Mystery;;;;;PlayStation
Adorables;;;;;PlayStation
Adrenalin Misfits;;;;;PlayStation
Adrenaline Adventure;;;;;PlayStation
Adrenix;;;;;PlayStation
Adrift;4.5;;;;PlayStation
Advance Guardian Heroes;3;;;;PlayStation
Advance Wars;13;;;;PlayStation
Advance Wars 2: Black Hole Rising;27.5;;;;PlayStation
Advance Wars: Days of Ruin;19.5;;;;PlayStation
Advance Wars: Dual Strike;24.5;;;;PlayStation
Advanced Dungeons & Dragons: Heroes of the Lance;;;;;PlayStation
Advanced Dungeons & Dragons: Slayer;;;;;PlayStation
Advanced Dungeons & Dragons: Treasure of Tarmin;7.5;;;;PlayStation
Advanced Tactics: Gold;;;;;PlayStation
Advanced V.G. 2;0.25;;;;PlayStation
Advent;;;;;PlayStation
Advent Rising;8;;;;PlayStation
Adventure (1979);0.25;;;;PlayStation
Adventure (1982);;;;;PlayStation
Adventure Apes and the Mayan Mystery;;;;;PlayStation
Adventure Bar Labyrinth;;;;;PlayStation
Adventure Bar Story;58;;;;PlayStation
Adventure Beyond Time: Island Escape;;;;;PlayStation
AdVenture Capitalist;37;;;;PlayStation
Adventure Chronicles: The Search For Lost Treasure;3;;;;PlayStation
AdVenture Communist;2;;;;PlayStation
Adventure Construction Set;;;;;PlayStation
Adventure Escape: Murder Manor;;;;;PlayStation
Adventure in the Tower of Flight;1.5;;;;PlayStation
Adventure Island;0.9166666666666666;;;;PlayStation
Adventure Island II;2.5;;;;PlayStation
Adventure Island III;1.5;;;;PlayStation
Adventure Island IV;2;;;;PlayStation
Adventure Island: The Beginning;2;;;;PlayStation
ADventure Lib;0.5166666666666667;;;;PlayStation
Adventure of Poco Eco;;;;;PlayStation
Adventure of Tokyo Disney Sea;;;;;PlayStation
Adventure Park;5;;;;PlayStation
Adventure Pinball: Forgotten Island;;;;;PlayStation
Adventure Pop;;;;;PlayStation
Adventure Quest;;;;;PlayStation
Adventure Quest 3D;10;;;;PlayStation
Adventure Rage;;;;;PlayStation
Adventure Time: Artifact Checking;;;;;PlayStation
Adventure Time: Card Wars;;;;;PlayStation
Adventure Time: Explore the Dungeon Because I Don't Know!;7;;;;PlayStation
Adventure Time: Finn & Jake Investigations;;;;;PlayStation
Adventure Time: Finn and Jake's Epic Quest;2.5;;;;PlayStation
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!;5;;;;PlayStation
Adventure Time: Magic Man's Head Games;0.5;;;;PlayStation
Adventure Time: Rock Bandits;;;;;PlayStation
Adventure Time: The Secret of the Nameless Kingdom;;;;;PlayStation
Adventure Town;;;;;PlayStation
Adventure World;;;;;PlayStation
Adventureland;;;;;PlayStation
Adventurer Manager;14;;;;PlayStation
Adventures in the Magic Kingdom;0.6166666666666667;;;;PlayStation
Adventures of Abrix;;;;;PlayStation
Adventures of Beetlejuice: Skeletons In The Closet;;;;;PlayStation
Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business;1;;;;PlayStation
Adventures of Darwin;;;;;PlayStation
Adventures of Dino Riki;1.5;;;;PlayStation
Adventures of Fluzz;;;;;PlayStation
Adventures Of Kok;;;;;PlayStation
Adventures of Lolo;3;;;;PlayStation
Adventures of Lolo 2;4;;;;PlayStation
Adventures of Lolo 3;12.5;;;;PlayStation
Adventures of Mana;9.5;;;;PlayStation
Adventures of Max Fax: Episode 1;0.5666666666666667;;;;PlayStation
