title;main_story_length;mainextra_length;completionist_length;combined_length;platform
6180 the moon;1;;;;Mac
64.0;;;;;Mac
688(I) Hunter/Killer;9.5;;;;Mac
69 Ways to Kill a Zombie;;;;;Mac
7 Blades;;;;;Mac
7 Days a Skeptic;3;;;;Mac
7 Days to Die;30;;;;Mac
7 Dni a 7 noci;;;;;Mac
7 Grand Steps, Step 1: What Ancients Begat;8;;;;Mac
7 Mages;;;;;Mac
7 Sins;10;;;;Mac
7 Wonders II;6;;;;Mac
7 Wonders of the Ancient World;7;;;;Mac
7 Wonders: Ancient Alien Makeover;8;;;;Mac
7 Wonders: Magical Mystery Tour;7;;;;Mac
7 Wonders: Treasures of Seven;7;;;;Mac
7,62 High Calibre;;;;;Mac
7.62mm;;;;;Mac
720 Degrees;;;;;Mac
7554;7;;;;Mac
7D Game;;;;;Mac
7th Dragon;35;;;;Mac
7th Dragon 2020;34;;;;Mac
7th Dragon 2020-II;;;;;Mac
7th Dragon III Code: VFD;32;;;;Mac
7th Legion;;;;;Mac
8 Ball Pool Multiplayer;;;;;Mac
8 Eyes;2.5;;;;Mac
8-Bit Adventures: The Forgotten Journey;;;;;Mac
8-bit Armies;;;;;Mac
8-Bit Armies: Arena;;;;;Mac
8-Bit Bayonetta;0.2833333333333333;;;;Mac
8-Bit Commando;0.8666666666666667;;;;Mac
8-bit Hordes;;;;;Mac
8-Bit Invaders!;25;;;;Mac
8-Bit Killer;;;;;Mac
8-bit Mario World - Desert Mario;0.08333333333333333;;;;Mac
80 Days;3;;;;Mac
80 Days: Around the World Adventure;8;;;;Mac
868-HACK;2;;;;Mac
88 Heroes;;;;;Mac
8Ball Allstars;;;;;Mac
8Bit Fiesta;2;;;;Mac
8BitBoy;4.5;;;;Mac
8BitMMO;;;;;Mac
8DAYS;;;;;Mac
8i;;;;;Mac
8infinity;;;;;Mac
9 Clues 2: The Ward;3;;;;Mac
9 Clues: The Secret of Serpent Creek;2.5;;;;Mac
9.03m;;;;;Mac
90 Minute Fever;;;;;Mac
90 Minutes;;;;;Mac
911 Operator;8.5;;;;Mac
99 Levels to Hell;8;;;;Mac
99 Waves to Die;;;;;Mac
999: Nine Hours, Nine Persons, Nine Doors;9.5;;;;Mac
99Vidas;2.5;;;;Mac
9:05;0.25;;;;Mac
9th Company: Roots of Terror;4;;;;Mac
9th Dawn;;;;;Mac
:the game:;0.4166666666666667;;;;Mac
A Bastard's Tale;;;;;Mac
A Bird Story;;;;;Mac
A Blind Legend;2;;;;Mac
A Box Full Of Joy;;;;;Mac
A Boy and His Blob;9;;;;Mac
A Boy and His Blob: Trouble on Blobolonia;0.8666666666666667;;;;Mac
A Bug's Life;5.5;;;;Mac
A Bug's Life (GBC);3;;;;Mac
A Camp in the Woods;;;;;Mac
A Chair in a Room: Greenwater;2;;;;Mac
A City Sleeps;1;;;;Mac
A Collection of Activision Classic Games for the Atari 2600;;;;;Mac
A Cosmic Forest;;;;;Mac
A Dark Room;3.5;;;;Mac
A Date in the Park;0.6166666666666667;;;;Mac
A Dead World's Dream;;;;;Mac
A Demon's Game - Episode 1;;;;;Mac
A Detective's Novel;1.5;;;;Mac
A Druid's Duel;13;;;;Mac
A Duck Has An Adventure;;;;;Mac
A Fairy Tale;;;;;Mac
A Family of Grave Diggers;;;;;Mac
A Farewell to Dragons;;;;;Mac
A Fistful of Gun;3;;;;Mac
A Flipping Good Time;;;;;Mac
A Foretold Affair;4;;;;Mac
A Game of Changes;;;;;Mac
A Game of Dwarves;30;;;;Mac
A Game of Thrones: Genesis;11.5;;;;Mac
A Girls Fabric Face;;;;;Mac
A Goddess for Free;0.7166666666666667;;;;Mac
A Golden Wake;5;;;;Mac
A Goo Adventure;;;;;Mac
A Good Snowman is Hard to Build;1.5;;;;Mac
A Grande Bagunca Espacial - The Big Space Mess;;;;;Mac
A Hat in Time;8;;;;Mac
A Healer Only Lives Twice;3;;;;Mac
A Hole New World;;;;;Mac
A House of Many Doors;20;;;;Mac
A Jax;;;;;Mac
A Kappa's Trail;6;;;;Mac
A King's Tale: Final Fantasy XV;1.5;;;;Mac
A Kingdom for Keflings;6;;;;Mac
A Kiss for the Petals: Remembering How We Met;;;;;Mac
A Land Fit For Heroes;;;;;Mac
A Legend of Luca;;;;;Mac
A Lenda do Heroi;;;;;Mac
A Little Lily Princess;6.5;;;;Mac
A Lonely Moon;0.08333333333333333;;;;Mac
A Long Road Home;;;;;Mac
A Long Way Home;;;;;Mac
A Magical High School Girl;;;;;Mac
A Mind Forever Voyaging;;;;;Mac
A Mortician's Tale;0.9666666666666667;;;;Mac
A Mother's Inferno;0.25;;;;Mac
A Mysterious Thief;;;;;Mac
A Nation of Wind;;;;;Mac
A New Beginning;9;;;;Mac
A New Reckoning;0.25;;;;Mac
A Nightmare on Elm Street;2;;;;Mac
A Noble Circle;0.25;;;;Mac
A Normal Lost Phone;1.5;;;;Mac
A Number's life;;;;;Mac
A Pixel Story;;;;;Mac
A Princess' Tale;;;;;Mac
A Quiver of Crows;;;;;Mac
A Robot Named Fight!;;;;;Mac
A Rose in the Twilight;;;;;Mac
A Second Face;2.5;;;;Mac
A Sirius Game;;;;;Mac
A Sound of Thunder;4;;;;Mac
A Space Shooter For Two Bucks!;5.5;;;;Mac
A Step Into Darkness;;;;;Mac
A Story About My Uncle;3;;;;Mac
A Stroke of Fate: Operation Bunker;;;;;Mac
A Stroke of Fate: Operation Valkyrie;7;;;;Mac
A Study in Steampunk: Choice by Gaslight;;;;;Mac
A Sweet Meeting;;;;;Mac
A tale about life, death and a looser;;;;;Mac
A Tale of Caos: Overture;;;;;Mac
A Tale of Two Kingdoms;;;;;Mac
A Trip to Yugoslavia;;;;;Mac
A Truth to be Told;;;;;Mac
A Valley Without Wind;16.5;;;;Mac
A Valley Without Wind 2;9.5;;;;Mac
A Vampyre Story;7.5;;;;Mac
A Verdant Hue;;;;;Mac
A Virus Named Tom;4;;;;Mac
A Walk in the Dark;3;;;;Mac
A Way Out;;;;;Mac
A Week of Circus Terror;;;;;Mac
A Week of Garfield;1.5;;;;Mac
A Wild Catgirl Appears!;0.95;;;;Mac
A Wise Use of Time;5;;;;Mac
A Witch's Tale;16;;;;Mac
A Wizard's Lizard;1.5;;;;Mac
A Wizard's Odyssey;;;;;Mac
A Wolf in Autumn;0.6666666666666666;;;;Mac
A World of Keflings;7;;;;Mac
A World of Keflings - It Came From Outer Space;;;;;Mac
A World of Keflings - Sugar, Spice and Not So Nice;;;;;Mac
A World of Keflings - The Curse of the Zombiesaurus;;;;;Mac
A*M*E*R*I*C*A;;;;;Mac
A-10 Tank Killer;;;;;Mac
A-10 VR;;;;;Mac
A-Gents;;;;;Mac
A-Men;9;;;;Mac
A-Men 2;14;;;;Mac
A-Train;;;;;Mac
A-Train 3D: City Simulator;;;;;Mac
A-Train 6;;;;;Mac
A-Train 8;;;;;Mac
A-Train 9;;;;;Mac
A-Train 9 V4.0: Japan Rail Simulator;;;;;Mac
A-Train HX;;;;;Mac
A.D. 2044;;;;;Mac
A.I. Invasion;;;;;Mac
A.I. Space Corps;;;;;Mac
A.I.M. Racing;14;;;;Mac
A.I.M.2 Clan Wars;;;;;Mac
A.R.C. Squadron;3;;;;Mac
A.R.E.S. Extinction Agenda EX;4;;;;Mac
A.R.E.S.: Extinction Agenda;2;;;;Mac
A.V.A: Alliance of Valiant Arms;;;;;Mac
A.V.G.M.;0.5;;;;Mac
A.W.: Phoenix Festa;4;;;;Mac
A/X-101;1;;;;Mac
A2 Racer III - Europa Tour;;;;;Mac
A2Be;;;;;Mac
AaAaAA!!! - A Reckless Disregard for Gravity;5;;;;Mac
AaaaAAaaaAAAaaAAAAaAAAAA!!! Force = Mass x Acceleration;;;;;Mac
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome;4.5;;;;Mac
Aaahh!!! Real Monsters;2.5;;;;Mac
Aabs Animal;0.08333333333333333;;;;Mac
Aaero;1.5;;;;Mac
Aarklash: Legacy;16;;;;Mac
Aaru's Awakening;2.5;;;;Mac
Abadox: The Deadly Inner War;0.6333333333333333;;;;Mac
Abalone;;;;;Mac
Abandoned;0.9333333333333333;;;;Mac
Abandoned Knight;;;;;Mac
Abandoned Places 2;;;;;Mac
Abandoned Places: A Time for Heroes;;;;;Mac
Abandoned: Chestnut Lodge Asylum;;;;;Mac
Abarenbou Princess;;;;;Mac
ABC Coloring Town;1.5;;;;Mac
Abducted;;;;;Mac
Abduction Action! Plus;;;;;Mac
Abduction Bit;;;;;Mac
ABE VR;;;;;Mac
Aberoth;;;;;Mac
Able Black;;;;;Mac
ABO MANDO;;;;;Mac
Abobo's Big Adventure;1.5;;;;Mac
Abode;0.75;;;;Mac
Abomination Tower;;;;;Mac
Abomination: The Nemesis Project;38;;;;Mac
About a Fox;0.08333333333333333;;;;Mac
About Elise;;;;;Mac
About Love, Hate and the other ones;5.5;;;;Mac
Above (2016);;;;;Mac
ABRACA: Imagic Games;;;;;Mac
Abrix for kids;;;;;Mac
Abrix the Robot;;;;;Mac
Absconding Zatwor;2;;;;Mac
Absence;;;;;Mac
Absent;4.5;;;;Mac
Absoloot;;;;;Mac
Absolute Drift;2;;;;Mac
Absolver;;;;;Mac
Abuse;;;;;Mac
Abyss;1;;;;Mac
Abyss Odyssey;4;;;;Mac
Abyss Raiders: Uncharted;;;;;Mac
