title;main_story_length;mainextra_length;completionist_length;combined_length;platform
A Sirius Game;;;;;PC
A Sound of Thunder;4;;;;PC
A Space Shooter For Two Bucks!;5.5;;;;PC
A Step Into Darkness;;;;;PC
A Story About My Uncle;3;;;;PC
A Stroke of Fate: Operation Bunker;;;;;PC
A Stroke of Fate: Operation Valkyrie;7;;;;PC
A Study in Steampunk: Choice by Gaslight;;;;;PC
A Sweet Meeting;;;;;PC
A tale about life, death and a looser;;;;;PC
A Tale of Caos: Overture;;;;;PC
A Tale of Two Kingdoms;;;;;PC
A Trip to Yugoslavia;;;;;PC
A Truth to be Told;;;;;PC
A Valley Without Wind;16.5;;;;PC
A Valley Without Wind 2;9.5;;;;PC
A Vampyre Story;7.5;;;;PC
A Verdant Hue;;;;;PC
A Virus Named Tom;4;;;;PC
A Walk in the Dark;3;;;;PC
A Way Out;;;;;PC
A Week of Circus Terror;;;;;PC
A Week of Garfield;1.5;;;;PC
A Wild Catgirl Appears!;0.95;;;;PC
A Wise Use of Time;5;;;;PC
A Witch's Tale;16;;;;PC
A Wizard's Lizard;1.5;;;;PC
A Wizard's Odyssey;;;;;PC
A Wolf in Autumn;0.6666666666666666;;;;PC
A World of Keflings;7;;;;PC
A World of Keflings - It Came From Outer Space;;;;;PC
A World of Keflings - Sugar, Spice and Not So Nice;;;;;PC
A World of Keflings - The Curse of the Zombiesaurus;;;;;PC
A*M*E*R*I*C*A;;;;;PC
A-10 Tank Killer;;;;;PC
A-10 VR;;;;;PC
A-Gents;;;;;PC
A-Men;9;;;;PC
A-Men 2;14;;;;PC
A-Train;;;;;PC
A-Train 3D: City Simulator;;;;;PC
A-Train 6;;;;;PC
A-Train 8;;;;;PC
A-Train 9;;;;;PC
A-Train 9 V4.0: Japan Rail Simulator;;;;;PC
A-Train HX;;;;;PC
A.D. 2044;;;;;PC
A.I. Invasion;;;;;PC
A.I. Space Corps;;;;;PC
A.I.M. Racing;14;;;;PC
A.I.M.2 Clan Wars;;;;;PC
A.R.C. Squadron;3;;;;PC
A.R.E.S. Extinction Agenda EX;4;;;;PC
A.R.E.S.: Extinction Agenda;2;;;;PC
A.V.A: Alliance of Valiant Arms;;;;;PC
A.V.G.M.;0.5;;;;PC
A.W.: Phoenix Festa;4;;;;PC
A/X-101;1;;;;PC
A2 Racer III - Europa Tour;;;;;PC
A2Be;;;;;PC
AaAaAA!!! - A Reckless Disregard for Gravity;5;;;;PC
AaaaAAaaaAAAaaAAAAaAAAAA!!! Force = Mass x Acceleration;;;;;PC
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome;4.5;;;;PC
