title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Acorn Assault: Rodent Revolution;;;;;Xbox
Acro Storm;;;;;Xbox
Acrobat Mission;0.75;;;;Xbox
Acrophobia;;;;;Xbox
Across Age DX;;;;;Xbox
Across The Line;;;;;Xbox
Across The Moment;;;;;Xbox
Across the Rhine;;;;;Xbox
AcrossFlash;;;;;Xbox
Act of Aggression;18.5;;;;Xbox
Act of War: Direct Action;13.5;;;;Xbox
Act of War: High Treason;;;;;Xbox
Action 52;;;;;Xbox
Action Alien;;;;;Xbox
Action Bass;5.5;;;;Xbox
Action Fighter;;;;;Xbox
Action Fist;;;;;Xbox
Action Henk;4;;;;Xbox
Action Man: Destruction X;;;;;Xbox
Action Man: Operation Extreme;;;;;Xbox
Action Man: Raid on Island X;;;;;Xbox
Action Man: Robot Atak;3;;;;Xbox
Action Pachio;;;;;Xbox
Activate the Three Artefacts and then Leave;3;;;;Xbox
Activision Anthology;;;;;Xbox
ActRaiser;4.5;;;;Xbox
ActRaiser 2;4.5;;;;Xbox
Actrazer;;;;;Xbox
Actua Golf 3;;;;;Xbox
Actua Soccer;;;;;Xbox
Actua Soccer 3;;;;;Xbox
Actua Soccer: Club Edition;;;;;Xbox
Actual Crimes: Jack the ripper;2;;;;Xbox
Actual Sunlight;1;;;;Xbox
Adagio;;;;;Xbox
Adam and Eve;;;;;Xbox
Adam and Eve: The Game - Chapter 1;;;;;Xbox
Adam Wolfe;5;;;;Xbox
Adam's Venture - Episode 1: The Search for the Lost Garden;1.5;;;;Xbox
Adam's Venture - Episode 2: Solomon's Secret;2;;;;Xbox
Adam's Venture - Episode 3: Revelations;2;;;;Xbox
Adam's Venture Chronicles;5;;;;Xbox
Adam's Venture: Origins;4.5;;;;Xbox
Addams Family Values;;;;;Xbox
Adera;;;;;Xbox
Adibou 2;5;;;;Xbox
Adiboud'chou Ã  la Campagne;;;;;Xbox
Admiral Nemo;;;;;Xbox
ADOM: Ancient Domains Of Mystery;;;;;Xbox
Adorables;;;;;Xbox
Adrenalin Misfits;;;;;Xbox
Adrenaline Adventure;;;;;Xbox
Adrenix;;;;;Xbox
Adrift;4.5;;;;Xbox
Advance Guardian Heroes;3;;;;Xbox
Advance Wars;13;;;;Xbox
Advance Wars 2: Black Hole Rising;27.5;;;;Xbox
Advance Wars: Days of Ruin;19.5;;;;Xbox
Advance Wars: Dual Strike;24.5;;;;Xbox
Advanced Dungeons & Dragons: Heroes of the Lance;;;;;Xbox
Advanced Dungeons & Dragons: Slayer;;;;;Xbox
Advanced Dungeons & Dragons: Treasure of Tarmin;7.5;;;;Xbox
Advanced Tactics: Gold;;;;;Xbox
Advanced V.G. 2;0.25;;;;Xbox
Advent;;;;;Xbox
Advent Rising;8;;;;Xbox
Adventure (1979);0.25;;;;Xbox
Adventure (1982);;;;;Xbox
Adventure Apes and the Mayan Mystery;;;;;Xbox
Adventure Bar Labyrinth;;;;;Xbox
Adventure Bar Story;58;;;;Xbox
Adventure Beyond Time: Island Escape;;;;;Xbox
AdVenture Capitalist;37;;;;Xbox
Adventure Chronicles: The Search For Lost Treasure;3;;;;Xbox
AdVenture Communist;2;;;;Xbox
Adventure Construction Set;;;;;Xbox
Adventure Escape: Murder Manor;;;;;Xbox
Adventure in the Tower of Flight;1.5;;;;Xbox
Adventure Island;0.9166666666666666;;;;Xbox
Adventure Island II;2.5;;;;Xbox
Adventure Island III;1.5;;;;Xbox
Adventure Island IV;2;;;;Xbox
Adventure Island: The Beginning;2;;;;Xbox
ADventure Lib;0.5166666666666667;;;;Xbox
Adventure of Poco Eco;;;;;Xbox
Adventure of Tokyo Disney Sea;;;;;Xbox
Adventure Park;5;;;;Xbox
Adventure Pinball: Forgotten Island;;;;;Xbox
Adventure Pop;;;;;Xbox
Adventure Quest;;;;;Xbox
Adventure Quest 3D;10;;;;Xbox
Adventure Rage;;;;;Xbox
Adventure Time: Artifact Checking;;;;;Xbox
Adventure Time: Card Wars;;;;;Xbox
Adventure Time: Explore the Dungeon Because I Don't Know!;7;;;;Xbox
Adventure Time: Finn & Jake Investigations;;;;;Xbox
Adventure Time: Finn and Jake's Epic Quest;2.5;;;;Xbox
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!;5;;;;Xbox
Adventure Time: Magic Man's Head Games;0.5;;;;Xbox
Adventure Time: Rock Bandits;;;;;Xbox
